Gene	LFA2b	LFA2c	LFA2d	LFA2e	LFA3b	LFA3c	LFA3d	LFA3e	LFA4b	LFA4c	LFA4d	LFA4e	LMA2a	LMA2b	LMA2c	LMA2d	LMA2e	LMA3b	LMA3c	LMA3e	LMA4a	LMA4b	LMA4d	LMA4e
Gene	6	6	6	6	16	16	16	16	24	24	24	24	6	6	6	6	6	16	16	16	24	24	24	24
11750 -0.39067615 -0.5635027 -0.5117379 -0.53164051 -0.552962775 -0.38471205 -0.44280625 -0.619291125 -0.4326651 -0.593727198 -0.569614825 -0.69440035 -0.303849335 -0.50194565 -0.38562665 -0.3925977 -0.611886403 -0.38155365 -0.620847025 -0.09047773 -0.75466895 -0.4852236 -0.537993725 -0.549314493
11757 -0.420686 -0.7691659 -0.3752578 -1.0017388 -0.5879805 -0.694919 -0.7210624 -0.6652533 -0.7962705 -0.399354 -0.6098699 -0.613675 -0.6208542 -0.5696723 -0.5410345 -0.4795726 -1.0147952 -0.6254716 -0.7416331 -0.7547956 -1.0645422 -0.6211352 -0.4622223 -0.6425509
11758 1.31587942 0.04354212 1.19657191 0.83559465 1.39443726 0.69168296 0.16680198 0.75134963 0.62438558 1.23967966 0.85381568 0.92315033 0.95473808 0.81263168 0.28618909 0.79615528 0.80537769 0.72343833 0.72960184 0.11896422 0.43504094 0.92318781 1.69379534 0.71484998
11765 -0.45458807 -0.471711567 -0.356604877 -0.427181257 -0.483286447 -0.29008361 -0.496306053 -0.424270373 -0.58866034 -0.245164283 -0.391176553 -0.446410477 -0.389124637 -0.370504747 -0.466336993 -0.398374183 -0.39608397 -0.33094679 -0.31161115 -0.352702873 -0.244644693 -0.359653637 -0.54848817 -0.521860697
11767 0.31920692 0.0712778 0.47609036 0.17328104 0.07072541 0.26073887 0.2637027 0.35643918 0.21832541 0.45269481 -0.0076072 -0.0514519 0.06478358 0.32892904 0.36636117 0.20395292 0.209714 0.34035637 0.07960054 0.4424902 -0.0076593 0.38044206 0.1770887 0.02605066
11768 0.76337844 0.52231228 0.586135655 0.02114375 0.035417165 0.63563211 0.861714855 0.533530415 0.64810124 -0.05601073 0.52165919 0.407277625 0.687361755 0.764642645 0.755096335 0.479196585 0.03274023 0.764376565 0.320326645 1.140896415 -0.044804995 0.507154905 0.09241703 0.36299579
11769 1.94152507 1.56840198 1.41252637 1.46675666 1.74100233 1.64616876 1.53011622 1.39502279 1.65212477 1.14522057 1.33125366 1.65887882 1.85049003 1.62199097 1.7269962 1.2851641 1.42512896 1.72492858 1.4496053 1.67730351 1.17394728 1.64088166 1.46322291 1.29003655
11771 2.12224632 1.89278895 1.93769294 1.65697763 1.86188186 2.18462367 2.22328074 1.75220554 2.36663807 1.14056737 1.93840887 1.84698231 2.1435535 2.06975158 2.21305098 1.95017503 1.6722477 2.24316726 1.85515942 2.15142321 1.35174921 2.13303058 1.57995726 1.78513686
11772 0.170100115 -0.26403076 0.126945225 0.21477073 0.26899335 -0.15411379 -0.152343985 -0.0176636 -0.20169526 0.53402419 -0.12761178 0.08691479 -0.026256895 -0.174646635 -0.283481805 0.017108105 0.00728561 -0.133600885 0.12400995 -0.11132295 -0.025064045 0.086871255 0.41994712 -0.08662115
11773 0.61204568 -0.09991552 0.51898956 0.282749355 0.488467025 0.32197632 0.0306302 0.305702285 -0.012396385 0.61658023 0.131509195 0.23711227 0.270431895 0.442129045 0.13013462 0.35681955 0.079356375 0.408072035 0.20858415 0.17628111 -0.10688045 0.25331238 0.74910841 0.270615745
11774 -0.062121917 0.275712227 -0.06607075 0.32497793 0.110576727 -0.014591187 0.296213247 0.1450649 0.12260096 0.321616237 0.09685757 0.115776917 0.07453053 -0.06960124 -0.009955543 0.081484243 0.289047117 -0.155222037 0.364472587 -0.037250327 0.426390997 -0.0244291 0.079037197 0.30224703
11775 -0.6286812 -0.57329 -0.7164986 -1.5414816 -0.7261982 -0.7451068 -0.3271643 -0.4476716 -1.0177318 -0.2383725 -0.4212723 -0.9160911 -0.7358813 -0.7533716 -0.7668811 -0.5128803 -0.4615649 -0.9514652 -0.3349701 -0.7080446 -0.4664742 -0.6409488 -0.5979559 -0.4280941
11776 -0.1282796 -0.6545487 -0.4313002 -0.3655049 -0.202704 -0.6575175 -0.1228717 -0.6190906 -0.7929478 -0.247729 -0.6799104 -0.3992336 0.36520001 -0.4899376 -0.4130057 -0.5134497 -0.2552503 -0.3621875 -0.2731436 0.05383134 -0.4443928 -0.3833604 0.32285071 -0.6964717
11777 -2.5377501 -3.2397178 -2.9626404 -2.3669596 -1.7974556 -2.2796759 -2.7730585 -2.5241175 -1.4868057 -1.7005034 -1.9426814 -2.2663674 -2.0329625 -4.8518348 -3.145855 -3.1557021 -2.2955177 -2.5205709 -2.4996133 -2.5011684 -2.3057257 -2.6296833 -3.0874288 -2.6111849
11778 1.00253305 0.64291393 0.84380887 0.60701883 1.03693637 0.98434105 0.54921287 0.69878889 1.12494049 0.52251545 0.61791097 0.66258031 0.87604013 1.11921361 0.6995116 0.56763439 0.28684989 0.93522943 0.54336394 0.96399371 0.26934738 0.7177919 0.89506572 0.68365496
11782 -0.9677057 -0.5026005 -0.8760589 -0.4685357 -0.5915582 -0.6618814 -0.9012316 -0.4134501 -1.253264 -0.5713051 -0.5562261 -0.2944084 -0.4526929 -0.8728823 -0.6355225 -0.1708895 -0.6564642 -0.6260305 -0.8151097 -0.5048895 -0.4673113 -0.6778422 -0.5729709 -0.5963004
11787 -0.02645399 -0.189148495 -0.020462357 -0.039802927 -0.056522103 -0.015357087 -0.156766007 -0.05333248 -0.05823103 0.063528992 0.01723755 -0.087834387 -0.056560912 0.00504423 -0.115501487 -0.023127237 0.038229555 0.018436072 0.012224145 -0.102639927 -0.046516802 -0.050204175 0.072785952 -0.152277252
11789 -0.1809808 0.16867843 0.09176725 -0.1341418 -0.1751397 -0.2201361 0.12779371 0.23462127 -0.0564027 0.2144882 0.06881629 -0.0053475 -0.3285897 -0.1885469 0.13314892 -1.1110593 -0.1187826 -0.1084634 -0.1075487 0.14378426 -0.0233059 -0.1153956 -0.2420131 -0.0614837
11790 -0.2910522 -0.2890764 -0.8139053 -0.6283394 -0.4435788 -0.5097203 -0.4883182 -0.4321417 -0.1985528 -0.4138162 -1.281169 -0.4833071 -0.5149231 -0.2952464 -0.3632571 -0.3425248 -0.6258309 -0.4068683 -0.3957214 -0.3112105 -0.3417981 -0.3003568 -0.365257 -0.3778445
11792 -0.0055239 -0.35384 0.41634319 -0.6538439 -0.1412851 -0.0761549 -0.1883957 -0.2933652 -0.0728754 -0.1256375 0.03485788 -0.2467243 0.22145388 -0.0365342 0.01084785 -0.2158541 -0.4125901 -0.0842214 -0.3180427 -0.0313107 -0.809342 0.00289639 -0.2607378 -0.3138973
11793 1.14601663 0.76860136 1.37535289 1.20974432 1.2716113 1.44298182 0.7013985 1.00658353 1.3359577 0.62727633 0.97884069 0.75600111 0.80445127 1.63341825 0.77666176 1.38648457 1.13926751 1.38466002 1.13703606 0.97218302 1.19116412 0.98023162 1.29956763 0.99795323
11796 0.25443006 0.27258338 0.12532055 0.58486764 0.42046468 0.41522796 0.27303202 0.04751399 0.52565307 0.13777465 0.17775195 0.27299701 0.22426217 0.55388881 0.49536534 0.28347394 0.62471305 0.54121657 0.22625506 0.48684711 0.58464865 0.28575801 0.32365879 0.09091408
11798 -1.37995785 -0.86218865 -1.772689 -1.1827284 -1.5409258 -1.4502541 -1.6474121 -1.76649985 -1.2633616 -1.17530845 -1.3477648 -1.15428095 -1.3221189 -1.6339251 -1.76453975 -1.5946534 -1.0531608 -1.3054678 -1.5153953 -1.66987355 -1.089815 -1.40605625 -0.9423706 -1.3882055
11799 -0.3298083 -0.3193036 -0.4061892 -0.3763101 -0.3573462 -0.5563859 -0.4534008 -0.5442085 -0.5395272 -0.2169128 -0.3869771 -0.4673115 -0.2867327 -0.3635758 -0.3454792 -0.8338997 -0.2727815 -0.4933541 -0.7738794 -0.4615629 -0.1834589 -0.2048735 -0.4822157 -0.6240273
11800 -0.224123895 -0.4766938 -0.59127995 -0.75333665 -0.65417755 -0.5922582 -0.3756942 -0.5993702 -0.50165555 -0.57510585 -0.50010255 -0.55202495 -0.5066504 -0.4750182 -0.46959365 -0.5234465 -0.71888005 -0.2638119 -0.4022685 -0.4222886 -0.6225492 -0.58298995 -0.8507615 -0.424696
11804 0.03195184 0.050918727 -0.003893753 0.277724453 0.080180333 -0.06773915 0.169830317 0.093797617 -0.148961707 0.302982847 0.067882927 0.176118587 -0.003795623 -0.110265647 -0.10198654 0.03588301 0.226927353 -0.09383346 0.127169257 -0.113862827 0.20134885 0.00244016 0.201799147 0.115888717
11806 2.88151717 2.60429622 2.9113786 2.14018657 2.67745591 2.78157031 2.5614372 2.68157924 2.8635401 2.70069451 2.87651129 2.67743119 2.81799212 2.58178614 2.75743965 2.80809713 2.29562126 2.84363254 2.74673673 2.51858644 2.01381924 2.8038691 2.72603943 2.71739881
11810 0.742631235 0.33146393 0.75730817 0.69997232 0.934199815 0.738091525 0.376382995 0.52192542 0.6994341 0.37816657 0.608002305 0.595360385 0.65965544 0.80273775 0.287358575 0.74664114 0.64586917 0.740073305 0.67492673 0.430675945 0.6959961 0.552044815 0.87979915 0.69392955
11819 -0.42961504 -0.82430923 -0.766042725 -0.656572015 -0.34234652 -0.73749217 -0.77074523 -0.698000735 -0.243630005 -0.6978831 -0.51688456 -0.796210815 -0.714556115 -0.243154525 -0.49633357 -0.746867205 -0.605738695 -0.534901775 -0.702454705 -0.292980125 -0.774759485 -0.88526752 0.062141415 -0.643695225
11834 1.91067614 1.7595708 1.6525895 1.67376624 1.84860477 1.85749107 1.56222842 1.60678874 2.0642338 1.08112002 1.62876768 1.67017487 1.83590023 1.85820085 1.82653426 1.69069449 1.58816153 1.95351735 1.57290738 1.77905351 1.29641548 1.7981449 1.71262065 1.651559
11837 0.181797588 -0.253205 0.13181462 -0.141382483 0.033612143 -0.015100523 -0.34280905 0.029486258 -0.2582925 0.447281998 -0.099466688 -0.26630915 0.002584135 -0.070398248 -0.1827375 -0.172394203 -0.409760225 -0.08612157 -0.22796675 -0.25373321 -0.430744225 -0.195679883 0.249750325 -0.250298875
11842 1.23410913 1.11810969 0.93024045 0.17241846 0.23211523 1.01028198 0.93925408 0.77399644 1.09423565 -0.6620474 0.91599897 0.92877975 1.18403087 0.86801978 1.12260139 0.9172881 -0.1163089 1.30012666 0.76935296 0.99739132 -0.1652674 1.02798791 -0.1291939 0.91287936
11843 -0.378573 -0.4864606 -0.450439 -0.7630052 -0.5431191 -0.5099911 -0.6044321 -0.5179781 -0.6893848 -0.6372281 -0.5394995 -0.3617383 -0.5373411 -0.6864255 -0.4442547 -0.5117356 -0.6632789 -0.3676651 -0.6685733 -0.4989296 -0.8119414 -0.5186447 -0.5252956 -0.7555006
11847 -0.0130572 -0.0023618 0.19807365 -0.0924871 0.1930926 0.02005065 0.06641273 0.04899719 -0.3144572 0.0950552 0.08714258 0.11203565 -0.0563817 -0.146385 -0.1682555 0.08099049 0.02251216 -0.2980353 -0.1839559 -0.0971215 -0.1890639 0.01006546 0.33161433 0.0619843
11848 0.53425114 0.376507997 0.633840593 0.534695197 0.543536833 0.569506667 0.43280367 0.50763325 0.531196003 0.383035507 0.436553353 0.698032693 0.51195596 0.714733947 0.334279607 0.345664703 0.419790797 0.32094355 0.358573027 0.299852137 0.70831043 0.39283879 0.50246522 0.34634928
11852 -0.1995345 -0.4635625 -0.5177827 -0.5475439 -0.6200679 -0.4369542 -0.4855829 -0.6101311 -0.7108117 -0.3947783 -0.6781709 -0.448132 -0.3966349 -0.3355158 -0.7298486 -0.6502723 -0.4555416 -0.2483698 -0.6065723 -0.5417429 -0.4035454 -0.4442366 -0.5587523 -0.5810453
11854 -0.1267135 0.2322669 -0.0379408 0.13276817 0.10706279 -0.0192536 0.28622414 0.30398192 -0.1623932 0.5490951 0.19142259 0.24383492 -0.037292 -0.1124337 0.00171132 0.15661529 0.19089204 -0.1819867 0.20512077 0.07914115 0.6524281 0.1944992 0.27602589 0.14139859
11855 -2.3504772 -4.0441436 -2.5356611 -5.5174509 -2.1551503 -0.98 -4.2044865 -2.9193093 -1.5591151 -3.6345418 -2.5536698 -1.8246951 -2.8815675 -2.9015739 -3.958777 -3.1557021 -3.4560505 -2.7218633 -2.6240832 -4.3032559 -3.4029607 -2.5681518 -2.5500215 -5.4280899
11861 -1.9027209 -1.9108958 -1.6191248 -2.3039572 -1.4162704 -2.210201 -1.9189243 -1.8752668 -1.6737835 -2.1082525 -2.1494883 -1.4697986 -1.2741812 -1.6684162 -1.7005777 -2.0944281 -2.1502932 -1.7218575 -1.3438509 -0.9566897 -1.9879313 -1.7366165 -2.1639347 -1.795505
11863 -0.2868917 -0.1760257 -0.0884533 -0.4692948 -0.1879155 -0.2940926 -0.0781586 -0.3303793 -0.5360991 -0.1575653 -0.0672333 -0.1624603 -0.2851073 -0.1905789 -0.166366 -0.1453563 -0.0281825 -0.4643403 -0.1125519 -0.3460729 -0.207647 -0.2203736 -0.4417148 -0.1706817
11864 -1.8314192 -1.2963024 -1.0371446 -0.5696943 -0.7593122 -0.9367432 -1.4583468 -1.327369 -0.7205275 -0.2301762 -2.2756954 -0.9666535 -2.3740636 -0.5848788 -1.0967617 -1.1479572 -2.0432691 -1.1239317 -1.1531529 -0.9042836 -1.3811583 -1.0558168 -1.0167514 -1.3446232
11867 -1.0776775 -1.2647373 -0.8143564 -1.0682977 -0.7192794 -0.9435696 -1.1570648 -1.0863015 -0.6903328 -0.4278847 -1.1357934 -1.0982305 -1.0848135 -1.2157386 -1.173946 -0.995526 -1.3409468 -1.1622302 -1.1062988 -0.9344784 -1.3577269 -1.0903441 -0.6006793 -1.2346822
11883 0.33518698 0.1037869 0.29325406 0.14468033 0.34140989 0.30844017 0.07671686 0.18124101 0.32641389 0.05698438 0.16729163 0.46689487 0.19582631 0.33756685 0.3717671 0.36486398 0.22900714 0.26962805 0.17059801 0.333721 0.06480187 0.34946742 0.32578448 0.09835588
11886 -0.3418866 -0.2507372 -0.3080377 -0.3706057 -0.4455035 -0.3199052 -0.1208686 -0.2086134 -0.48502 -0.076144 -0.117585 -0.3838051 -0.5466131 -0.3467496 -0.4473223 -0.3245242 -0.386311 -0.5118416 -0.2880732 -0.3942745 -0.058267 -0.2466795 -0.358463 -0.4309981
11891 0.47243996 1.12206245 0.66727845 1.34598274 1.12941747 0.84166382 1.23347232 1.12304248 0.84580976 1.51765301 1.01119691 1.33095974 0.9562962 0.54304772 0.70666675 0.85245828 1.48267115 0.64099886 1.00726367 0.73571132 1.55446148 0.8466471 1.18696294 1.34183243
11907 0.05002802 -0.1144827 -0.0001668 -0.2664848 -0.005998 -0.1153056 0.12644628 -0.140529 -0.3691962 -0.136456 -0.2742749 -0.3214867 -0.2242724 0.03785197 0.07480731 -0.3393613 -0.119902 0.03692565 -0.0801257 0.48422224 -0.3429675 0.01717872 -0.0993812 -0.1780889
11909 -0.649363325 -0.65439076 -0.39990197 -0.337462925 -0.41142111 -0.509470745 -0.47702454 -0.56928717 -0.003725155 -0.687661335 -0.34574967 -0.39810703 -0.92481723 -0.66329418 -0.55479872 -0.397895385 -0.401002965 -0.576609045 -0.280278705 -0.510649545 -0.523474935 -0.452553685 -0.48274529 -0.599079115
11910 -0.3794337 -0.2508176 0.17956723 -0.1838591 -0.5569849 -0.0588243 -0.0843387 -0.1153422 -0.2319571 0.02208835 -0.1749178 -0.5932419 -0.4320201 0.18885934 0.12809351 -0.0195267 -0.2283518 -0.0944995 -0.2778224 0.42831795 -0.1439559 -0.2211804 -0.5212667 -0.4792495
11911 0.89414276 0.99418972 1.04144608 1.09957875 1.21124855 0.94220309 1.12262836 0.98811862 1.14932709 1.52634861 0.94775267 1.18390406 0.99432486 1.02706976 0.86409323 0.91761785 1.10448684 0.72847459 1.00242945 0.8334702 1.30550051 0.87156366 1.08427941 1.03323597
11920 -0.447701965 -0.26294531 -0.363713895 -0.20377954 -0.15963796 -0.057343935 -0.150876355 -0.438520845 -0.207414735 -0.295563605 -0.29782803 -0.230845285 -0.33491361 -0.04383607 -0.292213005 -0.400536665 -0.26736301 -0.261940125 -0.3556266 -0.180884835 0.056212435 -0.18196346 -0.42207635 -0.29972231
11927 -0.8881612 -1.0876542 -0.9729469 -1.0519518 -1.0544595 -0.9581192 -1.0791117 -0.9565193 -1.3987974 -0.8697111 -0.8733459 -0.9584754 -1.0636657 -0.6871309 -0.9878412 -1.0074051 -1.0195982 -0.9515998 -1.0430871 -0.9949641 -0.6363905 -1.2303556 -0.8694944 -1.2283602
11928 -1.07005385 -0.8849344 -1.2813807 -0.51419958 -0.9761589 -0.9835894 -0.8912764 -0.88027575 -1.21357575 -0.59305855 -0.7265633 -1.0288818 -1.16525885 -1.46172545 -0.8282736 -0.88030725 -0.90359385 -1.10338895 -0.67547925 -0.81758145 -0.7602473 -0.7664185 -1.04330505 -0.94487705
11931 0.52812662 0.6401599 0.38951026 0.743413645 0.767883165 0.49090814 0.536469395 0.59782915 0.590249815 0.839402145 0.52760778 0.81811402 0.7246762 0.34945719 0.44492492 0.367643825 0.723651685 0.41585342 0.654229375 0.30836851 0.80570927 0.47659297 0.715230305 0.676978535
11932 -1.2508963 -0.8616693 -0.9226312 -0.845947 -0.6763964 -1.0344421 -0.9040663 -0.7991638 -1.3860963 -0.9794476 -0.7966354 -0.755625 -0.8515958 -0.9014851 -0.9374246 -1.1164655 -0.9304198 -1.123794 -0.4768962 -1.2847331 -0.5236922 -0.8398748 -1.2646298 -1.0819755
11933 -1.1292563 -1.124099 -0.9989066 -0.8269497 -1.3734564 -1.2113813 -1.1722668 -1.1939509 -0.5395682 -1.2281347 -1.1491857 -1.1154932 -1.2120168 -1.2049634 -0.9784481 -1.0587468 -1.2593357 -1.1817136 -1.2577719 -1.161866 -1.0727007 -1.1385451 -0.979328 -1.2709727
11938 -0.87114895 -1.164199725 -0.97872105 -1.151836925 -1.063957225 -0.9717607 -1.113115375 -1.17817055 -0.85785255 -1.215207 -0.999325925 -0.883004475 -0.970138925 -0.916327875 -0.9193374 -1.07897105 -1.272760275 -0.995037625 -1.051372425 -0.987685175 -1.13470955 -0.991438725 -1.070177475 -1.26840275
11946 0.47192326 -0.5271872 0.41733341 0.01548623 0.68424944 0.08482741 -0.4357114 0.08965744 -0.1023645 0.60484053 0.08318796 0.4363295 0.2847272 -0.2622496 -0.3577795 0.09742759 -0.0042728 -0.0626031 -0.0259358 -0.3873638 -0.3432496 0.21292837 0.91770506 -0.0785283
11947 1.178325617 0.5456399 0.888293207 0.89069784 0.984213943 0.769102857 0.53301803 0.728941317 0.692942173 1.099195953 0.777916407 0.630324093 0.735532923 0.810392243 0.68793701 0.76292656 0.735459267 0.741596877 0.750540547 0.70920697 0.598191257 0.808728727 1.154438037 0.647772983
11949 0.478927435 0.16946782 0.36852552 0.133442165 0.33054311 0.379007875 0.15714416 0.24631507 0.11492053 0.40105907 0.26299026 0.282277475 0.27938539 0.364880155 0.17226928 0.249910645 0.16337022 0.285653815 0.193803645 0.19837355 0.02460854 0.27655377 0.472579815 0.00927978
11950 -0.3471786 -0.5901084 -0.0819493 -0.4368398 -0.2702272 -0.4976351 -0.574514 -0.3604438 -0.450546 -0.1531677 -0.5653663 -0.2405084 -0.4977649 -0.3610334 -0.3980383 -0.4213167 -0.2233165 -0.46039 -0.3489305 -0.4116633 -0.368694 -0.4502727 -0.1022492 -0.6174916
11951 -0.0627239 -0.175851 -0.0171146 -0.1497984 -0.0209711 -0.1467931 -0.1215896 -0.0937244 -0.1674872 0.19481714 -0.2387429 -0.1502274 -0.1091784 0.10471271 -0.0488645 -0.1033314 0.13615787 -0.1713082 -0.264519 -0.1091176 -0.2044817 -0.1320629 0.0052257 -0.2760406
11964 0.156485 0.200258537 0.15493748 0.022609647 0.235638943 0.013271287 0.09112758 0.167209497 0.233051447 -0.042791113 0.074622877 0.103630653 0.137370717 0.25149983 0.274558187 0.215202723 0.054340297 0.226832067 0.12007856 0.283094767 0.078893977 0.247636757 0.112738483 0.11431686
11966 0.2709447 0.304827423 0.269408047 0.361916213 0.457977387 0.262844633 0.21904196 0.35463251 0.359612647 0.466230507 0.167521307 0.32421277 0.31715481 0.206178383 0.24231995 0.291603593 0.377786993 0.198744977 0.395244807 0.315646457 0.3472432 0.294063957 0.427207733 0.286418177
11972 0.0833031 0.239931755 0.40064257 0.42513639 0.43221931 0.10237062 0.37319923 0.36542177 -0.02739509 0.783367625 0.377028745 0.320240165 0.100960005 0.197393315 0.172777765 0.39472586 0.35932578 0.035523315 0.375915975 0.205281605 0.394021855 0.28062565 0.61400345 0.361710075
11973 0.6473746 0.15785821 0.92381804 0.81762145 0.92613362 0.57635815 -0.0796086 0.53005432 0.49166494 0.95333355 0.87783613 0.49490748 0.55924403 0.59113201 0.25388616 0.43915688 0.47960034 0.51497884 0.59825926 -0.0495934 0.40213838 0.49976016 1.16990735 0.41645489
11974 -0.9256612 -1.2503157 -0.9394472 -0.982312 -1.1175728 -0.8583778 -1.0068835 -1.1564934 -1.4945238 -1.0326812 -1.1734779 -1.4522211 -1.5807271 -0.603751 -0.8962774 -1.1450208 -1.3033477 -1.1220957 -1.3551891 -1.0574539 -1.317738 -1.1728623 -1.1993341 -1.1899758
11975 1.322422 1.45241091 1.52560218 1.72357013 1.58187218 1.66166017 1.25401692 1.4420479 1.3905824 1.26329344 1.44723882 1.03677123 1.01896499 1.49896879 1.45869839 1.79248854 1.72756497 1.58526451 1.70214741 1.28240796 1.22341484 1.59608618 1.84718565 1.52208779
11977 -1.9003948 -1.3560145 -1.418889 -0.5795949 -1.43898 -1.1522598 -1.079582 -0.8062055 -1.1911783 -1.0859753 -1.2509173 -1.0632265 -1.292201 -1.0489084 -1.363477 -1.1183889 -1.1415723 -1.3531853 -1.3790295 -1.2377599 -0.896541 -1.2811101 -1.0865165 -1.0974175
11979 -0.5647265 -1.2239444 -0.7208235 -0.9685148 -0.8395967 -0.8445542 -1.5358543 -0.6471495 -1.076758 -0.769949 -0.9450639 -0.9225129 -0.7758016 -0.7606938 -1.2012491 -1.3902612 -1.0615004 -0.8724695 -0.9489332 -1.3070753 -0.9585427 -1.0890002 -0.7519156 -1.4456359
11980 -0.18854445 0.19588741 -0.08420044 0.15738627 -0.089903595 -0.13332118 -0.06550617 0.08286886 0.00230283 0.417298065 0.101076865 -0.00744049 0.039338175 -0.173139755 0.02566104 -0.11288503 0.114503715 -0.134725745 0.1010162 -0.078583455 0.04016184 0.10140344 -0.037102205 0.038548855
11981 -1.2081556 -1.5049195 -1.2259531 -1.2430588 -1.1917035 -2.3118418 -1.4208968 -1.5069551 -0.6508397 -1.4174079 -1.2644844 -1.7808025 -1.6126047 -1.2911107 -1.5584472 -1.1881884 -1.2905335 -0.7215621 -1.5318499 -1.214003 -1.9774561 -1.7308461 0.21749112 -1.3640258
11982 -0.9121615 -0.9921331 -0.9358876 -0.8169163 -1.2036262 -1.1296116 -1.0605428 -0.9248881 -0.6414743 -1.0753361 -0.9164443 -1.0543876 -0.9759074 -0.8656797 -0.9767271 -1.0978206 -1.0979516 -0.9366274 -0.7283343 -1.0590025 -0.5700126 -0.8176428 -1.0368697 -1.1012502
11988 -0.5925419 -0.3632443 -0.7766537 -0.8172175 -0.4705991 -0.4856227 -0.5722982 -0.4626834 -0.641086 -0.6059426 -0.6024444 -0.4567772 -0.5537892 -0.4332466 -0.6091429 -0.4734146 -0.2988274 -0.5780395 -0.4956346 -0.7739923 -0.3650431 -0.5225147 -0.5310845 -0.3751479
11990 1.306099485 1.097536165 1.007449165 1.09272023 1.230047485 1.167091775 1.04961039 1.005281575 1.310971235 0.78436041 1.04815129 1.15139329 1.2809719 1.24332795 1.145591875 1.114612515 1.07740393 1.25578104 1.028618265 1.134351875 0.858773015 1.188078665 1.155159545 0.98484783
11991 -0.8376723 -0.5440675 -0.5629821 -0.8518257 -1.0931205 -1.1709455 -0.0643392 -0.7345518 -0.9086029 -0.8982133 -0.6318521 -1.0500283 -0.8806605 -0.8647867 -0.0912602 -0.8413974 -1.1269404 -0.7677969 -0.8423853 0.67739017 -1.1044435 -0.8443369 -0.8662863 -0.8944901
11992 -0.3897586 0.10411851 -0.3039584 0.02918024 0.0245147 -0.4242103 0.02479538 -0.0517779 -0.4578929 0.17043907 -0.1341176 -0.3312359 -0.3091456 -0.3494955 -0.21244 -0.1128332 0.23181608 -0.2128039 0.01496644 -0.1757083 0.30677609 -0.1419567 -0.1059301 0.05259692
11993 -0.6223524 -0.6506751 -0.3836423 -0.6616535 -0.4073968 -0.420016 -0.5235932 -0.4883774 -0.5870893 -0.2547661 -0.5230988 -0.5083456 -0.6176309 -0.5516641 -0.3898536 -0.5463928 -0.6383858 -0.6866114 -0.6576979 -0.523645 -0.4191438 -0.6251562 -0.3468553 -0.5949617
12005 -0.3364328 -0.2262617 -0.28172285 -0.3770412 -0.44282585 -0.30475335 -0.1921071 -0.21228133 -0.2904842 0.171880805 -0.1871086 -0.225562645 -0.31891085 -0.33274945 -0.1603248 -0.166871375 -0.2863633 -0.4410028 -0.1612318 -0.24637365 0.024128035 -0.2366778 -0.2672758 -0.1717209
12010 1.02012542 0.47044058 1.02968752 0.72032526 1.13550783 0.52658953 0.41696414 0.84167968 0.69629393 1.23354713 0.74040408 0.85611531 0.87852847 0.81964142 0.62970305 0.6550954 0.63190317 0.60694797 0.84123855 0.52576028 0.50631625 0.87734694 1.49999696 0.48539605
12013 0.32368244 0.38639542 0.277726785 0.32011538 0.15993759 0.24830392 0.25003394 0.26580741 0.171320005 0.032496595 0.18839313 0.209611765 0.310069355 0.217562475 0.323164705 0.195431915 0.241240815 0.33654661 0.27285311 0.33910718 -0.05236866 0.22460219 0.101838495 0.14774005
12017 -0.9551468 -1.4478538 -1.0908318 -1.3242281 -1.1138538 -1.2540168 -1.2267351 -1.1063075 -0.8424072 -1.4901643 -1.5554604 -1.2819624 -1.7438049 -1.2626682 -1.6792979 -1.3635457 -1.7349353 -1.3070813 -0.700955 -1.2680613 -1.3280851 -1.1250816 -1.1229358 -1.1529763
12033 0.99290768 0.85840344 0.85871273 0.85277251 0.95038456 0.97703476 0.78960823 0.86378901 0.98496519 0.55777272 0.77105463 1.04576817 0.95699263 1.0003756 0.92852553 0.81572637 0.85130048 1.05287552 0.91211882 0.97775296 0.72118993 0.87950956 0.8734546 0.74411426
12034 0.52444138 0.4059451 0.49340929 0.22773395 0.12893042 0.54146678 0.35119951 0.42368568 0.31597018 0.0925441 0.51335451 0.06349063 0.38756773 0.46042081 0.5212335 0.52141735 -0.1396429 0.5351044 0.43183716 0.52471071 -0.0095343 0.49584307 0.07059015 0.36022641
12035 -0.46916405 -0.4919363 -0.65164825 -0.181831385 -0.539015215 -0.6892045 -0.60303402 -0.47232763 0.11286521 -0.15404226 -0.675764 -0.514307565 -0.520811115 -0.412169235 -0.52048837 -0.533362815 -0.640590865 -0.66187855 -0.6254103 -0.61887026 -0.29343378 -0.539799615 -0.288690225 -0.489936065
12036 0.67639413 0.47609255 0.5356038 0.22899357 0.25973829 0.54683259 0.46529265 0.50789346 0.44717096 0.05763978 0.51208243 0.4144026 0.71741901 0.47072621 0.63938083 0.41143098 0.18752535 0.71997663 0.28145697 0.68510151 0.04849889 0.50253909 0.24879272 0.29078701
12038 -0.1379189 -0.1858248 -0.0316289 -0.0532367 0.22556417 -0.0567485 -0.514355 -0.0961318 -0.259649 -0.2230433 0.05463333 0.10143625 -0.077278 -0.1521967 -0.1459711 -0.1290035 0.05295616 -0.0296278 -0.085482 -0.3445611 -0.0522313 -0.0513767 -0.0237894 -0.0539912
