Gene	GSM571760	GSM571720	GSM571742	GSM571758	GSM571748	GSM571741	GSM571743	GSM571753	GSM571746	GSM571749	GSM571751	GSM571754	GSM571745	GSM571747	GSM571752	GSM571750
211	9.11039195581325	9.03209808740522	8.79273824573952	8.82306147094831	9.03671761210687	9.01035746196552	9.09490373193704	8.98671525719353	9.04371359701589	9.0660999567985	8.78695241794878	9.01351809057768	8.98146168018161	9.03004634039849	8.86000370252888	9.08594243696584
214	7.5433462393602	7.50533004604191	7.27954929712966	7.90331399283669	7.60984580726537	8.02852771389943	7.04745550295906	7.67471451044448	7.29120800396272	7.91371789961835	7.57653649828794	8.45672402627381	7.55819415026373	8.06013171140108	7.61343698768352	7.61456335896793
219	4.51397703629306	4.88383827933069	4.65913965122127	5.35447155530333	5.27277906178452	4.7994940431323	4.60080495498947	4.8417316434825	4.9330390823468	4.97139410369599	4.63243690787933	4.57866101284572	5.36309922098496	5.17268952027684	4.62160649256744	4.42061713897869
223	8.88687018235239	8.86614452721444	9.26440037438795	8.88433233614356	8.79352527971919	9.00316369507648	9.05280712169826	9.1816243795332	9.04493502858464	9.10024444877682	8.95701205174111	8.96080417188015	9.14105465521754	9.16657486371185	9.03567888943923	9.01316632064316
224	7.12103146536412	4.892818184989	6.47644730731158	6.58733048346685	6.65385755078596	6.81069886904942	6.3941102309574	6.90442328184535	6.76480658508124	5.86551182413595	5.84700972540395	5.97235387954423	6.57455038774584	6.62071542619069	5.65118375274015	6.36719106703015
226	12.0166482501375	11.5370099746254	11.961473208544	11.8653610807174	12.0131251356176	11.9625366119368	11.8245174077072	11.8451991303858	11.9778583883371	12.0435551495817	11.9597673784922	12.0265571004007	11.9624650358158	12.0003870383745	11.8592351644017	11.8905401717664
230	7.14883244543171	5.15871268008965	6.07447332473843	6.11422333136751	7.63125710213625	5.80772842866987	5.59473962233269	5.81530643542882	6.16226644084889	7.09152001489788	6.14879177978802	6.33694566140135	5.97369851414779	7.18217582194287	5.40242203886781	6.31194262874069
231	9.18771332038064	9.27070880085504	9.24729144846015	9.350475146807	9.35050166709893	9.33073989069323	8.97537224434438	9.27397272052708	9.05565661989599	9.2644543294069	9.14485194859593	9.29194652935081	9.14209684349619	9.35779609852465	9.04004856665784	9.18439684407567
241	6.85908746604979	6.92577397984323	5.04066890954417	6.47412774214181	7.43850910653659	6.44864000055884	6.42018930595914	5.93658140780362	6.43516184271179	7.12873675041537	5.75640687492752	6.06634110177628	7.79447435280137	6.72873684336602	5.59447689073228	6.71774495802002
262	10.3713791679359	10.30961220407	10.4135644659697	10.3234995508955	10.1420879063563	10.3230829157078	10.3684846353964	10.4339296440227	10.4789515877523	10.2806895872574	10.5418274602389	10.2646654383475	10.3503867423128	10.3058223599743	10.2681337539997	10.4234416093322
267	4.52712352202292	4.01325231677033	3.85806058989965	4.16529695455991	4.25147294253309	4.5169165497452	4.07274466483598	5.33907679615797	4.12779833836582	5.11147999757774	3.56895630129227	4.46647377252759	4.03641541545742	4.58820791707394	4.9834154870383	4.12307847150226
271	6.82540404623068	6.73987509898568	6.79917798987336	6.68904750573264	6.4569588854972	6.54266046221267	6.55639262717668	6.51838406352878	6.70405579222894	6.96629202395961	6.60808179910352	6.50605601742786	6.61379388369759	6.62071249414293	6.16804426504596	6.82098307268471
272	5.36720330065725	5.85208375779761	5.97403364507934	5.82426378905835	6.19344650908714	6.26228844487384	5.98998139340848	6.69207842279685	5.28647828990847	6.16204080947798	5.51877745614884	5.91095326994156	6.21009268878052	5.56310320441915	5.24976767384042	5.89001858748382
274	7.46416996765732	6.71937615665957	7.13198296590277	6.89044669267991	7.33499501102249	6.60143727749423	6.74024253570064	6.97989587015123	6.90260725363134	6.86560337606173	6.73111398402969	6.77384307017093	6.85220363731456	7.30273715621002	6.04370703620223	6.56118940696969
280	2.52857131887076	2.73843279006092	2.48285086391596	2.59541772640562	2.29170374170762	2.66399123906376	2.34172108658582	2.15259555876386	2.21327261741654	2.38177618605344	2.14462072207719	2.58144766466804	2.33673755104745	2.52857131887076	2.44854419672675	2.64818009713082
288	7.90248063690987	8.20237266114045	7.48898770527166	8.35879051917053	6.99779538870116	7.73570257059209	7.31374695251004	7.36877926004134	6.95952501066944	7.94647354722343	6.87991463321418	8.39702896533989	7.56774241147501	7.44670658817288	7.66019525233308	7.777862845475
292	12.2596196996887	12.2395627299206	12.266467402803	12.2978190422452	12.2617394145795	12.2759993275001	12.2375505734735	12.2473668178188	12.2567069987423	12.3037522135784	12.3107661308561	12.1873582597011	12.2477940342492	12.2688022116491	12.1268754440116	12.254659584666
293	12.0772329831498	11.9104759677687	11.9583225183354	11.928897689785	12.0445802505321	11.9064960547397	11.8499719022771	11.7812265039976	11.9265072681526	11.8484234216253	11.9659123181656	11.9283351583794	11.8657873902294	12.0002588588201	11.7596926490175	11.8565364111191
301	7.96780264519639	7.83469225679873	7.17629284917525	6.98896865391035	6.85641307812917	6.77089510198547	7.72947119850746	7.5731775725254	8.12656510022185	7.28930884785687	7.48662589102744	6.56254772419912	8.60070090358343	5.35893070284788	6.79461081196771	7.60840268833117
302	9.72028302609815	9.8875684250365	9.28266065290017	10.3980346379387	10.1670668381826	10.6923045550569	10.031099236394	10.2301005164717	10.270676879559	10.2051782525393	8.88646072802492	10.0607139427492	10.3872311253792	10.1188070031061	9.69675197496973	10.3485511255738
307	5.49920490116702	6.13813661318526	6.20743120124869	6.38661439002069	6.41774283214626	6.41412792024429	6.29507737689752	6.65717336880395	6.45736117783931	6.25856414955232	6.10812504678074	6.19761577534286	6.42180985350937	6.48801684355025	5.98029726558797	6.54459434466903
308	8.33713571881499	8.3063078154536	9.23990159463575	9.18859873561375	9.14507875518376	9.10407189678772	8.99321297424127	9.52314437654876	8.60832136371235	9.07528125003394	8.4961627157308	9.0378324448075	9.40565418839463	9.22551354025732	9.63272625662877	9.33469787357034
309	9.81313183233193	9.70141736758467	8.84835690922511	9.04934760232353	9.32259068074573	9.2347527777747	9.18139579206129	9.87291646337213	9.06909525994737	9.21502815016462	8.93219998531102	9.76724593699027	9.09279941707818	9.72878955259815	9.4119981595801	9.31078998371063
310	9.89969678486158	9.99769040376857	10.0068253595824	9.89841319751639	9.97657772692726	10.018258608866	10.1950682558339	10.0899423304522	10.0383634721906	9.87426750564102	10.0192168022873	10.0539686324441	10.0591166132977	9.94610431073922	10.2643604932944	10.0677899486538
311	9.12718791404549	8.87105199387639	9.05808889162936	8.86595746648645	9.09295952679702	8.76641809343807	8.78059767095457	8.84306522753243	9.0335050456019	9.1498233161742	8.85473392280226	8.85461923978655	8.98383100709766	9.11354697235178	8.77231176936596	8.97369865762803
313	6.16308808541303	6.02083552331808	6.73826794012289	6.73568463380714	6.75583562895133	4.95718563997953	6.14258906672656	5.97590756569703	5.31883019033295	4.55634970633931	5.23911540208374	4.77258246634298	5.94349473571671	4.6753417281165	4.53860024039412	5.64183789098777
317	3.61738077242099	3.11047516649423	3.4911732665157	3.26815139637128	3.16826334259023	3.72429009866601	3.72523945195554	3.63373343551496	3.09842292665532	3.42904011020227	3.48945302129071	3.89811158903299	4.08601092941931	3.60392894542236	3.91192162785575	3.6872398939846
318	6.5133880983533	5.77186181504116	5.91108993408611	6.19407917023812	6.64721375916888	6.55447220353317	6.64457735701838	6.52047096616386	6.26855229269662	6.33788053819698	6.17528506348949	6.19292400958766	5.94083859855265	7.47254463332238	5.30614555930877	6.74057682517647
324	5.26605751448913	5.51728199317417	5.68201139080069	5.77876577809104	5.40663870557087	5.79682743947542	5.87755531322728	5.71638873156569	5.45098026215732	5.5181479764569	6.27051212329904	5.72157636151022	5.81772813046676	5.39149450845578	6.2737200829902	5.82047768426503
327	8.82698377232412	8.65017216869766	8.64013645883285	8.74063416271255	8.60563507627747	8.67582651428369	8.56008822411877	8.63943477472927	8.77557406890645	8.68706768897819	8.57219998022713	8.70643040027746	8.87240093456477	8.82395311640506	8.62261560531326	8.57121793207056
328	11.409640203819	11.0966361005396	11.1151151977358	11.1839268682196	11.3685010050108	11.1077140200171	11.0655911593886	11.2099589513883	11.3037350925483	11.2534988801894	11.137221719854	11.117266471168	11.1200434309449	11.26265278319	10.9085727587517	11.2695358134032
329	8.54356934640788	8.67348929075262	8.87576777848757	9.05446322945952	8.60180420952733	9.21083447476107	8.91166761663939	8.74803515104782	8.71399130614439	8.86244829168526	9.04654835563222	9.09127404935136	8.69530138155225	8.89645653392473	8.71995346649731	8.96956495837191
