Gene	GMA2a	GMA2b	GMA2c	GMA2d	GMA2e	GMA3a	GMA3b	GMA3c	GMA3d	GMA3e	GMA4a	GMA4b	GMA4c	GMA4d	GMA4e	GMA2a.1	GMA2b.1	GMA2c.1	GMA2d.1	GMA2e.1	GMA3a.1	GMA3b.1	GMA3c.1	GMA3d.1	GMA3e.1	GMA4a.1	GMA4b.1	GMA4c.1	GMA4d.1	GMA4e.1
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24
19009 1.5996398 1.64388834 1.4885643 1.70473383 1.64314031 1.55041104 1.67016386 1.73553877 1.61233858 1.62187326 1.64448849 1.69742994 1.64611561 1.58292875 1.66697899 1.5996398 1.64388834 1.4885643 1.70473383 1.64314031 1.55041104 1.67016386 1.73553877 1.61233858 1.62187326 1.64448849 1.69742994 1.64611561 1.58292875 1.66697899
19012 1.3263291 1.48216784 1.25412387 1.2921488 1.52604351 1.37609818 1.48866195 1.54520617 1.33563037 1.33073619 1.3820351 1.42582564 1.49977272 1.38537645 1.48013213 1.3263291 1.48216784 1.25412387 1.2921488 1.52604351 1.37609818 1.48866195 1.54520617 1.33563037 1.33073619 1.3820351 1.42582564 1.49977272 1.38537645 1.48013213
19014 -0.7367168 -0.896905 -0.8685348 -0.8325031 -0.8610862 -0.8469501 -0.9548653 -0.9497622 -0.8090613 -0.7153922 -0.9790814 -0.8541758 -1.0632414 -0.7707695 -0.9349545 -0.7367168 -0.896905 -0.8685348 -0.8325031 -0.8610862 -0.8469501 -0.9548653 -0.9497622 -0.8090613 -0.7153922 -0.9790814 -0.8541758 -1.0632414 -0.7707695 -0.9349545
19023 0.99492913 1.19998236 1.13328762 1.09072597 1.14164162 1.04983998 1.03830205 1.0613765 1.123134 0.95652531 1.07758256 1.09438749 1.19512269 1.14307112 1.18042108 0.99492913 1.19998236 1.13328762 1.09072597 1.14164162 1.04983998 1.03830205 1.0613765 1.123134 0.95652531 1.07758256 1.09438749 1.19512269 1.14307112 1.18042108
19024 -0.3523843 -0.2535056 -0.1929428 -0.1654079 -0.3820404 -0.1222908 -0.0150441 -0.2412893 -0.1693781 -0.0997515 -0.1117642 -0.1676882 -0.2517264 -0.1905778 -0.1912867 -0.3523843 -0.2535056 -0.1929428 -0.1654079 -0.3820404 -0.1222908 -0.0150441 -0.2412893 -0.1693781 -0.0997515 -0.1117642 -0.1676882 -0.2517264 -0.1905778 -0.1912867
19027 -0.032018363 0.241422453 0.057305053 -0.149787697 0.21145599 -0.063697543 0.099239893 0.074478833 2.92e-05 -0.132267757 -0.112722523 0.10100522 0.26017426 0.030959113 0.179177483 -0.032018363 0.241422453 0.057305053 -0.149787697 0.21145599 -0.063697543 0.099239893 0.074478833 2.92e-05 -0.132267757 -0.112722523 0.10100522 0.26017426 0.030959113 0.179177483
19038 -0.5302079 -0.5912853 -0.6364924 -0.6419858 -0.5298681 -0.5678241 -0.5550347 -0.5497183 -0.6769285 -0.5704983 -0.6333507 -0.5561941 -0.5126108 -0.6681231 -0.7514935 -0.5302079 -0.5912853 -0.6364924 -0.6419858 -0.5298681 -0.5678241 -0.5550347 -0.5497183 -0.6769285 -0.5704983 -0.6333507 -0.5561941 -0.5126108 -0.6681231 -0.7514935
19039 -0.6999383 -0.9369424 -0.7361899 -0.9205894 -0.9227641 -0.976567 -1.2357652 -0.9215587 -0.7874147 -0.6130571 -0.9528538 -1.0699913 -0.89963 -0.8927742 -1.0533212 -0.6999383 -0.9369424 -0.7361899 -0.9205894 -0.9227641 -0.976567 -1.2357652 -0.9215587 -0.7874147 -0.6130571 -0.9528538 -1.0699913 -0.89963 -0.8927742 -1.0533212
19041 -2.7637353 -2.596621 -2.5218151 -2.893158 -2.3939115 -2.7777265 -3.2242785 -3.1225991 -2.7016888 -2.5933993 -2.8052518 -2.8960898 -2.8110253 -2.651133 -3.2136739 -2.7637353 -2.596621 -2.5218151 -2.893158 -2.3939115 -2.7777265 -3.2242785 -3.1225991 -2.7016888 -2.5933993 -2.8052518 -2.8960898 -2.8110253 -2.651133 -3.2136739
19042 0.439987395 0.463830093 0.338702323 0.471948478 0.533939228 0.46436659 0.51520759 0.317623345 0.43966274 0.414799503 0.374700888 0.480689488 0.500798028 0.403158758 0.537381108 0.439987395 0.463830093 0.338702323 0.471948478 0.533939228 0.46436659 0.51520759 0.317623345 0.43966274 0.414799503 0.374700888 0.480689488 0.500798028 0.403158758 0.537381108
19044 -0.3776514 -0.2084783 -0.2664217 -0.351769 -0.170301 -0.4474981 -0.3359622 -0.2706999 -0.4592319 -0.4034919 -0.4319617 -0.2079591 -0.2713106 -0.4303303 -0.2275461 -0.3776514 -0.2084783 -0.2664217 -0.351769 -0.170301 -0.4474981 -0.3359622 -0.2706999 -0.4592319 -0.4034919 -0.4319617 -0.2079591 -0.2713106 -0.4303303 -0.2275461
19045 0.19655712 0.17542056 0.406694225 0.034678925 0.353807155 0.041493625 0.13140724 0.16934484 0.15017529 0.07297745 -0.2056122 0.162597255 0.32795612 0.10257942 0.29231247 0.19655712 0.17542056 0.406694225 0.034678925 0.353807155 0.041493625 0.13140724 0.16934484 0.15017529 0.07297745 -0.2056122 0.162597255 0.32795612 0.10257942 0.29231247
19046 -0.68581935 -0.44213445 -0.555521365 -0.5349857 -0.50345887 -0.5165365 -0.40835085 -0.56195745 -0.47185965 -0.63819055 -0.48262205 -0.46261985 -0.55704455 -0.47475785 -0.5715199 -0.68581935 -0.44213445 -0.555521365 -0.5349857 -0.50345887 -0.5165365 -0.40835085 -0.56195745 -0.47185965 -0.63819055 -0.48262205 -0.46261985 -0.55704455 -0.47475785 -0.5715199
19049 -0.5186247 -0.3191814 -0.390887 -0.4167225 -0.3717051 -0.4074573 -0.3519109 -0.2818413 -0.3014289 -0.3873723 -0.2651305 -0.3956815 -0.3890738 -0.3826982 -0.3921582 -0.5186247 -0.3191814 -0.390887 -0.4167225 -0.3717051 -0.4074573 -0.3519109 -0.2818413 -0.3014289 -0.3873723 -0.2651305 -0.3956815 -0.3890738 -0.3826982 -0.3921582
19053 0.74702603 0.63701589 0.79552534 0.57831072 0.59469586 0.60064587 0.57558481 0.453691045 0.68297137 0.775487565 0.50110537 0.590702945 0.66193368 0.71057591 0.569676425 0.74702603 0.63701589 0.79552534 0.57831072 0.59469586 0.60064587 0.57558481 0.453691045 0.68297137 0.775487565 0.50110537 0.590702945 0.66193368 0.71057591 0.569676425
19055 0.579584917 0.419998397 0.559545167 0.48908719 0.50936661 0.435150063 0.424730123 0.51644446 0.536898207 0.52417428 0.444054557 0.41225794 0.462847313 0.475602063 0.473192093 0.579584917 0.419998397 0.559545167 0.48908719 0.50936661 0.435150063 0.424730123 0.51644446 0.536898207 0.52417428 0.444054557 0.41225794 0.462847313 0.475602063 0.473192093
19056 0.035237543 -0.098873653 0.018723553 -0.029847367 0.01905106 0.034452073 -0.135299163 -0.019067883 0.019064667 -0.107031167 0.043918757 -0.031063953 -0.1421498 -0.074886253 -0.03929957 0.035237543 -0.098873653 0.018723553 -0.029847367 0.01905106 0.034452073 -0.135299163 -0.019067883 0.019064667 -0.107031167 0.043918757 -0.031063953 -0.1421498 -0.074886253 -0.03929957
19058 -0.57246 -0.3656269 -0.3674625 -0.5197929 -0.3612211 -0.4494433 -0.2645661 -0.3252038 -0.319262 -0.2913196 -0.3204213 -0.4054599 -0.3634634 -0.4930429 -0.2817775 -0.57246 -0.3656269 -0.3674625 -0.5197929 -0.3612211 -0.4494433 -0.2645661 -0.3252038 -0.319262 -0.2913196 -0.3204213 -0.4054599 -0.3634634 -0.4930429 -0.2817775
19060 0.02619311 -0.0397621 0.09528668 0.15669655 0.10301359 -0.0873651 0.04093926 -0.0153926 -0.0289829 0.00832273 -0.1377837 -0.0172009 0.0973081 0.130353 -0.0164392 0.02619311 -0.0397621 0.09528668 0.15669655 0.10301359 -0.0873651 0.04093926 -0.0153926 -0.0289829 0.00832273 -0.1377837 -0.0172009 0.0973081 0.130353 -0.0164392
19062 0.25096305 0.39745065 0.33406752 0.29243259 0.41218744 0.17996302 0.27260124 0.30459119 0.25392415 0.23715189 0.2706989 0.23739656 0.45384516 0.17799726 0.29955348 0.25096305 0.39745065 0.33406752 0.29243259 0.41218744 0.17996302 0.27260124 0.30459119 0.25392415 0.23715189 0.2706989 0.23739656 0.45384516 0.17799726 0.29955348
19063 0.079905005 0.20714136 0.13080596 0.24825495 0.19325323 0.148311115 0.266499305 0.21924554 0.12505265 0.151531025 0.221236895 0.293176955 0.21906699 0.152750115 0.20653754 0.079905005 0.20714136 0.13080596 0.24825495 0.19325323 0.148311115 0.266499305 0.21924554 0.12505265 0.151531025 0.221236895 0.293176955 0.21906699 0.152750115 0.20653754
19069 0.38199647 0.411348175 0.34763922 0.287957325 0.530739905 0.34498839 0.420833355 0.3524124 0.261012275 0.28907798 0.27496177 0.381166535 0.323050395 0.22767073 0.414938955 0.38199647 0.411348175 0.34763922 0.287957325 0.530739905 0.34498839 0.420833355 0.3524124 0.261012275 0.28907798 0.27496177 0.381166535 0.323050395 0.22767073 0.414938955
19070 0.663724865 0.678539585 0.61689086 0.68649535 0.659734655 0.70997165 0.64114177 0.619729235 0.617345335 0.54713182 0.690160085 0.64563414 0.53559313 0.57143967 0.59339668 0.663724865 0.678539585 0.61689086 0.68649535 0.659734655 0.70997165 0.64114177 0.619729235 0.617345335 0.54713182 0.690160085 0.64563414 0.53559313 0.57143967 0.59339668
19072 -1.1310773 -1.1319163 -1.09091045 -1.2563442 -1.12651915 -1.21754295 -1.1020517 -1.14150915 -1.2128117 -1.3236735 -1.24007765 -1.119822 -1.17389595 -1.3343355 -1.13140165 -1.1310773 -1.1319163 -1.09091045 -1.2563442 -1.12651915 -1.21754295 -1.1020517 -1.14150915 -1.2128117 -1.3236735 -1.24007765 -1.119822 -1.17389595 -1.3343355 -1.13140165
19076 -2.88646005 -2.72176 -2.7944951 -2.28909975 -2.188692 -2.6133647 -2.1725109 -2.2414145 -2.8663476 -2.13665925 -2.06296135 -2.32215755 -2.75168385 -2.47885235 -2.47801015 -2.88646005 -2.72176 -2.7944951 -2.28909975 -2.188692 -2.6133647 -2.1725109 -2.2414145 -2.8663476 -2.13665925 -2.06296135 -2.32215755 -2.75168385 -2.47885235 -2.47801015
19082 0.05314605 -0.0080872 0.06115017 0.09929443 -0.1803798 0.05981666 0.04373669 -0.0597753 0.07722111 -0.0085395 0.02760189 -0.0719305 0.08873087 0.10648064 -0.0486754 0.05314605 -0.0080872 0.06115017 0.09929443 -0.1803798 0.05981666 0.04373669 -0.0597753 0.07722111 -0.0085395 0.02760189 -0.0719305 0.08873087 0.10648064 -0.0486754
19084 -0.6418047 -0.45752945 -0.4547557 -0.6403622 -0.4041714 -0.67643175 -0.54441355 -0.58104365 -0.63093335 -0.6332093 -0.7294262 -0.5539035 -0.4362665 -0.51894445 -0.4662176 -0.6418047 -0.45752945 -0.4547557 -0.6403622 -0.4041714 -0.67643175 -0.54441355 -0.58104365 -0.63093335 -0.6332093 -0.7294262 -0.5539035 -0.4362665 -0.51894445 -0.4662176
19087 0.17721075 0.29409225 0.24708538 0.30585682 0.27397843 0.22268363 0.37142941 0.34851716 0.34489082 0.36583331 0.48172216 0.33348295 0.22109415 0.40643349 0.29536137 0.17721075 0.29409225 0.24708538 0.30585682 0.27397843 0.22268363 0.37142941 0.34851716 0.34489082 0.36583331 0.48172216 0.33348295 0.22109415 0.40643349 0.29536137
19088 -1.2072012 -0.9567106 -1.1094447 -1.613449 -0.9435052 -1.172564 -1.1365057 -1.157609 -1.1716514 -1.1390269 -1.0296482 -1.1064769 -0.0395021 -1.3586771 -1.2897811 -1.2072012 -0.9567106 -1.1094447 -1.613449 -0.9435052 -1.172564 -1.1365057 -1.157609 -1.1716514 -1.1390269 -1.0296482 -1.1064769 -0.0395021 -1.3586771 -1.2897811
19089 -0.5146256 -0.5377335 -0.4088313 -0.4549168 -0.7160328 -0.9802662 -0.7104893 -0.8841548 -0.5647606 -0.2044254 -0.7029892 -0.6152816 -0.5814671 -0.7040588 -0.7204018 -0.5146256 -0.5377335 -0.4088313 -0.4549168 -0.7160328 -0.9802662 -0.7104893 -0.8841548 -0.5647606 -0.2044254 -0.7029892 -0.6152816 -0.5814671 -0.7040588 -0.7204018
19090 0.18946493 0.11202378 0.1079805 0.04419874 0.11527717 0.14081642 0.2385551 0.26324205 0.08688791 0.0606296 0.17535894 0.23065747 0.144431 0.32108771 0.16026184 0.18946493 0.11202378 0.1079805 0.04419874 0.11527717 0.14081642 0.2385551 0.26324205 0.08688791 0.0606296 0.17535894 0.23065747 0.144431 0.32108771 0.16026184
19108 0.81803804 0.97313538 0.893562355 0.964830115 0.969696085 1.01733036 1.0519516 1.000222755 0.88903389 0.87143015 1.020361365 1.082092625 0.834893355 0.827474785 1.06452262 0.81803804 0.97313538 0.893562355 0.964830115 0.969696085 1.01733036 1.0519516 1.000222755 0.88903389 0.87143015 1.020361365 1.082092625 0.834893355 0.827474785 1.06452262
19110 -0.800529135 -0.680609045 -0.65512451 -0.756669615 -0.7693458 -0.68708119 -0.74122804 -0.517152 -0.65187365 -0.80684841 -0.718068275 -0.83602644 -0.704481175 -0.717893045 -0.53777005 -0.800529135 -0.680609045 -0.65512451 -0.756669615 -0.7693458 -0.68708119 -0.74122804 -0.517152 -0.65187365 -0.80684841 -0.718068275 -0.83602644 -0.704481175 -0.717893045 -0.53777005
19113 -0.7864633 -0.9840809 -0.7806255 -0.6714827 -0.9911185 -1.0617276 -0.7307249 -0.8145686 -0.7153722 -0.6969243 -0.6215907 -0.7757329 -0.7782176 -0.7815011 -0.7390902 -0.7864633 -0.9840809 -0.7806255 -0.6714827 -0.9911185 -1.0617276 -0.7307249 -0.8145686 -0.7153722 -0.6969243 -0.6215907 -0.7757329 -0.7782176 -0.7815011 -0.7390902
19116 0.60830997 0.347810415 0.50632434 0.603221975 0.59664765 0.53947401 0.466677 0.448543665 0.53588439 0.58773413 0.55064274 0.4287275 0.473617125 0.536614035 0.50106995 0.60830997 0.347810415 0.50632434 0.603221975 0.59664765 0.53947401 0.466677 0.448543665 0.53588439 0.58773413 0.55064274 0.4287275 0.473617125 0.536614035 0.50106995
19122 1.16693653 1.30987451 1.17734849 1.17633416 1.28054769 1.28256953 1.25036113 1.34770091 1.28037895 1.2676535 1.35654723 1.32313898 1.14687191 1.2463866 1.29002144 1.16693653 1.30987451 1.17734849 1.17633416 1.28054769 1.28256953 1.25036113 1.34770091 1.28037895 1.2676535 1.35654723 1.32313898 1.14687191 1.2463866 1.29002144
19124 1.26033571 1.33967258 1.23843702 1.07186487 1.29649499 1.24595837 1.30524103 1.34822457 1.23146119 1.26438227 1.40933909 1.31345115 1.22373866 1.23209212 1.37718644 1.26033571 1.33967258 1.23843702 1.07186487 1.29649499 1.24595837 1.30524103 1.34822457 1.23146119 1.26438227 1.40933909 1.31345115 1.22373866 1.23209212 1.37718644
19128 0.438711785 0.5409364 0.4390137 0.343711815 0.599864365 0.36113571 0.4688291 0.451714515 0.439868985 0.402208845 0.35638197 0.49951339 0.52200998 0.5075843 0.478875965 0.438711785 0.5409364 0.4390137 0.343711815 0.599864365 0.36113571 0.4688291 0.451714515 0.439868985 0.402208845 0.35638197 0.49951339 0.52200998 0.5075843 0.478875965
19134 0.42936417 0.52980433 0.67195698 0.77534119 0.16723259 0.59759888 0.63256415 0.29374694 0.50948275 0.76398252 0.35746928 0.6325978 0.41860447 0.58910731 0.36455341 0.42936417 0.52980433 0.67195698 0.77534119 0.16723259 0.59759888 0.63256415 0.29374694 0.50948275 0.76398252 0.35746928 0.6325978 0.41860447 0.58910731 0.36455341
19139 -0.6105574 -0.5616924 -0.6082426 -0.7669931 -0.5834577 -0.820895 -0.7168967 -0.7295629 -0.7931574 -0.6259392 -1.1016059 -0.7724197 -0.6228995 -0.6809014 -0.7144903 -0.6105574 -0.5616924 -0.6082426 -0.7669931 -0.5834577 -0.820895 -0.7168967 -0.7295629 -0.7931574 -0.6259392 -1.1016059 -0.7724197 -0.6228995 -0.6809014 -0.7144903
19141 -0.595452 -0.5286591 -0.5361425 -0.4519565 -0.5842855 -0.5766956 -0.4889933 -0.5053706 -0.5959302 -0.5736848 -0.4317887 -0.5722104 -0.5664325 -0.6716385 -0.687905 -0.595452 -0.5286591 -0.5361425 -0.4519565 -0.5842855 -0.5766956 -0.4889933 -0.5053706 -0.5959302 -0.5736848 -0.4317887 -0.5722104 -0.5664325 -0.6716385 -0.687905
19153 -0.0419195 0.01012381 0.08792987 0.06452719 0.11883301 -0.0083244 0.08373771 -0.0553873 -0.0246859 -0.1116483 -0.0072562 0.05399264 0.04461412 -0.0744213 0.04304301 -0.0419195 0.01012381 0.08792987 0.06452719 0.11883301 -0.0083244 0.08373771 -0.0553873 -0.0246859 -0.1116483 -0.0072562 0.05399264 0.04461412 -0.0744213 0.04304301
19156 -0.5289035 -0.254946 -0.3963474 -0.4613366 -0.5183736 -0.536166 -0.6150126 -0.4308614 -0.6255007 -0.3935443 -0.5264032 -0.6011076 -0.4552524 -0.7080175 -0.471855 -0.5289035 -0.254946 -0.3963474 -0.4613366 -0.5183736 -0.536166 -0.6150126 -0.4308614 -0.6255007 -0.3935443 -0.5264032 -0.6011076 -0.4552524 -0.7080175 -0.471855
19158 0.96421053 0.14140882 0.71508531 0.01355479 0.08747054 0.329191 -0.0386278 0.31420282 0.4253447 0.70365569 0.30167279 0.19598431 0.47131303 0.51611407 0.1097238 0.96421053 0.14140882 0.71508531 0.01355479 0.08747054 0.329191 -0.0386278 0.31420282 0.4253447 0.70365569 0.30167279 0.19598431 0.47131303 0.51611407 0.1097238
19159 0.06575501 0.21822223 -0.001329 0.36783191 0.23745657 0.20435527 0.45302368 0.33717026 0.22024949 0.15371238 0.39294587 0.36804391 0.25315516 0.28295064 0.36656173 0.06575501 0.21822223 -0.001329 0.36783191 0.23745657 0.20435527 0.45302368 0.33717026 0.22024949 0.15371238 0.39294587 0.36804391 0.25315516 0.28295064 0.36656173
19164 0.93610009 0.98789528 0.966099755 1.034631885 1.001410345 1.09404112 1.08064355 1.014210595 1.074852035 1.146531115 1.19796103 1.05126912 0.93856178 1.006423185 1.03935235 0.93610009 0.98789528 0.966099755 1.034631885 1.001410345 1.09404112 1.08064355 1.014210595 1.074852035 1.146531115 1.19796103 1.05126912 0.93856178 1.006423185 1.03935235
19165 0.80996557 0.64235946 0.77350593 0.80713732 0.68533142 0.58774357 0.63067672 0.64603429 0.70552421 0.53567272 0.62012884 0.67734414 0.75259542 0.74143195 0.52662606 0.80996557 0.64235946 0.77350593 0.80713732 0.68533142 0.58774357 0.63067672 0.64603429 0.70552421 0.53567272 0.62012884 0.67734414 0.75259542 0.74143195 0.52662606
19166 -0.0283658 0.06775158 -0.159605 -0.0627331 0.07083082 -0.1269796 -0.0264629 0.00017801 -0.0090788 -0.0838901 -0.1335421 -0.0827562 0.00366971 -0.1511339 0.01900057 -0.0283658 0.06775158 -0.159605 -0.0627331 0.07083082 -0.1269796 -0.0264629 0.00017801 -0.0090788 -0.0838901 -0.1335421 -0.0827562 0.00366971 -0.1511339 0.01900057
19167 0.290068955 0.65362305 0.534182195 0.381456 0.56104301 0.51498568 0.61878842 0.72360956 0.58339099 0.323324355 0.7158778 0.635826 0.55852084 0.557133735 0.563895555 0.290068955 0.65362305 0.534182195 0.381456 0.56104301 0.51498568 0.61878842 0.72360956 0.58339099 0.323324355 0.7158778 0.635826 0.55852084 0.557133735 0.563895555
19170 -0.6841228 -0.6521567 -0.3542038 -0.7095799 -0.5639828 -0.9141578 -0.7783146 -0.7990355 -0.8647219 -0.7515157 -1.0765543 -0.8784402 -0.6065973 -0.947096 -0.5808567 -0.6841228 -0.6521567 -0.3542038 -0.7095799 -0.5639828 -0.9141578 -0.7783146 -0.7990355 -0.8647219 -0.7515157 -1.0765543 -0.8784402 -0.6065973 -0.947096 -0.5808567
19172 0.14051047 0.03962437 0.10667752 0.26909327 0.14998735 -0.1359347 0.12241416 0.0756158 0.14890926 0.12534181 -0.0956131 0.03368648 0.1867034 0.23942068 0.15463894 0.14051047 0.03962437 0.10667752 0.26909327 0.14998735 -0.1359347 0.12241416 0.0756158 0.14890926 0.12534181 -0.0956131 0.03368648 0.1867034 0.23942068 0.15463894
19173 0.42248084 0.1477727 0.46045243 0.57297437 0.306284 0.37897245 -0.0049563 0.14858403 0.51210708 0.29594527 0.43426047 0.21878733 -0.0330863 0.19381922 0.15837547 0.42248084 0.1477727 0.46045243 0.57297437 0.306284 0.37897245 -0.0049563 0.14858403 0.51210708 0.29594527 0.43426047 0.21878733 -0.0330863 0.19381922 0.15837547
19175 -0.0379972 -0.116498 0.08066045 -0.063752 -0.0043195 -0.1953379 -0.0462963 -0.1395081 -0.1079768 -0.0924817 -0.1781142 -0.1782615 0.00823911 -0.093836 -0.0027124 -0.0379972 -0.116498 0.08066045 -0.063752 -0.0043195 -0.1953379 -0.0462963 -0.1395081 -0.1079768 -0.0924817 -0.1781142 -0.1782615 0.00823911 -0.093836 -0.0027124
19179 -0.17741855 -0.14839915 -0.10210336 -0.19160985 -0.24389275 -0.1397394 -0.4273589 -0.2530344 -0.30658015 -0.18602615 -0.28527555 -0.3456907 -0.38999765 -0.1818452 -0.3388221 -0.17741855 -0.14839915 -0.10210336 -0.19160985 -0.24389275 -0.1397394 -0.4273589 -0.2530344 -0.30658015 -0.18602615 -0.28527555 -0.3456907 -0.38999765 -0.1818452 -0.3388221
19181 0.16170762 0.18743917 0.244175493 0.193910027 0.425026113 -0.075388987 0.09558856 0.070772803 0.073201847 0.097083733 -0.178813 0.044401127 0.29199396 0.118530003 0.18362538 0.16170762 0.18743917 0.244175493 0.193910027 0.425026113 -0.075388987 0.09558856 0.070772803 0.073201847 0.097083733 -0.178813 0.044401127 0.29199396 0.118530003 0.18362538
19182 0.775785935 0.77222433 0.84646427 0.74969341 0.87553603 0.590551175 0.66669147 0.71227337 0.66534606 0.729411905 0.446215885 0.62667598 0.840105695 0.643352995 0.76238455 0.775785935 0.77222433 0.84646427 0.74969341 0.87553603 0.590551175 0.66669147 0.71227337 0.66534606 0.729411905 0.446215885 0.62667598 0.840105695 0.643352995 0.76238455
19183 0.871550605 0.716142465 0.80763264 0.843293995 0.6740392 0.712839285 0.667507255 0.750782875 0.71759881 0.71184378 0.71326152 0.746984805 0.791115275 0.771437275 0.75536819 0.871550605 0.716142465 0.80763264 0.843293995 0.6740392 0.712839285 0.667507255 0.750782875 0.71759881 0.71184378 0.71326152 0.746984805 0.791115275 0.771437275 0.75536819
19184 -0.4358078 -0.271421267 -0.192311443 -0.34151616 -0.15623504 -0.443098727 -0.39368093 -0.343453093 -0.360543057 -0.277085033 -0.502499233 -0.252553733 -0.271413123 -0.372900087 -0.265392427 -0.4358078 -0.271421267 -0.192311443 -0.34151616 -0.15623504 -0.443098727 -0.39368093 -0.343453093 -0.360543057 -0.277085033 -0.502499233 -0.252553733 -0.271413123 -0.372900087 -0.265392427
19186 0.69981187 0.692553485 0.73905839 0.67702462 0.794821245 0.669703615 0.668264395 0.73770974 0.68004429 0.74943804 0.628197785 0.7121702 0.71698713 0.559814335 0.787375815 0.69981187 0.692553485 0.73905839 0.67702462 0.794821245 0.669703615 0.668264395 0.73770974 0.68004429 0.74943804 0.628197785 0.7121702 0.71698713 0.559814335 0.787375815
19192 -0.6678374 -0.9882 -0.9436295 -0.9661768 -0.9816989 -1.0374836 -0.949434 -1.1703796 -1.1871656 -0.9342794 -1.0365359 -1.0882942 -1.187147 -1.0621857 -1.1745698 -0.6678374 -0.9882 -0.9436295 -0.9661768 -0.9816989 -1.0374836 -0.949434 -1.1703796 -1.1871656 -0.9342794 -1.0365359 -1.0882942 -1.187147 -1.0621857 -1.1745698
19202 0.00587987 -0.0857984 -0.1939695 0.09721963 -0.1223656 -0.0505724 -0.0313307 -0.0781195 -0.0695095 -0.0392043 -0.1244035 0.0282483 0.0263351 -0.1392459 -0.065957 0.00587987 -0.0857984 -0.1939695 0.09721963 -0.1223656 -0.0505724 -0.0313307 -0.0781195 -0.0695095 -0.0392043 -0.1244035 0.0282483 0.0263351 -0.1392459 -0.065957
19206 -0.1445381 -0.24470945 -0.284778 -0.20545545 -0.2449962 -0.1135645 -0.2335392 -0.17084355 -0.2213019 -0.06806005 -0.14147555 -0.32220715 -0.23173 -0.1589121 -0.2696893 -0.1445381 -0.24470945 -0.284778 -0.20545545 -0.2449962 -0.1135645 -0.2335392 -0.17084355 -0.2213019 -0.06806005 -0.14147555 -0.32220715 -0.23173 -0.1589121 -0.2696893
