Gene	AdFA2a	AdFA2b	AdFA2c	AdFA2d	AdFA2e	AdFA3a	AdFA3b	AdFA3c	AdFA3d	AdFA3e	AdFA4a	AdFA4b	AdFA4c	AdFA4d	AdFA4e	AdMA2a	AdMA2b	AdMA2c	AdMA2d	AdMA2e	AdMA3a	AdMA3b	AdMA3c	AdMA3d	AdMA3e	AdMA4a	AdMA4b	AdMA4c	AdMA4d	AdMA4e
66222 0.60581687 0.53076574 0.76188885 0.65378932 0.63572438 0.67200299 0.58213371 0.53707922 0.6026609 0.5930766 0.53165855 0.77283853 0.704613 0.83299805 0.7659221 0.16835387 0.53420661 0.26359963 0.20093046 0.68303103 0.38386931 0.32754044 0.63665198 0.43623554 0.57905678 0.62538812 0.77186833 0.67998137 0.45330226 0.57627764
66223 -0.8593138 -0.708276 -0.7711306 -1.0491336 -0.9649967 -0.7872507 -1.2326948 -1.1624907 -0.4874881 -0.9066186 -0.8549657 -0.4926767 -1.0083425 -1.0233896 -0.9525816 -0.7247101 -0.9579604 -0.777346 -0.9862771 -1.1927367 -0.9629384 -0.8451887 -0.9431437 -1.0979555 -0.8317606 -0.9498145 -0.6476334 -0.907106 -1.0728122 -0.9519827
66233 -0.9496365 -0.6353083 -0.5994795 -0.8294702 -0.7528384 -0.7842159 -0.642222 -0.7158439 -0.6081205 -0.5882287 -0.5423518 -0.7790931 -0.7602311 -0.5654573 -0.3758949 -0.7784813 -0.6398607 -0.4747273 -0.5369421 -0.9519977 -0.7659237 -0.6190476 -0.8305598 -0.6799223 -0.6392701 -0.6446867 -0.7366896 -0.755739 -0.972509 -0.8165629
66234 0.13531693 0.085529345 0.097335325 0.128871 0.076260095 0.018363205 0.205991325 0.074271765 0.22851992 0.15831172 0.113311065 0.194714865 0.08108433 0.18546567 -0.01723876 0.179911105 -0.05024887 0.295377885 0.356890875 0.274886185 0.43333121 0.314172335 0.208818955 0.24585947 0.181356215 -0.00745144 0.2042777 -0.116759055 0.16022574 0.233162235
66235 -0.79880045 -0.7941542 -0.8455857 -0.715087 -0.73748395 -0.85198065 -0.6248827 -0.5883577 -0.964765 -0.742823 -0.63785435 -0.82341675 -0.63489795 -0.7070395 -0.6569239 -1.41788885 -0.78479675 -0.73959925 -0.6213975 -1.147447 -0.693247 -0.88504765 -0.7731825 -0.6204672 -0.8413213 -0.81184025 -0.556655 -0.9259728 -0.7887653 -0.73886115
66241 0.32126514 0.232008 0.24185212 0.1893997 0.27611398 0.25381323 0.37190913 0.34428878 0.15758288 0.2021422 0.22492522 0.33153244 0.23268629 0.16759581 0.12920247 0.174912 0.25726108 0.22537944 0.16107045 0.33506972 0.17883131 0.1856248 0.28350697 0.24164495 0.25057274 0.12416654 0.40009384 0.37238815 0.10588324 0.23437689
66244 -1.19391055 -1.3055314 -1.19006135 -0.9125107 -1.0535426 -0.7953473 -1.05143075 -1.0573529 -1.06277445 -0.96887495 -0.8082518 -1.0703356 -1.0303663 -0.92161055 -1.03280095 -0.9233822 -0.65059225 -0.9190453 -0.6803139 -0.41851815 -0.53043825 -0.9706026 -0.72579785 -0.2234478 -0.7372103 -1.3327745 -0.89682105 -1.1845798 -0.6691693 -0.46919705
66245 -0.3205037 -0.3489369 -0.2574443 -0.0845567 -0.2778258 -0.1544734 -0.2172396 -0.1938165 -0.1118647 -0.2012138 -0.0921285 -0.2890511 -0.2583467 -0.12374 -0.1769792 -0.2881608 -0.1862556 -0.2080966 -0.3926546 -0.3943204 -0.5639564 -0.5910751 -0.389648 -0.473321 -0.2425839 -0.2814025 -0.2344707 -0.1829344 -0.4894391 -0.1863707
66248 0.29421753 0.44345729 0.15159451 0.13196412 0.20553931 0.64867782 0.4910452 0.40698497 0.09877106 0.22352224 0.65124249 0.44195949 0.13405978 0.45404328 0.60420863 0.44580152 0.61414322 0.06301417 0.15464926 0.22978411 0.20757349 0.31995459 0.47810565 0.05480802 0.01089951 0.74637087 0.16756446 0.37882044 0.43973916 0.17883775
66249 -0.5487591 -0.5347264 -0.4826657 -0.4570447 -0.4405923 -0.7079376 -0.5342644 -0.5238884 -0.6700737 -0.5161665 -0.755184 -0.5749374 -0.5070808 -0.517428 -0.5679314 -0.6238229 -0.8219685 -0.4186327 -0.5310493 -0.7327979 -0.4747847 -0.5920671 -0.6271614 -0.3939113 -0.5447023 -0.7429383 -0.6379953 -0.5406208 -0.4601473 -0.2043653
66251 -0.0013167 -0.1953305 -0.1347166 -0.3483848 -0.2385936 -0.1486494 0.0564088 -0.287816 -0.3563537 -0.3205968 -0.1159911 0.02514754 -0.166103 -0.1546006 -0.1108464 -0.5442532 -0.2245822 -0.3546693 -0.5280941 -0.0269118 -0.4389448 -0.7655095 -0.0732842 -0.4634797 -0.4952895 -0.322798 0.06280958 -0.0623163 -0.5121608 -0.4903355
66254 -0.1510998 -0.0663768 -0.3381148 0.03617753 -0.3870981 -0.2274469 -0.2740264 -0.0197977 -0.2780781 -0.2084713 -0.3674411 -0.3777888 -0.1856206 0.04295368 -0.3262535 -0.205459 -0.1869616 -0.0951008 -0.112007 0.05418974 -0.1836797 -0.0475364 0.11706556 0.01907889 -0.2025133 0.04537648 -0.346621 0.11210207 -0.2351638 0.33676734
66256 -0.3026314 -0.5983209 -0.3938812 -0.386276 -0.4362105 -0.0473246 -0.2046077 -0.3900163 -0.5143489 -0.4490368 -0.2451438 0.00159898 -0.1610193 -0.4277932 -0.1556863 -0.4916495 -0.3159478 -0.1673457 -0.9390765 -0.3544168 -0.521378 -0.8882808 -0.2080953 -0.7196504 -0.646988 -0.3661228 -0.0350846 -0.291596 -0.5777282 -0.5654685
66257 -0.0777703 -0.1045786 -0.0997054 -0.1712193 -0.0851521 -0.0243505 -0.0963095 -0.1578156 0.08744853 0.00985995 0.1564743 -0.0783734 0.03367334 -0.2556561 -0.1688027 -0.1154351 -0.0147849 -0.0542064 0.02130724 0.18702357 0.19936574 0.08905512 -0.19492 0.22279285 0.15009096 -0.0134506 0.08491583 -0.0935244 -0.1454535 0.0012674
66258 0.32790034 0.226863015 0.32450808 0.334130075 0.327084895 0.225940915 0.363801145 0.13110615 0.27335628 0.290318105 0.15670149 0.315586745 0.20441282 0.386719095 0.30065513 0.439517565 0.16161225 0.40553974 0.18352946 0.23783618 0.16490644 0.278209325 0.04109143 0.07390255 0.33992725 0.296056315 0.26986355 0.212550895 0.208486595 0.19941836
66262 0.68998975 0.65009683 0.84934794 0.74518331 0.7348922 0.74319722 0.84991653 0.65634993 0.74029922 0.71798776 0.67767828 0.84887173 0.75167978 0.96205999 0.92229432 0.33867478 0.72666415 0.59625463 0.49987079 0.91176256 0.36575852 0.49173824 0.77381956 0.66530427 0.69415123 0.79871239 0.81243974 0.77233871 0.50733375 0.7301842
66266 1.60908436 1.55946557 1.49212819 1.25645091 1.33613586 1.91138359 1.43428421 1.39375943 1.08230555 1.52732879 1.72559669 1.58392511 1.26776903 1.25197584 1.85211293 1.68206785 1.70198479 1.29094658 1.21322274 1.15449095 1.33999853 1.16655561 1.51970214 1.31603246 1.1764864 1.84955086 1.41255973 1.46476533 1.44329624 1.18480511
66268 1.4425374 1.55556935 1.35439587 0.89779836 1.22785662 1.65415076 1.48251249 1.54946916 0.83745813 1.29012771 1.48746093 1.3865317 1.02762875 0.94860659 1.46746533 1.46591279 1.51061806 0.91585336 0.92897013 0.93393948 0.95972615 1.20922091 1.46820006 1.09821687 0.85092954 1.67489754 1.23122957 1.46616095 1.45893821 0.84804886
66270 -0.421222 -0.8917473 -0.79832385 -0.79755555 -0.57773795 -0.4798381 -0.68593835 -0.39017085 -1.022702 -0.79274385 -0.5260204 -0.5313064 -0.9393698 -0.7527984 -0.359071565 -0.9435691 -0.241513175 -0.7125273 -0.9333679 -1.0590842 -0.36333305 -0.73054165 -0.6768215 -0.4844367 -0.95870225 -0.211117285 -1.5539601 -0.752237 -0.55746115 -0.7058592
66273 0.19049084 0.28698356 0.19266684 0.15468725 0.39400435 0.44367249 0.469902 0.46830354 0.41826737 0.34683323 0.33788788 0.40289178 0.40081912 0.21326565 0.24857182 0.31535081 0.32465729 0.45247913 0.34705044 0.25056605 0.25561583 0.30126048 0.24228088 0.24991677 0.20882861 0.30405324 0.46356724 0.26811271 0.16580971 0.33824498
66278 -0.7734699 -0.8638746 -0.8359785 -0.85620745 -0.7114804 -0.87646075 -0.74981995 -0.84599955 -0.85627445 -0.80800025 -0.79747735 -0.859069 -0.83036505 -0.86556885 -0.71453375 -1.12460555 -0.9810103 -0.78673165 -0.7944163 -0.794817 -1.0301868 -0.8343026 -0.73398225 -0.85953785 -0.9693679 -0.71945995 -0.6665143 -0.80820485 -0.3572941 -1.06397395
66282 -1.2855675 -1.2934374 -1.3385741 -1.403582 -1.1933715 -1.2713196 -1.1750144 -1.2456538 -1.1870121 -1.2421861 -1.1039163 -1.3743332 -1.346933 -1.023262 -1.2744771 -1.5218522 -1.4302317 -1.3351445 -1.4620225 -1.5858795 -1.7159696 -1.2398037 -1.3940768 -1.4790988 -1.3499463 -1.5438563 -0.7888274 -1.3500684 -1.584222 -1.099821
66286 -1.0079107 -0.7086212 -0.8087596 -0.6457542 -0.7782909 -1.2447544 -0.7542928 -0.6892399 -0.9092666 -1.1133461 -0.8374704 -0.869046 -0.7876683 -0.8936326 -0.5493946 -0.9522659 -0.7025078 -0.8580324 -0.5663888 -0.8342043 -1.0560206 -0.398068 -0.728056 -0.7564862 -0.8742432 -0.9469795 -0.7727917 -0.7812615 -0.1766744 -0.6752117
66291 -1.3815505 -0.8244101 -0.9121054 -0.9960682 -0.8747757 -1.2446029 -0.8995237 -1.1367651 -0.820692 -1.0172643 -1.1712981 -1.0731395 -1.0098164 -1.2021042 -1.3522473 -1.068165 -1.0856803 -0.7194923 -0.9699532 -3.0768429 -1.4566031 -1.0520789 -1.2061641 -1.0619368 -0.7844013 -1.2878696 -1.2289617 -0.8758098 -1.5609613 -1.2830146
66300 0.75107084 0.46181746 0.68658531 0.45311082 0.68922136 0.68269968 0.74513337 0.49231442 0.15278075 0.70962764 0.69757074 0.78696271 0.56242563 0.41938883 0.61607458 0.14888661 0.76610089 -0.1299277 0.43386302 0.47253532 0.76330276 0.4642252 0.56346939 0.58915228 0.32286166 1.06517069 0.6274252 0.66786817 0.87016359 0.40271627
66306 1.17336967 1.33642194 1.13587061 1.14563731 1.09463936 1.04692328 1.32893712 1.26455961 1.24104356 1.15976793 1.05421032 1.09876001 1.09080824 0.98518556 1.15725315 1.20035005 1.15192185 1.18607226 1.23205666 1.22133159 1.13224963 1.26953007 1.3152142 1.06619174 1.25544628 0.94342808 1.18201284 1.31326077 1.35992455 1.08589476
66307 -0.3386035 -0.6059932 -0.6057888 -0.6943141 -0.4531991 -0.6596154 -0.3851592 -0.4707161 -0.3922339 -0.6930561 -0.4736752 -0.7319772 -0.784011 -0.6741848 -0.6215959 -0.7440381 -0.6963338 -0.4704515 -0.3331332 -0.6077112 -0.7570533 -0.6767695 -0.6664264 -0.5848636 -0.5503262 -0.6831067 -0.5480883 -0.6370488 -0.6489168 -0.4767292
66309 -0.6932637 -0.71152035 -0.58941035 -0.6184369 -0.65199445 -0.74940345 -0.66936675 -0.70167055 -0.63845655 -0.6546488 -0.6943448 -0.59524395 -0.650087 -0.63408575 -0.7690512 -0.67496725 -0.69521945 -0.72060345 -0.5817818 -0.7296249 -1.03505175 -0.8500335 -0.7734919 -0.6678215 -0.6049141 -0.69474535 -0.67739015 -0.748012 -0.84746965 -0.6497119
66310 -1.6626381 -0.9720221 -1.2826294 -1.0485731 -2.2833792 -1.1195519 -2.0431027 -1.6127029 -1.5883555 -1.4262428 -1.7763307 -1.7493964 -1.6316341 -1.3546488 -0.8008742 -1.7464933 -1.3469212 -1.6677398 -1.4180281 -3.0768429 -1.3997648 -1.3190965 -1.3573526 -1.7185247 -1.1240323 -1.3291506 -1.5932508 -2.4518139 -0.3829255 -1.5735182
66311 -0.5516269 -0.903714 -0.5451341 -0.7349667 -0.8231398 -0.84089 -0.6390513 -0.957791 -0.542844 -0.8050467 -0.6527638 -0.6644745 -0.9434158 -0.588915 -1.1466194 -0.9885202 -0.8058063 -0.4368533 -0.3245466 -0.7156274 -0.4859611 -0.954915 -0.8325841 -0.4984268 -0.6033211 -0.6282602 -0.6102762 -0.8246451 -0.8002463 -0.6198162
66313 0.34687708 0.50800888 0.5670702 0.53975405 0.34860245 0.73222243 0.30335405 0.51847706 0.18071051 0.49622278 0.71385927 0.50120326 0.58483524 0.49300882 0.79780138 0.68997204 0.70989767 0.60123181 0.27486894 0.32554716 0.30884899 0.49902963 0.68484034 0.42504115 0.581222 0.96119178 0.51739161 0.3766285 0.34673461 0.30430241
66314 -1.04552351 -0.608327717 -0.969765543 -0.817471207 -0.744277783 -0.54538148 -1.120138517 -0.697413717 -0.950632127 -0.88391538 -0.704177873 -0.846973263 -1.81570978 -0.940051573 -0.99620593 -0.4614258 -0.438085437 -0.847381953 -0.835520417 -0.55533455 -0.37649704 -0.84970029 -0.64497785 -0.425382517 -0.857792553 -1.00393611 -0.452166087 -1.315850197 -0.834399193 -0.652699343
66315 0.20495731 -0.1648048 0.10190983 0.10629284 0.15990724 0.00302876 0.04873773 0.11561663 0.15108522 0.10027449 0.20643254 0.07873349 0.01881352 0.21995467 0.23015102 -0.1776976 0.02167885 0.07290116 0.12464731 0.06561597 -0.4368014 0.01008345 -0.1142613 0.02335848 0.13702025 -0.0931462 0.21034138 0.00860811 -0.2180037 0.14952716
66317 1.5619969 1.50092881 1.53270782 1.30738884 1.4958647 1.67834203 1.48945753 1.49614759 1.30988853 1.40946038 1.56812126 1.56842622 1.41685142 1.2227313 1.61836321 1.56729155 1.4793027 1.28174415 1.27098325 1.2362479 1.48666548 1.35145142 1.48075988 1.31702413 1.20505191 1.69730558 1.47944906 1.34360327 1.60533352 1.04615467
66320 -1.1165376 -0.9325028 -1.0661796 -0.793384 -0.7904896 -0.9144346 -0.932172 -0.5132984 -0.9174737 -1.0826388 -0.9082418 -1.1782248 -1.2136599 -0.9636967 -0.8531457 -0.3123561 -0.6004976 -0.51269 -0.3856588 -0.921893 -0.6703383 -0.4352309 -0.5562986 -1.6459684 -0.9038164 -0.1537677 -1.0148198 -0.8071693 -0.7284677 -0.8709328
66335 0.44193727 0.03104042 0.373091315 0.379100405 0.38256327 0.18723497 0.16569464 0.194904305 0.172473215 0.214572785 0.124054805 0.29211366 0.31476714 0.36479812 0.296917855 0.483117995 0.23566139 0.311395465 0.26483033 0.235619055 0.185228305 0.0257044 0.13158533 0.264178145 0.15112458 0.367995215 0.276140485 0.09501033 0.177564135 0.22778166
66349 -0.7521732 -0.4307581 -0.6435663 -0.6937138 -0.7279226 -1.0018923 -0.8396713 -0.8727522 -0.7809247 -0.5906999 -1.0082195 -0.9138552 -1.2041432 -0.8433259 -0.7080358 -0.9623656 -1.162299 -0.5820421 -0.5960057 -0.6035861 -1.4240482 -1.0343539 -0.8495898 -0.8068633 -1.1189968 -0.9612887 -0.8167561 -0.7262161 -1.385074 -0.6341841
66352 -0.189832717 -0.385039003 -0.199509513 -0.176279763 -0.036884607 -0.337248223 -0.33162257 -0.432776643 -0.189264507 -0.343432497 -0.253746323 -0.27502884 -0.067075973 -0.15426838 -0.217302023 -0.38554247 -0.382853697 -0.235679743 -0.174916767 -0.048171953 -0.191096423 -0.30109818 -0.19525605 -0.08449197 -0.19391519 -0.47488026 -0.33046984 -0.250139043 -0.199146863 -0.118437183
66354 0.388016775 0.189079295 0.336301595 0.32435951 0.49488711 0.34689155 0.356849995 0.430950885 0.5510834 0.41673754 0.405025785 0.347280255 0.33144351 0.4344514 0.16829289 0.110094345 0.256206625 0.442709735 0.622337675 0.330619195 0.34265987 0.32395261 0.249315385 0.45614754 0.47243368 0.242652435 0.33568138 0.5581992 0.4039728 0.410258315
66357 -0.1161163 -0.3600976 -0.0558622 -0.2245247 -0.2174351 -0.2929813 -0.1606566 -0.5155983 -0.0675435 -0.2178398 -0.3681442 -0.1313393 -0.1944622 -0.2598231 -0.2552127 -0.3151787 -0.3530955 -0.0543265 -0.1122904 -0.2046266 -0.4847656 -0.1921339 -0.3331477 -0.1218452 -0.1402454 -0.2801449 -0.1001165 -0.2166424 -0.1770975 -0.1805795
66358 -2.7213885 -1.7031663 -1.7713019 -1.8013061 -2.0167516 -1.8942262 -1.8839284 -2.2949927 -1.8916483 -1.8197883 -1.0680577 -1.7863803 -1.460766 -1.6439727 -1.6369545 -2.2086145 -2.6120438 -2.2508821 -1.4978801 -3.0768429 -2.9673039 -3.1115708 -2.1852693 -2.1698603 -1.3350434 -1.5838159 -2.2197869 -2.1593032 -2.7737395 -3.7306476
66362 0.16869695 0.01987149 0.26258458 0.30271684 0.10852184 0.24694377 0.02803425 0.09621123 0.08046806 0.14051342 0.14782138 0.38204309 0.25138955 0.49547923 0.28408091 -0.1583209 0.10412505 0.16787641 -0.4202682 0.14364409 -0.3488962 -0.2491916 0.2183603 -0.169864 -0.0851795 0.27512068 0.41087558 0.14054943 -0.221416 0.31975959
66366 -1.8102717 -2.4669482 -2.460049 -1.7924923 -1.1138088 -2.1065678 -1.8604747 -2.21945 -1.6284947 -2.3222574 -1.825795 -2.8025733 -0.9201863 -1.0760366 -2.3392438 -0.8986635 -1.3888078 -1.8695579 -0.9369013 -1.7156174 -0.4435476 -1.0905004 -3.7976213 -0.5377556 -1.0894023 -2.3871291 -2.5645704 -1.9593807 -0.8285818 -1.7273066
66368 -1.3755782 -1.0015029 -0.997663 -0.6921855 -0.8226956 -0.9034849 -0.92115 -1.297909 -0.5364186 -0.9516462 -0.9679303 -1.0736205 -0.6226294 -0.8113111 -0.9601152 -0.8188917 -0.9383273 -0.7661559 -0.6616154 -1.056507 -0.2797231 -0.6747941 -0.7001642 -0.8718272 -1.1192179 -0.9911314 -0.9807266 -1.1893451 -0.2231036 -0.921386
66369 -0.6722085 -0.8001701 -0.839181 -0.5321822 -0.9259013 -0.724805 -0.4873523 -0.6747051 -0.6759953 -0.6058738 -0.882779 -0.5581608 -0.7154751 -0.606329 -0.8132181 -0.7351904 -0.6485857 -1.0181033 -0.4390605 -0.9948015 -0.6393556 -0.7064302 -0.6804907 -0.514175 -0.8945542 -0.7134029 -0.6922355 -0.6760914 -0.7665372 -0.8769686
66373 -1.6562748 -1.839786 -1.6333872 -1.8978711 -1.9678385 -1.8513761 -1.8629844 -2.1897552 -1.8903284 -1.9796846 -1.8486908 -2.1339962 -1.7936149 -1.9579414 -1.6534727 -1.9665616 -1.8558338 -3.0628319 -1.2604604 -1.9644577 -1.91745 -1.7757616 -2.1647094 -1.8846723 -1.8421405 -1.7962531 -3.5541553 -1.9414913 -1.7937091 -1.7944414
66377 -0.9682725 -1.1658906 -0.9220223 -0.7997652 -1.012699 -0.7272796 -0.9011782 -0.8720264 -1.0433147 -0.9874838 -1.184457 -0.7702259 -1.0704634 -1.0213129 -0.9768075 -1.3471418 -1.1281215 -0.8202297 -1.0691949 -1.2364204 -0.8485892 -1.0627148 -0.8813301 -1.3529784 -1.0734872 -1.041328 -0.9559788 -1.0016699 -1.2986364 -0.9857459
66379 -1.1157689 -1.3404351 -0.9547781 -1.2880823 -1.1860277 -1.1305095 -1.5239898 -1.1619022 -1.2784616 -1.2855824 -0.9466012 -1.2438358 -1.0377049 -1.3844723 -1.3963206 -0.7618698 -1.2056739 -2.0296467 -1.0123309 -1.5571193 -1.8487817 -1.6217817 -1.1682652 -1.5688262 -1.4471983 -1.1281122 -1.6363003 -1.2466775 -1.4173802 -2.0684777
66381 -0.2093337 -0.2551986 -0.4117698 -0.2290294 -0.2447068 -0.2105927 -0.317566 -0.3170206 -0.3588135 -0.3078489 -0.2841041 -0.3907075 -0.0918061 -0.1199244 -0.0213035 -0.5080951 -0.4559847 -0.1947887 0.03972776 -0.6165523 0.2652832 -0.0459002 0.02609728 -0.4581588 -0.3934028 -0.3355543 -0.2021864 -0.2609246 -0.3951282 0.13523007
66384 -0.2992278 0.23746572 0.10296226 -0.0521557 0.12931651 -0.0145046 0.13731466 0.1800971 0.12779668 0.1917126 0.03037941 0.14089549 -0.0371777 -0.004258 -0.0844027 0.13518078 0.01692182 0.03408035 0.01518177 0.07123204 0.10945656 0.21193289 -0.0710931 0.14139293 0.16560525 0.00668126 0.042047 0.04079779 0.18448301 -0.0962223
66385 1.675071835 1.708368075 1.671251635 1.744534875 1.594100265 1.519025935 1.560896735 1.659192685 1.732397015 1.791205225 1.54136515 1.599518585 1.7226685 1.735350855 1.522209655 1.61649861 1.5792554 1.676464745 1.77486296 1.80385375 1.73665183 1.659342415 1.67841878 1.720992185 1.810124375 1.5129107 1.60778381 1.678319255 1.639482835 1.83781816
66390 0.53500485 0.38130977 0.67943639 0.60484134 0.64136613 0.59841047 0.62721379 0.59497791 0.54146985 0.59938249 0.53258047 0.55421695 0.47148942 0.60309164 0.55002243 0.56563447 0.57154647 0.62652747 0.57047054 0.65550305 0.38437945 0.56926142 0.41924047 0.63986717 0.64481019 0.45850746 0.52918984 0.47822833 0.67591472 0.58527464
66398 0.04307842 -0.11225 -0.038362 -0.0725277 0.09915876 -0.1376283 0.10892174 0.22270248 0.02516752 -0.143403 0.07713487 0.10199414 -0.0863007 -0.0743876 -0.120963 -0.0459559 -0.2182097 -0.0085724 -0.0292623 -0.0371939 -0.1787067 -0.1640096 -0.0101247 -0.0214205 -0.0951346 -0.2532103 0.02480295 -0.0743552 -0.0376857 -0.3449812
66399 -0.8665424 -0.547213 -0.6622412 -0.7466507 -0.9372583 -0.8904593 -0.8260913 -0.8166142 -0.7136695 -0.6086283 -1.0209231 -0.7219057 -0.937565 -0.7269127 -0.9677576 -0.6721387 -0.7263092 -0.9568511 -0.5175564 -0.9622849 -0.7814109 -0.8480045 -0.767275 -0.8282337 -0.8347936 -0.8304356 -0.6040862 -0.7706913 -1.0017688 -1.1931201
66400 0.42727156 0.33428502 0.31117686 0.26278374 0.30863964 0.54741476 0.26479035 0.48529685 0.31361664 0.30506616 0.54035903 0.34911476 0.36030355 0.29357388 0.51323448 0.14020421 0.48755207 0.34197239 0.29371232 0.15337582 0.26129712 0.41022621 0.43141885 0.2709182 0.32115375 0.59546243 0.40550008 0.24841064 0.29951853 0.30610164
66403 -0.30824975 -0.4077341 -0.25124472 -0.34698325 -0.31809165 -0.55094595 -0.3479738 -0.3452103 -0.264582065 -0.260381365 -0.6100362 -0.37570655 -0.3022348 -0.4085002 -0.43830895 -0.3385814 -0.392637235 -0.234572555 -0.38792665 -0.21098356 -0.301925895 -0.21781605 -0.368285 -0.235237635 -0.501436175 -0.54321305 -0.36203215 -0.34849695 0.00042256 -0.32852218
66404 1.27066542 1.33079861 1.13162562 0.91736683 1.14373747 1.58834132 1.23205582 1.36874147 0.85385431 1.18745012 1.44794561 1.2599268 1.04039139 1.03260582 1.44042021 1.52937766 1.46098047 1.07056751 0.96390498 0.99304688 1.1619474 1.17692728 1.54845284 1.1712852 0.92986456 1.67644429 1.23736404 1.34997621 1.40501958 1.02227054
66406 -0.9945685 -0.9870726 -1.1938429 -0.6859135 -1.188937 -0.7519375 -1.1226643 -1.1683905 -1.1595398 -0.8561838 -0.8116258 -0.9229015 -1.0050386 -0.7565814 -0.656358 -0.3087585 -0.9601227 -0.9396226 -0.8732085 -0.8273782 -1.1430335 -0.8784642 -1.0303571 -0.0621628 -1.0268748 -1.0051624 -1.0506795 -1.1270963 -0.3066659 -0.6964506
66407 -0.9374125 -0.5837282 -0.655339 -0.4859642 -0.6548139 -1.0427889 -0.8471179 -0.8477777 -0.7817846 -0.8702267 -0.8657114 -0.6707063 -0.8295954 -0.6398514 -0.612878 -0.4072902 -0.7373592 -0.7563895 -0.5864827 -0.693838 -0.912011 -0.5574049 -0.8406757 -1.112542 -0.7397458 -0.7271343 -0.8774508 -0.9014702 -0.8475601 -0.5969516
66409 -0.49731474 -0.34391667 -0.986125145 -0.430759715 -0.449572925 -0.519385305 -0.45452464 -0.50895093 -0.597939505 -0.46303381 -0.265321165 -0.360177155 -0.43370918 -0.610936645 -0.605125865 -0.5491448 -0.50775919 -0.74565331 -0.63995238 -0.91990595 -0.489652705 -0.794785215 -0.566677705 -0.517683005 -0.459551125 -1.01239954 -0.477217465 -0.52188293 -0.69121139 -0.74905672
66410 -1.688568 -1.8770201 -1.3692983 -1.938499 -1.629447 -2.129775 -1.7497603 -1.5096089 -1.8958486 -1.5955116 -1.7986897 -1.6648022 -1.4914746 -1.8063798 -2.5303115 -1.499979 -1.9041931 -2.1913366 -1.9486261 -1.6452711 -1.8185931 -1.7712488 -1.814228 -1.7175413 -1.6468324 -1.7739948 -1.989657 -1.7543626 -1.5926639 -1.5815578
66411 0.44739111 -0.1592201 0.36839632 0.40360744 0.25049132 -0.0039683 0.02633507 0.07643784 0.27555072 0.08946901 -0.2356026 0.21655199 0.19570005 0.17590955 0.18365414 -0.2634452 0.09980701 0.37776398 0.21058871 0.13338563 -0.0512931 -0.1736313 -0.0255546 0.05056177 0.12088536 0.66991858 0.33914659 0.03617971 -0.0716837 0.06616873
66413 -0.3544583 -0.1715301 -0.2703779 -0.2953967 -0.3473862 -0.3234772 -0.2644094 -0.3529559 -0.20022 -0.2307967 -0.3433476 -0.4310867 -0.4293526 -0.2096735 -0.4211444 -0.3634592 -0.3406757 -0.4559933 -0.0240081 -0.2929591 -0.4472248 -0.3433762 -0.3575173 -0.3069667 -0.3025065 -0.4338806 -0.2969815 -0.4283793 -0.3791743 -0.3657008
66416 -0.2462041 -0.2370257 -0.2570295 -0.4148771 -0.2996512 -0.0417643 -0.0829419 -0.18558 -0.3239261 -0.280821 -0.0757744 -0.1019124 -0.6664585 -0.3097331 -0.4076002 -0.5604303 -0.1811131 -0.233707 -0.3337386 -0.4250311 -0.6092027 -0.2287468 -0.3213988 -0.809371 -0.3751511 -0.1521729 -0.0843529 -0.2482727 -0.1247359 -0.4010886
