Gene	SpFA2a	SpFA2b	SpFA2c	SpFA2d	SpFA2e	SpFA3a	SpFA3b	SpFA3c	SpFA3d	SpFA3e	SpFA4a	SpFA4b	SpFA4c	SpFA4d	SpFA4e	SpMA2a	SpMA2b	SpMA2c	SpMA2d	SpMA2e	SpMA3a	SpMA3b	SpMA3c	SpMA3d	SpMA3e	SpMA4a	SpMA4b	SpMA4c	SpMA4d	SpMA4e
74112 0.054712585 -0.00325493 0.22739856 0.0611495 -0.048286985 -0.04531757 -0.012127785 -0.06454614 -0.01995988 0.19397607 0.04881486 -0.16760545 0.0119877 -0.246508845 -0.202892455 0.01627159 -0.05293178 -0.01495443 0.104710025 -0.81459005 0.0671853 0.011835515 -0.33525844 -0.1198336 0.0590039 -0.097859455 -0.096105535 0.02026264 0.035708075 -0.2198041
74114 -0.2099473 0.02453682 -0.1088391 -0.3811079 -0.1167183 -0.1594454 -0.0237334 0.12610798 -0.1071842 -0.201555 -0.2997087 -0.2365878 -0.2831808 -0.0031345 -0.143965 0.07890004 -0.2178925 -0.5108467 -0.1763198 -0.6269576 -0.2855326 -0.201134 -0.0395486 -0.0044371 -0.2874313 -0.1608595 -0.1816299 -0.3797448 -0.147821 -0.3060886
74120 -0.402768875 -0.362617105 -0.66787204 -0.27705123 -0.31891351 -0.477478805 -0.257432835 -0.25339514 -0.379586815 -0.341439935 -0.2326645 -0.4705657 -0.25720526 -0.705767395 -0.42196585 -0.45578119 -0.278371925 -0.179232635 -0.31647185 -0.246412875 -0.30828249 -0.524987865 -0.4801158 -0.502387385 -0.172386395 -0.368420785 -0.33202592 -0.19995827 -0.523844215 -0.36407231
74122 -0.6148611 -0.5227813 -0.7284818 -0.6423556 -0.6527798 -0.5124275 -0.5256698 -0.9661567 -0.4692549 -0.6288818 -0.4647533 -0.5254138 -0.6779169 -0.7169844 -0.6283201 -0.6915147 -0.7726163 -0.7111049 -0.6914183 -1.2829716 -0.4955851 -1.0706758 -0.60561 -0.4496974 -0.861331 -1.2984572 -0.7515054 -0.7862389 -0.4908423 -0.469285
74125 -1.1195309 -0.6720343 -0.7617901 -0.8048684 -0.9282467 -0.7709986 -0.8865916 -0.992858 -0.6643494 -0.8734894 -0.7415112 -0.9187926 -0.8926292 -0.7054682 -0.8157945 -0.9304042 -0.7277447 -0.7369096 -0.6595831 -0.254863 -0.9202437 -1.0968894 -0.9769637 -0.6926417 -0.9050112 -0.8349437 -0.9535202 -0.7981893 -0.6178732 -0.8840308
74126 -0.0448548 0.18464471 0.15042164 0.10860748 -0.4205675 -0.2501134 0.15787914 0.01997123 0.16446336 -0.5059317 -0.6914145 -0.2078571 -0.4190941 0.01842236 0.01677581 0.04735042 -0.0414813 0.03760415 0.15455789 -1.8445909 -0.4083639 -0.3590196 0.01341613 0.10994328 0.06275639 -0.4197326 -0.6040082 -0.2508567 -0.7466615 0.18295179
74129 -0.25289342 -0.251381095 -0.193962915 -0.13690263 -0.107679575 -0.207650285 -0.14691532 -0.12586173 -0.194985995 -0.221822445 -0.229114885 -0.24826433 -0.14905862 -0.079971125 -0.02950811 -0.22009174 -0.19942203 -0.108682315 -0.264011985 0.487698725 -0.13541702 -0.23431693 -0.185395185 -0.19772439 -0.1740419 -0.137940045 -0.069634765 -0.123852625 -0.11811998 -0.15526095
74132 -0.8224989 -0.9039359 -1.0799393 -1.0634688 -0.9521231 -0.9801172 -0.9658959 -1.0066412 -0.9083491 -1.2239967 -1.2592676 -0.8190276 -1.3899332 -0.8724946 -0.9825422 -1.0315013 -1.1412062 -1.1419333 -0.9530487 -1.6664283 -1.068306 -1.0325352 -0.5841638 -1.0427852 -1.2708789 -1.2244157 -1.3751717 -1.4235021 -1.1169859 -0.8966761
74134 0.18887703 0.46418724 0.33926044 0.1492508 0.37227548 0.38573408 0.51547136 0.23910411 0.45205299 0.43839278 0.47252494 0.28744156 0.42340427 0.45963721 0.56426127 0.2854795 0.35941664 0.62368703 0.4948614 1.12146889 0.4083051 0.33105986 0.26027743 0.60190233 0.23422365 0.59602614 0.66059484 0.32997377 0.44251387 0.28332267
74137 0.04085201 -0.1068663 -0.1195265 -0.098334 -0.2553913 0.06501484 0.15814164 0.20590376 -0.0157176 -0.309794 -0.0844038 0.09734595 -0.1066634 -0.099293 0.0122131 0.08092413 -0.0305616 -0.1647436 -0.0914767 -0.8394114 -0.1069013 0.07315869 0.2369011 0.1178268 -0.1273346 0.01374673 -0.0836821 -0.2584309 -0.1870025 0.08373411
74142 0.03133734 0.07466735 0.00072064 0.09888718 -0.0991103 0.06994821 0.20324196 0.15562512 0.12470136 -0.1204318 -0.0102442 0.01779706 -0.0934797 0.16786792 0.03931374 0.13997699 0.05821215 -0.0192856 0.01220065 -0.9178033 0.03807086 0.05448216 0.19823069 0.21527477 0.02327981 0.07163537 -0.1416439 -0.0340803 -0.0792453 0.08151752
74143 -0.012824855 0.01207416 -0.043708545 -0.035508525 0.09096476 0.06823163 0.053613385 0.0461565 0.001974945 0.10387679 0.23766962 0.02945455 0.161784325 0.09541473 -0.04399631 0.04492346 -0.03934045 0.153460525 -0.092210365 -0.0234339 0.04450546 0.070802115 0.02875941 -0.03106978 0.05787698 0.04997728 0.23286204 0.200845 0.05679791 -0.00655236
74148 0.59615531 0.53311322 0.38051286 0.61042438 0.38117757 0.61058801 0.61336973 0.57717703 0.63376542 0.48085763 0.40173062 0.51351427 0.48021507 0.51260812 0.6164277 0.53092525 0.63209292 0.54235004 0.60040135 0.0884585 0.56685093 0.52966876 0.55668942 0.66612289 0.65599142 0.49913464 0.39649038 0.71897561 0.55293276 0.64530561
74154 -0.2416586 -0.1988891 -0.4293792 -0.3644477 -0.2063981 -0.1556702 -0.3651343 -0.1938452 -0.17498 -0.0965024 -0.2647624 -0.2501988 -0.1350498 -0.4157706 -0.0171933 -0.250589 -0.2652081 -0.2969124 -0.3171929 0.27203155 -0.2793775 -0.2107902 -0.3511155 -0.3007394 -0.0700558 -0.2394751 -0.2256903 -0.0029235 -0.283993 -0.3485446
74155 0.82323336 0.76121879 0.58904553 0.605159995 0.75714765 0.71625271 0.766148635 0.73462872 0.50509528 0.525656025 0.61955594 0.75942052 0.72447552 0.67679089 0.83934883 0.76689874 0.6961309 0.43921584 0.51838807 0.017142925 0.441747525 0.659567235 0.819338185 0.745262935 0.660604865 0.69102908 0.48188567 0.682373785 0.71123225 0.68967882
74158 -0.3669153 -0.2588888 -0.340711 -0.310913 -0.1181467 -0.0959556 -0.3199109 -0.4107485 -0.2231164 -0.0747477 -0.0179479 -0.0677007 -0.1038166 -0.3423973 -0.3433636 -0.3106045 -0.4645352 -0.3764301 -0.2557142 -0.1815747 -0.0229311 -0.1229583 -0.2767516 -0.2827777 -0.3301528 -0.1642246 -0.218169 -0.327837 -0.0154456 -0.2112328
74159 -0.8773151 -0.72387385 -0.64280745 -0.6877347 -0.6664404 -0.6916653 -0.74520735 -0.82416925 -0.70224855 -0.8225498 -0.786624 -0.6868877 -0.791599 -0.7852772 -0.78304145 -0.69026385 -1.02582015 -0.7595038 -0.7574095 -0.68830135 -0.8737279 -0.67298075 -0.8086827 -0.77549745 -0.74223955 -0.74368395 -0.8278657 -0.8343352 -0.9051693 -0.8113304
74164 0.268200955 0.26640849 0.086634055 0.216263325 0.101412015 0.18924085 0.29866884 0.371193995 0.28951764 0.14884915 -0.04153015 0.13015466 0.143444165 0.133914215 0.342996685 0.372578125 0.337057325 0.26498247 0.235017345 0.14166834 0.116644265 0.15091785 0.24782146 0.35394387 0.285578585 0.14651901 0.102975605 0.311798185 -0.05383026 0.28479482
74168 0.84375492 0.8347053 0.77789997 0.718759 0.74437278 0.67215627 0.74047272 0.80821194 0.69230034 0.71888667 0.68573327 0.71655697 0.65822722 0.88067011 0.55798388 0.80332302 0.76376297 0.65923203 0.71947143 -0.2596839 0.53793336 0.86781429 0.85012399 0.62115363 0.60863679 0.70706253 0.73034506 0.34779917 0.5424177 0.88948793
74174 -0.1331843 -0.1456805 -0.3762609 -0.1296142 -0.3210887 -0.2164272 -0.0603864 -0.1541521 -0.1149754 -0.3343185 -0.2781374 -0.288564 -0.3065701 -0.3047651 -0.1862805 -0.1363674 -0.268578 -0.2527971 -0.2136821 -1.383203 -0.2850623 -0.1441866 -0.1611784 -0.0645639 -0.0811924 -0.3657932 -0.3058266 -0.0645231 -0.220836 -0.1874289
74182 -0.6760069 -0.51734082 -0.536600208 -0.57839416 -0.5245644 -0.401913373 -0.567458645 -0.612971425 -0.45035796 -0.45236553 -0.347616003 -0.53408385 -0.50205102 -0.531371895 -0.48005426 -0.577366375 -0.562799168 -0.44230451 -0.464552833 -0.204481545 -0.511886 -0.44474283 -0.583118125 -0.453650908 -0.476707988 -0.41074789 -0.488131903 -0.500842965 -0.436227525 -0.55372889
74186 -0.1940784 -0.2502305 -0.4436088 -0.2494329 -0.6326551 -0.5582782 -0.2575599 -0.054964 -0.2479456 -0.660212 -0.9819702 -0.4291833 -0.5297814 -0.415985 -0.2718131 -0.109961 -0.1988477 -0.3654815 -0.2443848 -0.4620113 -0.7084098 -0.3601186 -0.2080928 -0.2069092 -0.1891113 -0.6013731 -0.4326796 -0.1641514 -0.9998943 -0.2378366
74192 0.32600735 0.32939954 0.328109245 0.23123199 0.375048445 0.35882303 0.249670445 0.33931925 0.134308325 0.343211515 0.355917765 0.161972065 0.38438307 0.28898628 0.30831919 0.33552594 0.33680367 0.23927332 0.237125785 0.08910781 0.27846689 0.33036305 0.251835925 0.18083423 0.322174995 0.32006989 0.361465075 0.354429005 0.228388245 0.074857305
74196 -0.4243375 -0.3579664 -0.4457586 -0.3694751 -0.3492978 -0.3581455 -0.6485876 -0.5161792 -0.4753173 -0.1830791 -0.2119675 -0.3250747 -0.2918648 -0.5613318 -0.3824203 -0.5826664 -0.4475775 -0.2928758 -0.3306481 -0.8192111 -0.1395078 -0.4278539 -0.641299 -0.3461226 -0.4948116 -0.2549074 -0.3302223 -0.4287095 -0.2723395 -0.526085
74197 -0.760303 -0.630867 -0.7948665 -0.671288 -0.6036285 -0.4914228 -0.8367267 -0.7745533 -0.4922761 -0.6754893 -0.4596364 -0.5066518 -0.7769437 -0.7169247 -0.7406551 -0.8850656 -0.8317832 -0.7699536 -0.5631627 -0.2583024 -0.4527275 -0.8613843 -0.6140073 -0.6692791 -0.8612848 -0.8907929 -0.8283897 -0.7231318 -0.4680985 -0.4756091
74198 0.04998851 0.02146707 -0.0353855 -0.1023867 0.14003886 -0.044322 0.16316894 0.05633362 -0.0241985 -0.2111337 0.0179059 0.0109129 0.17581328 0.09598173 -0.0681771 0.12119447 -0.1244297 -0.2946336 -0.1658297 -1.054172 -0.0198105 0.0629694 0.33080066 0.12837797 0.19761434 0.02420453 -0.0131366 0.05167767 -0.0223707 -0.0301679
74200 0.72565696 0.46236665 0.39314 0.46120534 0.51388389 0.64520586 0.58463349 0.58932486 0.55934437 0.63805692 0.42216025 0.52828245 0.76388158 0.55369927 0.70628162 0.60933 0.56917862 0.52154991 0.40093457 0.52927018 0.50293641 0.60287431 0.62163145 0.56079142 0.77447467 0.63755162 0.64283451 0.87903071 0.66683527 0.5030025
74203 -0.8289797 -0.852431145 -0.731381125 -0.840729978 -0.711879268 -0.772234715 -0.770648135 -0.915145618 -0.954028563 -0.817621173 -0.684520045 -0.799143123 -0.658736345 -0.797435175 -0.847626063 -0.86075698 -0.854313198 -0.79848948 -0.797604965 0.214881983 -0.691639295 -0.667520363 -0.83462309 -0.789155028 -0.780216633 -0.653850258 -0.711710455 -0.678577825 -0.730646488 -0.880047435
74237 1.142931085 1.10102843 1.36598348 1.18836088 1.34148635 1.38711383 1.09817293 1.119660165 1.291712025 1.55879436 1.502391295 1.35560474 1.40558032 0.86154616 1.02508302 1.041845455 1.122269395 1.166159045 1.19502517 0.721495765 1.45654996 1.435534895 0.877524655 1.13931094 1.101287705 1.34084655 1.311035715 1.193106715 1.3839775 0.981938575
74238 0.37564315 0.26917407 0.14375864 0.11421265 -0.0059515 0.30754818 0.2709075 0.30537567 0.3217 0.21977974 0.27485701 0.11094969 0.25756596 0.23570158 0.27825914 0.34049096 0.41065566 0.24674275 0.24562642 -0.3017621 0.23756495 0.2174479 0.34416583 0.33638352 0.27709009 0.12688652 0.15029462 0.43607404 0.19032823 0.34639752
74241 -0.2126186 -0.1539794 -0.2881541 -0.1604351 -0.3450883 -0.3611533 -0.093673 -0.1725451 -0.026141 -0.3031727 -0.2221557 -0.0699167 -0.3781393 -0.1796513 -0.3351407 -0.2299438 -0.1639533 -0.2739451 -0.1588521 -0.0952921 -0.1523023 -0.1133853 -0.1225357 -0.0805942 -0.2729886 -0.2010013 -0.4107264 -0.3464614 -0.2320158 -0.1112183
74243 0.22060305 0.05621346 0.52538441 0.21580372 -0.0362143 -0.1708338 0.0691234 0.20786269 0.15749938 0.34953483 0.09659841 0.23444094 0.05308631 -0.3035263 -0.313909 -0.1548886 0.19566829 0.09153144 0.25081076 -0.17933 0.17652001 -0.0192063 -0.1414503 -0.0138631 0.22326984 0.01215835 0.09287973 -0.0570581 -0.0039597 0.03461292
74244 0.97806749 0.940516555 0.92932538 0.900885398 0.994480225 0.933188898 1.039967805 0.949418805 0.923756148 0.92397224 0.977394618 0.963959233 0.885151563 0.929231203 1.060422328 0.950833135 0.875464498 0.890182835 0.8902845 0.701462438 0.971138468 1.003984023 0.958561558 0.97012443 0.976213508 0.93577252 0.918017005 0.940417193 0.950974183 0.92659726
74245 -1.1896703 -1.4027968 -1.6416855 -1.260232 -1.4508603 -1.220857 -1.4470592 -1.5224985 -1.3339381 -1.5781237 -1.6461478 -1.4653618 -1.3464627 -1.5150253 -1.5285213 -1.2959717 -1.1615153 -1.3764985 -1.1900827 -0.9059971 -1.4422013 -1.1582157 -1.4865456 -1.4532098 -1.2701267 -1.3490734 -1.3096917 -1.0826928 -1.5426427 -1.2634648
74246 -0.1229107 -0.3677725 -0.2928285 -0.4171626 -0.4037757 -0.7391333 -0.3138541 -0.2574179 -0.3237131 -0.356769 -0.5602361 -0.3522279 -0.2727827 -0.5094152 -0.2450457 -0.365937 -0.3080829 -0.3446325 -0.3585554 -1.1808062 -0.3890148 -0.3264007 -0.1694964 -0.241937 -0.207479 -0.3409516 -0.5188207 -0.2892198 -0.4759551 -0.3871109
74252 -0.3703273 -0.4890126 -0.465647 -0.4583771 -0.364676 -0.5069052 -0.3894747 -0.319393 -0.4384385 -0.3911651 -0.4010506 -0.3135441 -0.3910798 -0.5440142 -0.2833675 -0.268942 -0.4557619 -0.6545497 -0.4663188 -1.1641057 -0.5231775 -0.4255194 -0.2812504 -0.4275545 -0.172529 -0.509498 -0.4817324 -0.2997204 -0.3757398 -0.4241715
74254 -0.5225765 -0.2135304 -0.5405689 -0.3703816 -0.5854624 -0.2831731 -0.5299705 -0.4803867 -0.3506819 -0.3341409 -0.667981 -0.5693586 -0.3884174 -0.624124 -0.367326 -0.4695396 -0.3402262 -0.4483613 -0.2847122 -0.4665174 -0.4624816 -0.4155644 -0.866 -0.3940966 -0.4190022 -0.3809631 -0.5360491 -0.3972473 -0.5702018 -0.394516
74255 0.288383095 0.367292 0.38197407 0.29290635 0.25172155 0.218937345 0.33184758 0.30402006 0.30916221 0.163836275 0.13203314 0.223412825 0.158502 0.36737056 0.085983225 0.287641275 0.10626966 0.23097625 0.26500063 -0.17066494 0.34784121 0.23856838 0.29362021 0.352358595 0.16082082 0.220407555 0.07498251 0.019721955 0.15854936 0.403557285
74268 -0.4134986 -0.3810516 -0.4645703 -0.4861893 -0.5142377 -0.5325396 -0.2897997 -0.3458875 -0.5564415 -0.5500249 -0.6300788 -0.3679852 -0.6243855 -0.4771639 -0.5351387 -0.2804363 -0.5337507 -0.6281705 -0.7064411 -0.6395292 -0.6493202 -0.5210454 -0.3599773 -0.4444864 -0.537261 -0.6694841 -0.5818075 -0.694448 -0.5479061 -0.5314036
74277 -0.1403829 -0.0190112 -0.2390026 -0.082195 -0.1767753 0.00200085 -0.1421742 -0.0772829 0.01073971 -0.0955441 -0.2309346 -0.0917516 0.03160635 -0.2016426 0.02142985 -0.0936853 0.11570247 -0.1660992 0.03209677 0.1565629 -0.002223 -0.0379846 -0.2270874 -0.0508151 0.01625218 -0.0650986 -0.1183301 0.24341488 -0.1178965 -0.0199305
74284 -1.0125372 -1.0153769 -0.9722935 -0.915986 -1.052084 -0.5905276 -1.0007025 -0.8903555 -1.2658657 -0.896334 -0.938645 -0.9679141 -1.1860068 -1.2226666 -1.1098782 -0.9721109 -1.0296623 -1.0432812 -1.131984 -1.0039415 -0.9429563 -1.0314713 -0.9687952 -1.0345528 -0.9220569 -1.0911171 -1.0242663 -1.0816553 -1.2194455 -1.031504
74287 -0.3563375 -0.296690045 -0.194966435 -0.310184885 -0.238131635 -0.39554248 -0.381460795 -0.27681092 -0.27650785 -0.26581353 -0.186731355 -0.3252039 -0.33180851 -0.287202915 -0.297388895 -0.331839735 -0.435656535 -0.254382705 -0.379952015 -0.515563995 -0.28642369 -0.357048575 -0.2222244 -0.29733102 -0.412969715 -0.30733063 -0.369476085 -0.418497725 -0.269410855 -0.35498287
74315 -0.395839405 -0.16897006 -0.42120623 -0.03027939 -0.41490406 -0.182664005 -0.48829025 -0.33477683 -0.1598596 -0.538463995 -0.705618325 -0.146928315 -0.35904139 -0.147849195 -0.234275055 -0.331413155 -0.150659195 -0.27160515 -0.00870513 -0.44842797 -0.51319943 -0.37442999 -0.18715091 -0.345811385 -0.155339355 -0.51316429 -0.2476648 -0.216733705 -0.50231318 -0.088881325
74322 -0.7141332 -0.7501952 -0.6228338 -0.6697207 -0.8553737 -0.8991412 -0.7514261 -0.6572745 -0.7304431 -0.755275 -0.757604 -0.6756875 -0.8662266 -0.6516274 -0.7257767 -0.7133962 -0.6114049 -0.8055883 -0.657657 0.11971542 -0.7545646 -0.7346678 -0.5776816 -0.8622312 -0.7122296 -0.7479583 -0.9031703 -0.6682545 -0.7598138 -0.7894347
74325 0.884621555 0.734913545 0.58861517 0.81611578 0.75872014 0.864962795 0.650430495 0.876102485 0.75567418 0.638265525 0.44499323 0.866082705 0.818827515 0.722123725 0.828708185 0.79474872 1.03438791 0.6931138 0.87295036 0.33226029 0.641021115 0.80868254 0.769836305 0.6212273 0.876133655 0.708644195 0.712970855 0.93398708 0.580614375 0.75468345
74326 -0.025572 0.00579583 0.12505743 -0.0094759 -0.0178209 -0.0584431 -0.0350423 0.00770594 -0.1316687 0.00793198 -0.0454461 -0.2043247 -0.0773554 -0.0052227 -0.2373584 0.08214212 -0.0455865 -0.1104931 -0.1178851 -0.5968023 -0.0090936 -0.0240383 -0.1135576 -0.1140365 -0.0879035 -0.1485767 -0.2637219 -0.4569458 -0.135377 -0.4421171
74334 -0.0895257 -0.4925976 -0.5178971 -0.3085201 -0.1942391 -0.3516083 -0.2772 -0.2327802 -0.3840448 -0.4713328 -0.4329628 -0.3176866 -0.4307317 -0.3762341 -0.3787833 -0.2504031 -0.3693455 -0.509669 -0.4336183 -1.2451809 -0.3881705 -0.4608477 -0.0920094 -0.3303233 -0.3398256 -0.3930535 -0.4075038 -0.9319519 -0.4094592 -0.465681
74335 -0.70761355 -0.7741965 -0.72852145 -0.82473385 -0.76999705 -1.01359895 -0.7964683 -0.9021522 -0.76133485 -0.73577365 -0.7939077 -0.8335262 -0.8041041 -0.6478215 -0.9388158 -0.83107275 -0.8144744 -0.6528562 -0.8178676 0.029774915 -0.7494725 -0.91883475 -0.67739285 -0.6927644 -0.7211791 -0.9022835 -0.7183617 -0.87747295 -0.7268216 -0.77887415
74342 1.33806709 1.19613046 1.1562201 1.13051927 1.25920985 1.25046898 1.17027817 1.24437378 1.2138449 1.28898127 1.27167844 1.17403656 1.24898732 0.94426247 1.31739907 1.19562237 1.34422863 1.22179518 1.19229111 1.2916309 1.2196328 1.26659435 1.14850991 1.15127951 1.10953144 1.19954735 1.29261239 1.43769938 1.3138917 1.14964978
74343 -1.9986411 -2.1866693 -2.0470646 -2.2541786 -2.3896112 -2.0298503 -2.1666949 -2.0342995 -1.8516664 -1.931778 -1.928855 -2.3747012 -1.9591056 -1.9608181 -1.9151853 -2.2545537 -1.915807 -2.0043515 -1.8023417 -1.5520149 -2.3207442 -2.1085354 -1.899731 -1.8162473 -2.1745227 -2.0124795 -2.2129808 -1.8567286 -2.0629333 -1.7817073
74354 1.5097333 1.38682931 1.4696701 1.37488408 1.35674201 1.38935434 1.52559277 1.49580055 1.36939556 1.4192311 1.32374602 1.3871007 1.28514121 1.24599525 1.44639413 1.41923406 1.41831206 1.33307811 1.60146273 1.48948645 1.47657008 1.43149582 1.45791081 1.50780622 1.31175213 1.39788104 1.35516999 1.30700325 1.33546373 1.39379419
74355 -0.2532418 -0.4320486 -0.4056733 -0.3617967 -0.2804695 -0.266257 -0.3106393 -0.3228945 -0.3188382 -0.5036466 -0.1743434 -0.2076075 -0.3067021 -0.5246169 -0.3543112 -0.3109377 -0.3392772 -0.5806972 -0.4583215 -1.4510805 -0.3226626 -0.311878 -0.2593557 -0.2705779 -0.232118 -0.3871886 -0.2979913 -0.4481835 -0.2228422 -0.2763465
74365 -1.1285546 -1.0923585 -1.2906939 -0.9744231 -1.0124717 -1.0585114 -1.1043933 -1.0013877 -1.1668417 -1.2373788 -0.6488201 -1.1060044 -0.9474597 -1.101027 -0.8498084 -0.9916253 -1.0456453 -1.1413837 -1.20576 -0.3578544 -1.1715522 -1.093069 -1.0971907 -1.1506466 -0.8376459 -0.9919585 -0.8655973 -1.0217463 -1.0081564 -1.1349145
74369 -0.1796155 -0.3597888 -0.1345477 -0.2007644 -0.1262001 -0.3199415 -0.2286576 -0.2122692 -0.3600403 -0.2378553 -0.1733476 -0.3566372 -0.1556902 -0.0286835 -0.5931373 -0.0822782 -0.4177395 -0.236935 -0.3348891 0.38962441 -0.2262087 -0.2709193 -0.0300905 -0.5336971 -0.1776226 -0.4065816 -0.0604895 -0.185609 -0.2912125 -0.2549494
74370 0.22327505 0.24937023 0.327464845 0.37175278 0.25415805 0.23766937 0.379810305 0.31800927 0.219963745 0.288471535 0.148142935 0.369398365 0.254816185 0.176097295 0.426526045 0.31941853 0.398530765 0.194150495 0.349562715 0.27701257 0.235391195 0.348138405 0.452747275 0.38625513 0.12524468 0.291267015 0.255806515 0.34752653 0.32681471 0.312200615
74377 1.08326789 1.16026215 1.08976222 1.12956057 1.03172107 1.16460938 1.15316266 0.92870962 1.16256511 1.03457904 1.08749011 1.1379274 1.08962218 1.12719651 1.18078891 1.02291842 1.10890042 1.1469464 1.15774559 1.25294874 1.11222222 0.9082347 1.11545376 1.22255509 1.04602163 0.68630664 1.04366683 1.23733264 1.01850641 1.25591013
74383 0.33438485 0.26170771 0.179335247 0.20615981 0.211069023 0.234054617 0.26215036 0.22253737 0.12019085 0.211608123 0.117189203 0.20371002 0.215281577 0.24575318 0.2034193 0.29212998 0.186849057 0.198047557 0.202574107 0.283329807 0.143394863 0.20785501 0.203305117 0.17574589 0.203761907 0.182908383 0.322692153 0.3425896 0.10787927 0.189853863
74386 0.49528774 0.35999261 0.37119312 0.43503124 0.38792671 0.4410846 0.3824088 0.42700622 0.42529922 0.43276201 0.36855518 0.36738749 0.50444263 0.32533131 0.45489422 0.42322221 0.54105678 0.37694218 0.43279243 0.16823751 0.35202089 0.45123433 0.35324706 0.41031664 0.46555878 0.42209211 0.34940861 0.65209849 0.35493944 0.34612862
74388 -0.14980768 -0.080560605 -0.163640225 -0.19821028 -0.2890669 -0.220554685 -0.15555773 -0.227216175 -0.137448735 -0.262665465 -0.28573773 -0.211683825 -0.33281379 -0.255179135 -0.182304125 -0.23826815 -0.339127205 -0.19142315 -0.223548945 -0.47237545 -0.20793622 -0.516476975 -0.151242625 -0.090989775 -0.24118395 -0.640335635 -0.333932475 -0.338978325 -0.306228105 -0.15947816
74392 -1.105966033 -1.104944833 -1.044716733 -1.089662033 -1.0154805 -1.005159467 -1.0420527 -1.110956567 -1.020084433 -1.0039494 -0.9935548 -1.0787172 -1.039194167 -1.076452733 -1.051039067 -1.1137451 -1.1024886 -1.062569933 -1.064992167 -0.542949567 -0.918559067 -1.054799567 -1.1091516 -1.050188533 -1.096921433 -1.007619967 -0.956409167 -0.960741833 -0.9559722 -1.064924433
74410 -0.096625045 -0.282434 -0.17596419 -0.16181083 -0.042350095 -0.121670175 -0.31606325 -0.231932535 -0.16911878 -0.143978285 -0.23999094 -0.157028605 -0.14475272 -0.00731016 -0.4652823 -0.120441715 -0.36681328 -0.161042675 -0.26051476 0.108513935 -0.162148665 -0.1192032 -0.075167705 -0.261560045 -0.315684655 -0.182796135 -0.024650815 -0.306633835 -0.180449045 -0.18906055
74424 -0.5302309 -0.5176321 -0.7412219 -0.6176591 -0.6873964 -0.6491315 -0.5105202 -0.5197406 -0.9051139 -0.581751 -0.7287773 -1.1100544 -0.6114926 -0.4892002 -0.7218326 -0.5686113 -0.5047109 -0.6940618 -0.7418053 -0.7925794 -0.8087384 -0.8258398 -0.7465066 -0.6511221 -0.6457536 -0.5732139 -0.5701493 -0.5777827 -0.5020868 -0.8466065
74440 -0.1723107 -0.2087272 -0.1895903 -0.3918957 -0.1480421 -0.2431916 -0.1104274 -0.2538561 -0.2669967 -0.3289088 -0.1797986 -0.2583029 -0.1800113 -0.1333594 -0.1819383 -0.0447924 -0.1019293 -0.1387476 -0.3882929 -1.4665584 -0.3145513 -0.3143382 -0.1267968 -0.1718344 -0.0593068 -0.3420109 0.04078806 -0.0538183 -0.3219456 -0.435707
74441 -1.0901549 -0.7168568 -0.6469282 -0.790901 -0.8505146 -0.8175322 -0.9027944 -0.7271864 -0.6127714 -0.6488206 -0.7649398 -0.8298888 -0.8773907 -1.0183175 -0.8433082 -0.9353725 -0.7535109 -0.7948441 -0.7566004 -1.4160216 -0.6792527 -0.8166262 -1.1532188 -0.8145352 -0.785723 -0.9600025 -1.1826361 -0.8041079 -0.9620425 -0.811475
74442 -1.321979195 -1.219450175 -0.76094767 -1.03713893 -0.82675149 -1.01429614 -1.14509071 -0.89642405 -1.129456695 -0.745105585 -0.814801035 -0.99507395 -0.842359235 -1.092778925 -1.033445805 -1.298356255 -1.193693605 -1.03225377 -1.01952075 1.010815085 -0.774976875 -0.898441725 -1.40283652 -1.189278975 -0.951905145 -0.834183265 -0.846034565 -0.98058846 -0.797320855 -0.96038473
74446 -1.1034878 -1.0073867 -1.0427413 -1.0303132 -1.0661541 -1.2602626 -1.1222304 -1.0545358 -0.9113319 -0.7691758 -1.163655 -1.1558144 -1.0099614 -1.2884053 -1.0256157 -1.088466 -0.9697287 -0.9808695 -0.8660565 -1.2318742 -1.0587374 -0.8835058 -1.1952757 -0.9833492 -1.1304266 -1.0233384 -0.9632995 -0.8776553 -1.2650134 -0.9992162
74450 -1.3268387 -1.1010231 -1.21628695 -1.12152585 -1.3030782 -1.10868005 -1.2047174 -1.1168077 -1.02499895 -1.23191375 -1.3752108 -1.1534561 -1.16127 -1.07454745 -1.053682 -1.1819078 -1.0450216 -1.0352884 -1.0319458 -0.695733 -1.17072825 -1.0615307 -1.13905095 -1.1450688 -1.18666225 -1.0865693 -1.1748569 -0.9555232 -0.9635629 -1.1236839
74451 0.38727447 0.38660376 -0.0607201 0.23470871 0.4310156 0.49600505 0.3468888 0.41406712 0.4022568 0.30755335 0.33535096 0.38761174 0.39041081 0.4419718 0.41280782 0.44465786 0.54129184 0.19719456 0.32349622 -0.3912335 0.49866295 0.4579482 0.31744083 0.17497826 0.14918541 0.43543554 0.37244838 0.31867126 0.15300388 0.33289724
