Gene	HFA2a	HFA2b	HFA2c	HFA2d	HFA2e	HFA3a	HFA3b	HFA3c	HFA3d	HFA3e	HFA4a	HFA4b	HFA4c	HFA4d	HFA4e	HMA2a	HMA2b	HMA2c	HMA2d	HMA2e	HMA3a	HMA3b	HMA3c	HMA3d	HMA3e	HMA4b	HMA4c	HMA4d	HMA4e
102339 0.38999298 -0.0346573 0.26321542 0.32197086 0.11755206 0.10732844 0.05715892 0.21658925 0.41299929 0.07448565 0.28173564 0.14442551 0.08944784 0.37065067 0.43979806 0.31545233 0.0493628 0.46578241 0.19962411 0.02575698 0.08924542 0.17077101 0.29845168 0.02082153 0.55266901 0.04430817 0.2743206 0.1083563 0.27496178
102371 -0.0003293 0.07161368 0.01955997 0.0517184 0.11212057 -0.0502452 0.08395163 -0.0860451 -0.1097538 0.15736924 -0.0569387 0.08424169 0.12642622 -0.1785006 -0.1621248 -0.1053898 0.26993612 -0.508744 0.25799459 0.14281212 0.16694566 0.10486526 -0.1772719 0.12548316 -0.2647999 0.0958736 -0.0934145 0.09176185 -0.0348856
102414 0.27697426 0.22215435 0.27905645 -0.2155788 0.3519201 0.69094358 0.02680819 -0.023916 0.64365221 -0.1993846 0.26658579 -0.0343167 0.31239243 0.59246892 0.24401064 0.17429388 -0.354104 0.67464209 -0.0540769 0.11569539 -0.0461839 0.40648336 0.31025536 0.42788835 1.0478171 0.18404631 0.42074969 0.47448629 0.76517745
102462 -0.1801052 -0.034473 -0.6528538 -0.3252862 -0.3067446 -0.2698974 -0.18009 -0.0284935 -0.4788662 -0.4001454 -0.2610478 -0.0254024 -0.1305832 -0.2721352 -0.2371139 -0.1541402 -0.2196066 -0.5013772 -0.1817654 -0.2562145 -0.4182878 -0.4263896 -0.3455769 -0.3353329 -0.6211875 -0.3025615 -0.2494675 -0.282678 -0.4003322
102502 -0.6743642 -1.1116186 0.78927911 -0.7984599 -0.9864792 -0.9324366 -1.0602251 -1.0348956 -0.6090662 -0.9411198 -1.0348283 -1.0509436 -0.9199778 -0.9305457 -0.9705917 -0.9223105 -1.0646401 0.69141973 -0.9754968 -1.0337441 -0.8688729 -0.8654727 -0.8923234 -1.0842871 -0.6700944 -0.9963545 -1.0325417 -0.9178303 -0.7392771
102580 1.66158912 2.04602987 1.00669779 1.56393195 0.8212957 0.69658117 1.94152106 1.83041535 1.35125011 1.90188789 1.97785961 0.51942819 0.78535975 1.48133946 1.82717196 2.1332587 0.57981157 0.78591985 1.69066145 0.68120766 1.77892172 1.00530506 1.66659052 2.00460711 1.39152422 0.78056115 1.91354835 1.90993991 1.47183992
102690 -1.0280544 -1.3939954 -0.7359028 -1.1621586 -1.0151871 -1.1630143 -1.0299004 -1.0251543 -1.0863433 -1.1127882 -1.1097336 -1.2333359 -1.0187879 -1.1054594 -1.1578632 -0.9977481 -1.2021149 -0.7776156 -1.06503 -1.3374761 -1.1056885 -1.2616029 -0.8787993 -1.2174228 -1.0407114 -1.1699224 -1.1681312 -0.9565688 -1.1119014
102693 0.10732979 0.01874558 0.32909059 0.11957614 0.28807708 0.16512553 0.27254318 -0.0740445 -0.1651912 0.24808919 0.10489391 0.09371928 0.28095478 -0.1398414 -0.0207316 -0.0614799 0.47828226 -0.0934823 0.10578242 0.33422316 0.25811112 0.19547955 -0.1237377 0.21114959 -0.0400073 0.12771 0.02776771 0.17482253 0.04615519
102774 0.666626015 0.411331765 0.533385 0.137587935 0.56822783 0.733852695 0.56842519 0.34063644 0.742312245 0.26108163 0.62510633 0.424461365 0.57521878 0.628859365 0.59508651 0.72918973 0.15447568 0.904650885 0.217382705 0.417706695 0.20236168 0.75047412 0.573146935 0.514168375 0.970789835 0.47790594 0.532317105 0.616423585 0.812313205
102791 0.341437935 0.387600525 0.345899255 0.58320203 0.475935115 0.51775562 0.609181715 0.454403095 0.61771516 0.463878085 0.310927165 0.563155665 0.522870955 0.548953395 0.3316916 0.39091747 0.64242919 0.37503248 0.565349045 0.47713994 0.459389245 0.38998704 0.321014945 0.308829995 0.286513585 0.5334317 0.43466705 0.477719205 0.44447608
102857 -0.46638005 -0.4319236 -0.22042304 -0.37007945 -0.5393743 -0.42707155 -0.32165435 -0.38032325 -0.46932485 -0.38920995 -0.3887462 -0.3018054 -0.2268812 -0.4991704 -0.46337765 -0.33367455 -0.33293705 -0.6596249 -0.425379 -0.3524403 -0.34638945 -0.3798704 -0.492817 -0.38786575 -0.41944465 -0.37741985 -0.3425818 -0.40282415 -0.3659418
102866 0.56265098 0.58357232 0.62522004 0.37626895 0.51982854 0.47738575 0.43549086 0.60221955 0.30846857 0.42657197 0.63993764 0.5380429 0.50295968 0.39424102 0.51281866 0.49752768 0.81044237 0.31738555 0.43532883 0.5090907 0.41514891 0.44106575 0.53997255 0.50738438 0.45094798 0.4935879 0.57217036 0.43010169 0.3970553
102920 1.22228699 1.10066958 1.13077825 1.01016371 1.0580405 1.01478554 1.25269759 1.17025228 0.92189864 1.22946755 1.21506612 1.09055227 1.22464864 0.91939042 1.10444967 1.21257425 1.45483614 0.62045153 1.23850634 1.13769693 1.16162495 1.06666168 1.05679077 1.32813627 0.70399059 1.25541723 1.22215725 1.27162235 0.90140417
102975 -1.1788121 -1.1962057 -1.0584496 -1.3481622 -1.5194867 -1.2446322 -1.2369398 -1.3435142 -0.8546924 -1.3676799 -1.2116226 -1.3226024 -1.4535068 -0.855362 -1.2178072 -1.172965 -1.3983295 -0.791953 -1.5197632 -1.3073503 -1.3075387 -1.2092262 -1.1497944 -1.3489763 -0.3253302 -1.3350618 -1.0950729 -1.2318387 -1.1273693
102991 -0.6359718 -0.5923606 -0.6617064 -0.6912985 -0.7619135 -0.7046566 -0.733183 -0.867794 -0.5075705 -0.4892432 -0.7425417 -0.7202674 -0.7061696 -0.5063351 -0.8130357 -0.7510875 -0.8701865 -0.5076925 -0.761695 -0.7612009 -0.8220745 -0.6897515 -0.5962622 -0.9226671 -0.0864567 -0.6538722 -0.7783967 -0.7563715 -0.5474915
103135 -1.3570784 -1.1168782 -1.1560845 -1.6214821 -1.6121066 -1.3937128 -0.9852757 -1.474831 -1.4153604 -1.3373704 -1.1625757 -1.2615543 -1.4139659 -1.4991308 -1.1611432 -1.1190371 -1.2648065 -1.359622 -1.3780131 -1.4138371 -1.4773155 -1.1658987 -1.2802333 -1.1920375 -1.4190476 -1.2976101 -1.3822307 -1.3082438 -1.4460386
103136 0.747740133 0.666044783 0.805899383 0.771873713 0.77293197 0.87544825 0.696624943 0.615298523 0.77621374 0.629878813 0.741712197 0.64124733 0.734078683 0.932047313 0.76950315 0.519224897 0.54974887 1.049324747 0.73873168 0.690756907 0.74737714 0.749854917 0.751741093 0.669294027 1.14137781 0.623774143 0.6969852 0.748254507 0.958432413
103236 1.02549046 1.10597824 0.91119823 0.75114393 1.15265383 1.18074963 -3.6400396 1.18610655 0.58098 1.32404277 1.30332988 1.35389853 1.2466958 0.74356399 1.13572721 1.11549111 1.33194748 0.44356208 0.90390167 1.23732596 1.23781024 1.21743342 1.11226813 1.29929996 0.68354319 1.3729233 1.22613841 1.26195307 0.89859786
103268 -0.1284809 0.08503371 0.14895253 -0.1191906 -0.0556668 -0.0021134 0.12072955 0.08097589 0.00649999 0.04349593 0.16438982 0.15974689 -0.0329835 -0.228107 0.19071288 0.10969832 0.33327435 -0.3265155 -0.0215725 0.028331 -0.0736818 0.27747314 0.0735282 0.28322091 -0.0057813 0.09846055 -0.0397322 0.20074201 -0.0039269
103364 -0.95640615 -0.9846873 -1.113847 -0.69797775 -0.70946955 -0.84548365 -0.62059225 -0.7991476 -1.112005 -0.6937639 -0.9284451 -0.75719425 -0.63857905 -0.85435225 -1.08175525 -0.95284955 -0.75002905 -1.00060085 -0.7184382 -0.6590374 -0.63792025 -0.8673379 -0.92960105 -0.7735599 -1.00847005 -0.71320575 -0.87786015 -1.03281945 -0.8996362
103468 -0.4689673 -0.230745017 -0.38921867 -0.292022067 -0.230088407 -0.273254547 -0.393033997 -0.24128931 -0.4337759 -0.17489134 -0.29403117 -0.238940803 -0.24040707 -0.375123437 -0.311676817 -0.384822823 -0.09105857 -0.327605567 -0.211162557 -0.16313198 -0.22249959 -0.252364553 -0.3542735 -0.22357456 -0.412330633 -0.18474832 -0.316647333 -0.288430853 -0.421567133
103534 -0.2074489 -0.318556 -0.292088 -0.3147171 -0.0522242 -0.2558508 -0.2663045 -0.3300931 -0.4762897 -0.2056019 -0.368623 -0.1614227 -0.0696422 -0.0987574 -0.6384744 -0.2315958 -0.0280324 -0.602167 -0.2152558 -0.1168613 -0.1651636 -0.0783138 -0.410404 -0.2706227 -0.1274934 -0.0524577 -0.3851477 -0.239964 -0.1457699
103537 -0.10606815 -0.0490158 0.07269745 -0.164732895 -0.09021752 -0.11579975 -0.1565391 -0.19082735 -0.1084506 -0.05645105 -0.1294795 -0.00025741 0.05621026 -0.00733439 -0.1777846 -0.020850715 -0.086457555 0.048772535 0.019914495 -0.06567705 0.00363722 -0.05748555 -0.12339135 -0.1847402 0.123701505 -0.12583815 -0.11646295 -0.17247435 0.07612033
103554 0.21331356 0.22132669 0.141302595 0.06029558 0.120235805 0.186376355 -0.7267777 0.22480454 0.093598615 0.12269591 0.17392201 0.207273405 0.174375095 0.072705625 0.21497585 0.304035715 0.16941377 0.06444831 0.061861895 0.13073751 0.218533515 0.11764692 0.204819765 -0.131124735 0.062855295 0.135293665 0.203909775 -0.176122115 0.19799123
103573 -0.5560105 -0.3917631 -0.6754217 -0.2758373 -0.43738 -0.2738276 -0.6166549 -0.4302316 -0.4488731 -0.2271296 -0.4308211 -0.355731 -0.3276647 -0.3480359 -0.5301119 -0.3947468 -0.2404785 -0.5671228 -0.24677 -0.3138696 -0.3283139 -0.5135482 -0.5260874 -0.6447341 -0.166568 -0.3811832 -0.3215991 -0.279204 -0.2313179
103583 0.101120715 0.167033418 -0.1974378 0.17160556 0.24869068 0.164279198 0.244844375 0.25269089 0.0171465 0.076197063 0.13197405 0.112299223 0.126616828 0.178809253 0.145682433 0.117941633 0.24193627 -0.101213758 0.089791028 0.21471777 0.03405502 0.000728815 0.101195248 0.158058225 -0.017630458 0.242615023 0.186813905 0.03096598 0.036498868
103655 -0.897332 -0.8892953 -0.8883456 -0.7877075 -0.8270786 -0.5982021 -0.6627906 -0.8232311 -0.8587947 -0.8951715 -0.6542348 -1.1290203 -0.8597122 -0.8545281 -0.7480395 -1.0329479 -0.7412747 -0.9085082 -0.9249633 -0.8279253 -0.6778175 -0.6455223 -0.7583991 -0.909283 -0.9119166 -0.9695439 -0.4768263 -0.874954 -0.7831916
103694 0.8162703 0.88560519 0.65161936 0.75124064 0.835079 0.87597269 0.98913752 0.86305287 0.63491619 1.02885618 0.9735147 1.08820155 0.93847618 0.44435054 0.97356791 0.91254298 1.16756633 0.15515977 0.83202865 0.98253791 0.81698538 0.92985172 0.81287686 0.94853088 0.55714516 1.05256706 0.88618479 0.85037194 0.61287679
103711 -0.2776813 -0.4921427 0.02241447 -0.3124552 -0.3009556 -0.5415299 -0.5025663 -0.3818664 -0.2767852 -0.1730776 -0.3958063 -0.4413316 -0.3229687 -0.3157647 -0.4602112 -0.357327 -0.6299373 0.03723731 -0.2794901 -0.4907695 -0.1146535 -0.3362348 -0.2943706 -0.4896748 -0.2695018 -0.589184 -0.6126017 -0.4381931 -0.2216917
103712 -0.69106565 -0.72096145 -0.6755384 -0.7356075 -0.6830415 -0.49883395 -0.57377665 -0.6312329 -0.61102565 -0.86797895 -0.5425841 -0.6131488 -0.79467675 -0.64623805 -0.59928925 -0.64521475 -0.69346035 -0.3799338 -0.76471345 -0.65969105 -0.71920655 -0.6836563 -0.6495807 -0.7824243 -0.7077807 -0.676954 -0.52032945 -0.53029935 -0.70398715
103724 0.11452602 0.04502428 0.45346767 -0.0554141 -0.1378773 -0.1296296 0.08011174 0.14012781 -0.320653 0.02655141 0.13598489 0.02870631 -0.0329409 -0.3544046 -0.0763134 0.10232613 0.50549903 -0.1236661 -0.1168061 0.10837292 -0.0574033 -0.1207508 -0.0110851 0.11706995 -0.1801641 0.07423123 0.02183263 0.03974193 -0.2863149
103742 -0.2478887 0.36087377 0.2186632 0.06740017 0.16201358 0.31785232 0.3438618 0.17026131 -0.0035408 0.18549117 0.28609527 0.35484864 0.37460613 -0.258657 0.2104912 0.1376485 0.31543897 -0.4288001 0.38194136 0.37808325 0.15689325 0.22018496 0.15793956 0.44487238 -0.2782468 0.3111603 0.15610059 0.15127975 0.00697783
103743 1.94995373 1.77026268 1.97613237 1.82860769 1.99026463 1.90095105 1.39008195 1.77429185 1.78445621 1.95803717 1.89162442 1.77717986 1.8688742 1.91952124 1.84883153 1.7128206 1.45760943 2.07828626 1.73894861 1.77127249 2.04583161 1.97938469 2.02244538 1.59228916 2.01175133 1.77605899 1.76648472 1.71276513 1.87244812
103765 0.41794238 0.68155183 0.4126398 0.64178388 0.48994064 0.41024353 0.81103339 0.73488094 0.34858903 0.63765156 0.5866973 0.7546707 0.66749531 0.6125716 0.61616871 0.71303041 0.74532409 0.26586613 0.58191971 0.64204071 0.53317573 0.59882426 0.46707424 0.58015967 0.10621067 0.72499901 0.60049594 0.79602305 0.47740757
103767 0.73552388 0.64100262 0.41978249 0.60515501 0.68881066 0.81826731 0.75341878 0.64844419 0.87440175 0.42532776 0.66656083 0.66517595 0.59399464 0.77879511 0.74818912 0.48747156 0.51654208 0.70333226 0.51609099 0.51265744 0.34257593 0.69752774 0.60375619 0.68390412 0.97159854 0.56689991 0.70648087 0.61417936 0.79838962
103768 -1.131023 -1.1877512 -0.9293843 -0.9244242 -0.9923346 -0.9671055 -0.5816667 -1.2505605 -0.914079 -1.0995713 -1.0826825 -1.2365462 -1.156687 -1.0902493 -1.0606077 -1.2462604 -1.3319933 -0.9866363 -0.9315439 -1.0678045 -0.9806911 -1.1474304 -1.2750459 -0.8577034 -0.5524694 -1.0600157 -1.1351071 -0.8931143 -0.8267337
103784 -0.8684567 -0.8528269 -1.0714982 -1.0006898 -1.0723799 -1.1444371 -1.0468077 -0.9339253 -0.9136306 -0.9446813 -1.0309652 -0.7659261 -0.936862 -0.8545666 -0.9690308 -0.8583051 -0.9613277 -0.8777294 -0.8721438 -1.0233641 -0.9454959 -0.9921264 -0.9788435 -1.0493415 -0.9994166 -0.9996895 -0.9302094 -0.8599006 -0.9772549
103836 0.43468203 0.22416321 0.88291967 0.73390677 0.31306252 0.42153509 0.46055442 0.00105796 0.43961809 0.4978626 -0.134117 0.59897182 0.66448825 0.81342502 -0.1025231 0.18778481 0.51003162 0.67538143 0.64513971 0.50720051 0.69147674 0.47281754 0.09408968 0.3263093 0.76760956 0.50444173 0.22224388 0.29867532 0.70555233
103850 -0.3331933 -0.1745199 -0.0757421 -0.1597791 -0.2844693 -0.3634509 0.1323959 -0.1369118 -0.1710394 -0.1768767 -0.2541878 -0.116524 -0.1024456 -0.1237612 -0.211731 -0.0103675 -0.151751 -0.0855684 -0.1665443 -0.1491182 -0.0873261 -0.2085046 -0.34123 -0.1447487 -0.233374 -0.251131 -0.3119838 -0.129837 -0.1921954
103963 0.91395851 0.579734875 0.940870385 1.01024755 0.82837496 0.733575145 0.541115305 0.7093694 1.00576219 0.907001475 0.713282645 0.803510265 0.81845931 0.992207985 0.848561135 0.764802865 0.60998481 1.259142735 0.792494565 0.71732575 0.931509885 0.82827046 0.885715145 0.631359925 1.09433605 0.74739693 0.71775951 0.75442385 1.03023915
103978 1.56104098 1.85577856 1.79901574 0.92120882 1.76336266 2.06627341 1.63785083 1.48527112 2.19179824 1.03968786 1.74306877 1.59545535 1.75522705 1.89496381 1.97380468 1.65687625 1.26467345 2.05659811 1.01554583 1.56326476 1.23318604 1.97586641 1.65858027 1.86169379 2.37473289 1.62874451 1.92154508 1.86528755 1.98748797
104010 0.72369632 0.711670995 0.70003637 0.795183685 0.651653675 0.56868684 0.44190727 0.666687735 0.583417465 0.60054677 0.677955725 0.62510664 0.59300304 0.59732444 0.7067212 0.599913405 0.57475272 0.465707215 0.83073546 0.61266779 0.636779 0.55508001 0.691214555 0.526843835 0.5914866 0.58066414 0.703666575 0.516160065 0.562346145
104015 0.61355933 0.83251791 0.07830129 0.76069443 0.63154761 0.64670056 0.60554466 1.01095034 0.29483174 0.54445412 0.60960247 0.83690103 0.42612212 0.64621282 0.75645838 0.61234198 1.02934499 0.01445817 0.8108661 0.73739063 0.44352309 0.46334038 0.54826267 0.39951107 -0.1304086 0.63859414 0.80506215 0.34952891 0.33761129
104082 0.24649373 0.14162524 0.305574085 0.008631065 0.0189809 -0.03267517 0.058147205 0.140142715 -0.007909895 0.16757276 0.188476185 0.001125555 0.02490365 -0.03761954 -0.00698408 0.29251275 0.13737147 0.24114709 0.08316978 0.085902175 0.094558155 -0.001696605 0.047723045 0.113089175 -0.17519615 0.04464203 0.045566175 0.039885145 -0.08368659
104099 -0.95851659 -0.86977264 -0.917814925 -0.90518404 -0.74801276 -0.765114995 -0.48718468 -0.700111578 -0.939011798 -0.624295523 -0.81569145 -0.767177458 -0.682317618 -0.91021084 -0.719214295 -0.634064035 -0.890636343 -0.722607575 -0.705034505 -0.897169363 -0.627991408 -0.67229077 -0.811831583 -0.87914063 -0.602209565 -0.893834313 -0.825015653 -1.303160755 -0.923588253
104112 -0.3029218 -0.0864551 0.05634477 -0.2625242 -0.4672485 -0.1878271 -0.220932 -0.3283647 -0.2634513 -0.1053158 -0.1962138 -0.2141778 0.022002 -0.1965009 -0.2048682 -0.1472888 -0.383347 -0.1124566 -0.2611507 -0.3650505 -0.0716138 -0.1038224 -0.1435799 -0.1688552 0.00079553 -0.2597838 -0.245264 -0.1333331 -0.0998587
104130 0.61515273 1.07010918 1.04632619 0.72363636 1.01873679 0.83097488 1.19483018 0.93620293 0.57144467 1.12978399 1.09694951 0.85959277 0.92920583 0.58526037 0.78753115 1.04450965 0.99741349 0.55946233 0.9192011 1.07805624 1.05848192 0.97541408 0.94820314 1.14063332 0.45997741 0.95122918 0.99661406 1.06986835 0.71294892
104158 0.01494209 0.14396304 0.13690015 0.38923571 0.35654172 0.36570018 0.50289793 0.03793434 -0.0133782 0.3751347 0.09955098 0.15492428 0.24353605 0.2802247 0.21063068 -0.0962051 0.34248717 0.02151766 0.26883088 0.39146687 0.29811701 0.12974957 0.04789536 0.28323806 0.05552539 0.39763964 0.15286934 0.37009379 0.10864184
104174 0.094849464 0.168928948 0.399109584 0.372758742 0.18012891 0.136973272 0.186405946 0.319244108 0.214109338 0.377035974 0.243113462 0.21240247 0.28998111 0.029484922 0.285540992 0.210906926 0.300193438 0.093407642 0.445253854 0.294972662 0.391240084 0.190027588 0.273016566 0.177987584 0.063912218 0.185432174 0.214223838 0.246401344 0.131784892
104175 0.83460982 0.74898733 1.19820677 0.92742169 0.76244147 0.70635393 0.39362221 0.65884315 0.88330475 0.81699337 0.69763593 0.69691604 0.75642971 0.90799645 0.7211657 0.66826769 0.74636302 1.20982507 0.88605881 0.65845969 0.89228435 0.6828235 0.86745973 0.37476479 1.15417081 0.57473703 0.61867374 0.4768396 0.74830206
104215 1.20814553 1.21539487 0.94369356 1.08415649 1.00272902 1.23294241 1.3186711 1.33114052 1.10821104 1.28441057 1.23442712 1.21077658 1.35200119 1.13587513 1.31683148 1.33931173 1.38742597 0.83449827 1.25077069 1.24169972 1.21658004 1.23833611 1.19203569 1.36132241 0.88482713 1.29413433 1.24069926 1.33471917 1.22064945
104248 -1.3586409 -0.6873252 -0.7595099 -1.0683124 -1.0888413 -1.2722292 -1.208039 -0.7263858 -0.9532443 -1.0017867 -0.532769 -1.124952 -1.170119 -1.1631801 -0.6080731 -0.6633391 -0.9200398 -1.0235442 -0.7836605 -1.0302231 -0.9652696 -1.2884136 -0.8092001 -0.7960169 -1.0340151 -1.504652 -0.6653237 -1.0266434 -1.0302674
104263 -0.842359998 -0.93484742 -0.885992923 -0.824224893 -0.764775293 -0.818326185 -0.687157375 -0.818670668 -0.838884248 -0.840735 -0.85164623 -0.869950165 -0.890963083 -0.84845048 -0.904391965 -0.824982978 -0.713727908 -0.922029665 -0.854309365 -0.84762899 -0.793264948 -0.80990314 -0.906034238 -0.760795028 -0.76545676 -0.861124938 -0.924577435 -0.823241318 -0.969644228
104271 0.77626172 0.69169644 0.68112072 0.6238721 0.97521727 0.87251873 0.69786846 0.76672346 0.68662931 0.74238131 0.72361303 0.70596622 0.77909353 0.82641625 0.82398839 0.67311865 0.57477859 0.93701476 0.73623821 0.80001891 0.79263693 0.80142982 0.80718763 0.69810446 0.72851901 0.86376702 0.67802054 0.67586375 0.73836708
104303 0.74785606 1.06438213 0.58334448 0.64282912 0.67279823 0.61646801 1.02810724 0.9911049 0.57767596 0.86987275 1.17098061 0.38531402 0.60321158 0.51235906 1.25944004 1.19519039 0.91793424 0.21533739 0.85155715 0.71903478 0.70980592 0.75597455 1.07980794 1.1166667 0.61162062 0.71896564 1.07131832 1.069604 0.81557821
104318 -1.16796835 -1.0627085 -0.90963275 -1.06052895 -1.00252405 -1.0601059 -0.81121155 -1.111342 -0.868133935 -1.0015696 -1.17266025 -1.1818002 -1.05303925 -0.95234215 -1.1443663 -1.12824125 -1.25743395 -0.707206975 -1.00538585 -1.0701664 -1.0761478 -0.9597712 -1.1461294 -1.046679 -0.916455195 -1.0655195 -1.0340205 -0.92988135 -0.9577129
104346 -1.5714235 -1.1296158 -1.1528074 -1.0984057 -1.2761965 -1.3261043 -0.8448841 -1.0885247 -1.0888604 -1.2796079 -1.2869667 -1.1269812 -1.3669347 -1.3155631 -1.0682238 -1.2215536 -1.0018233 -1.6859997 -1.1207079 -1.2604466 -1.3737319 -1.2701298 -1.2709122 -1.0733149 -1.3472209 -1.2133161 -1.1272832 -1.4539095 -1.4889121
104394 -0.64430305 -0.64354725 -0.5691729 -0.6338748 -0.68447325 -0.6984831 -0.5220914 -0.52565905 -0.64185305 -0.79955975 -0.5708735 -0.86756575 -0.7778846 -0.62456245 -0.58279115 -0.6808956 -0.5458566 -0.5783343 -0.7035368 -0.6811845 -0.80416685 -0.78272175 -0.6719978 -0.62392385 -0.6176947 -0.7509918 -0.69097445 -0.65679805 -0.61062585
104401 0.62190597 0.56669863 -4.3642083 0.43166124 0.41257034 0.444558 0.14309202 0.62197953 0.46373268 0.51638731 0.49273689 0.58554938 0.4335948 0.4280973 0.70326662 0.83425591 0.45540456 0.47086015 0.3103206 0.30421605 0.41442665 0.52138802 0.63414829 0.23212908 0.43174769 0.40177834 0.53995198 0.16165444 0.36146068
104416 0.75203793 0.6188107 0.83226225 0.53886758 0.77286159 0.74392599 0.84005704 0.51554353 0.83564097 1.02573187 0.71878562 1.05740908 0.88487781 0.58740425 0.72553151 0.92364521 1.06425634 0.5162796 0.82659677 0.81565486 0.83802941 0.92753384 0.68820351 0.88543019 0.76644244 1.06043015 0.58133479 0.85037104 0.93462764
104444 1.92847691 1.75911121 2.00427454 1.94344472 1.44854387 1.46658309 1.47327122 1.70881645 1.94015895 1.68870212 1.73049288 1.51791931 1.42168467 1.71828684 1.80309974 1.79386209 1.53355635 2.02659281 1.77007895 1.57579573 1.80443595 1.64009469 1.89167766 1.67084504 2.00427162 1.44869018 1.61459658 1.53314508 1.79009089
104445 -0.8216432 -1.0257146 -0.5054339 -0.8585396 -0.7575617 -0.7779899 -0.722005 -1.0566423 -0.7149081 -0.6381449 -0.7694448 -0.7964427 -0.8097988 -0.9214001 -0.7443433 -0.8186316 -0.7425498 -0.6717891 -0.9707435 -0.6720563 -0.7594051 -0.7135146 -0.8965239 -0.6999635 -0.6598615 -0.973599 -0.8168425 -0.50356 -0.6660005
104457 0.22934341 0.26457587 0.19628343 0.50485717 0.26941409 0.26521205 0.33657379 0.27274619 0.0306995 0.29144282 0.14323203 0.3456303 0.13415427 0.30223761 0.1718456 0.08241812 0.40757376 0.10441136 0.42552465 0.40852592 0.37123013 0.10231929 0.17258378 0.21702788 0.06479373 0.29495079 0.12380798 0.26257164 0.20449413
104458 -0.9233565 -0.8405795 -0.6276723 -1.0331591 -0.8220212 -0.8286783 -1.0016875 -0.9125124 -0.7319306 -0.761794 -0.8123228 -0.9079203 -1.0970614 -0.7887678 -0.8002267 -0.9213209 -0.7502768 -0.3971707 -0.8887517 -0.7582904 -0.9493275 -0.7831733 -0.7548133 -0.7562778 -0.5691014 -0.9075569 -0.867571 -1.13263 -0.8896864
104479 0.49662606 0.39645898 0.21449127 -0.4284852 0.2993112 0.76654437 0.11270018 -0.0907889 0.62903851 -0.4769744 0.59288816 0.05711119 0.37439493 0.58831493 0.53888679 0.36553255 -0.1815344 0.92946269 -0.2686332 0.28495626 -0.1332244 0.60419447 0.60440073 0.36174836 1.14913511 0.16785537 0.54719764 0.46636656 0.78158253
104570 -0.59642008 -0.639203805 -0.233316825 -0.674484035 -0.572702845 -0.46937585 -0.470751215 -0.736795575 -0.599874165 -0.40880375 -0.571760665 -0.46655444 -0.451247815 -0.604641375 -0.60750255 -0.595176075 -0.463375175 -0.194174625 -0.62677709 -0.496588795 -0.50138265 -0.412853005 -0.659816275 -0.491534085 -0.436451465 -0.472040935 -0.66901841 -0.333168475 -0.514905425
104625 -0.111604348 -0.088602928 -0.053893575 -0.183307663 -0.148480555 -0.191216815 -0.11771246 -0.099812498 -0.16258956 -0.08445024 -0.031409878 -0.022627058 -0.101697533 -0.312491348 -0.101744538 -0.204734533 0.040822868 -0.343571593 -0.09557476 -0.11470454 -0.11026458 -0.176723365 -0.12099091 -0.094833873 -0.210137393 -0.102408898 -0.048709543 -0.150964415 -0.196625235
104718 0.63268693 0.50204365 0.515808537 0.614529583 0.415307547 0.320171033 0.423210273 0.607096853 0.54578209 0.40102605 0.442833457 0.507186903 0.36081836 0.630662253 0.470523467 0.498051843 0.56337999 0.43322886 0.501497333 0.4413391 0.484104063 0.30639069 0.496168157 0.357424417 0.38191023 0.40310644 0.483752303 0.360644847 0.416179523
104732 -1.1400451 -1.021007 -1.1801174 -1.1902119 -1.2857332 -1.1109689 -0.8725415 -1.0296895 -1.2166381 -1.1532274 -1.0289186 -0.9800085 -1.2238475 -1.1222497 -1.1309966 -1.1063578 -0.9989473 -1.276724 -1.0113032 -1.1844539 -1.1847887 -1.2696918 -1.0309836 -1.0669688 -1.4315395 -1.1114855 -0.9761142 -1.0319792 -1.1658695
104776 0.29822411 0.43991038 0.5861189 0.67104651 0.37751485 0.12064906 0.34372826 0.5219007 0.27596156 0.58886561 0.4906222 0.51606249 0.4784722 -0.0021788 0.60056195 0.37518613 0.71243537 -0.2130049 0.9217509 0.49925045 0.63086123 0.24927465 0.30211684 0.66468296 -0.0768245 0.40847227 0.44074643 0.4466538 0.18681547
104799 0.425992495 0.533424975 0.35449659 0.29080867 0.42167951 0.31324062 0.5693287 0.60957616 0.224427935 0.53338007 0.541591715 0.39826344 0.44706543 0.24678057 0.471614905 0.63867854 0.602669875 -0.03572358 0.505807765 0.56393727 0.404291225 0.36656667 0.50338867 0.53388139 0.03438115 0.578297275 0.425827675 0.490045955 0.28471389
104806 -0.0585028 -0.0060349 0.03117853 -0.2585253 -0.2934807 0.23099603 -0.1221473 -0.2183228 0.04058591 -0.0860055 0.03083324 0.14530773 0.28039783 0.07889907 0.05689557 -0.0149671 -0.2547156 0.39552527 -0.2694509 -0.137412 -0.0149764 0.1590046 0.12332019 -0.2162168 0.49322451 -0.1058448 0.13600261 0.06905979 0.24512768
