Gene	GSM132530	GSM132509	GSM132527	GSM132529	GSM132528	GSM132501	GSM132526	GSM132510	GSM132511	GSM132525	GSM132524	GSM132557	GSM132561	GSM132560	GSM132518	GSM132519	GSM132500	GSM132523	GSM132558	GSM132559
54263	6.03121873061072	6.12308675098106	6.11270013274936	5.42961596420174	3.6667565918848	6.78135971352466	6.04001567884788	4.5909612413426	6.15380533607904	5.92599941855622	7.0703893278914	6.03342300153745	5.74416109557041	5.51412226017071	5.4594316186373	6.63081315229913	5.456149034648	5.3037807481771	6.37851162325373	5.10852445677817
54264	6.02901108665907	5.65535182861255	5.27052894238072	5.00450139223494	2	5.71973105674985	4.25550073314839	5.22881869049588	4.77082904603249	4.8923910259134	3.81762325751143	6.17392693199981	5.50143914515887	6.18189764310839	5.55765515472542	6.12308675098106	5.3327079336406	5.71149490665009	5.63226821549951	5.28909670241999
54265	8.74617838097141	9.31333656165215	9.39339045744399	8.64853734589263	9.23768799092536	9.50501755552812	9.26748898088125	8.82304872916275	9.34251918966061	9.45224124043082	9.3961766182344	9.24174486494015	9.35601172150278	8.95477792500507	9.11165734626313	9.06096607400477	9.48502423332337	8.80477637795583	8.62899225714273	9.1025006691504
54266	6.62205181945638	7.15785216914174	6.61028665708102	6.86789646399265	6.27984269352035	6.81378119121704	6.48542682717024	7.35049724708413	7.36282052553426	7.09169983413681	7.19574129324645	6.76420813013995	7.30012372456901	7.05093696522523	7.03672310600552	7.27891401949994	7.22110372536788	7.29278174922785	7.22496636500027	7.34872815423108
54267	7.06752399419701	7.34990779047087	7.31197531446116	7.00450139223494	7.21593739919915	7.22142600729502	7.17425992566335	6.96462966672059	7.25644459647344	7.12377654063843	7.72383156649532	7.37677657188298	7.49984588708321	7.12066988664026	7.05347341326931	6.97192668900571	7.48917896203135	7.40429006444484	7.31891934501503	7.31982262901045
54268	9.26279957307656	9.43024345027508	9.77099418024441	9.00954872697226	9.23697088625934	9.51056638944875	9.4757334309664	9.47147200359646	9.34007262383112	9.60269886501796	9.79685079526716	9.48643282054542	9.6947061119494	9.5438051759644	9.63680585225558	9.28401434473801	9.50858711208948	9.32912359629157	9.3566720442121	9.57742882803575
54269	1.13750352374994	-1	2.03562390973072	-1	-1.32192809488736	-1.73696559416621	-0.321928094887362	1	2.48542682717024	-1.32192809488736	1	-0.514573172829758	-1	0.263034405833794	-0.321928094887362	0.37851162325373	-1.73696559416621	0.263034405833794	-0.514573172829758	0
54270	4.65821148275179	4.61765111942733	2.73335434061383	3.82273014794452	4.52356195605701	2.83794324189103	3.60880924267552	3.38543103719352	2.6667565918848	3.45285896471381	2.99095486039699	4.38887833881199	3.45285896471381	4.97956810009519	3.48542682717024	3.67807190511264	2.62058641045188	4.73335434061383	3.04439411935845	3.54225804976692
54271	3.43295940727611	4.46597446450407	4.16188768237689	4.34340782229781	3.35049724708413	4.32192809488736	4.32192809488736	4.35049724708413	4.40599235967584	4.47897180503294	3.65535182861255	4.07895134139482	4.33628338786443	4.98641093525204	4.01792190799726	4.49185309632967	4.33628338786443	4.40599235967584	4.01792190799726	4.39917109381982
54272	1.43295940727611	0.584962500721156	0.584962500721156	1.37851162325373	3.27798474729977	2.70043971814109	2.84799690655495	3.94485844580754	2.70043971814109	1.43295940727611	4.12928301694497	3.08746284125034	1.48542682717024	0.925999418556223	-0.514573172829758	3.0703893278914	3.58496250072116	3.18586654531133	2.48542682717024	0.137503523749935
54276	9.43504513127809	9.37134104800584	9.81762325751143	9.34163000932991	9.36806987653208	9.03452387533439	9.68580001974489	9.82129566123649	9.42290574261218	9.20969704353526	9.28493974248679	9.45368218587218	9.73521752202334	9.33181268381921	9.46658633771924	9.37829485591189	9.10983065427879	9.55324529204002	9.34451784392747	9.0703893278914
54278	8.60177078840771	7.71801906528173	8.21626083716506	8.22881869049588	8.20847824221171	8.14312807294381	8.04193288184217	8.18090370917938	8.3040090046511	7.99520183149718	7.77643303244473	8.24840200614344	8.15860968821448	7.76785339346663	7.56833618213375	7.56757586852411	8.03204572693081	7.95477792500507	8.1814007617393	7.98953642056108
54279	8.26115467261557	7.81698362325538	7.38629363515099	7.71149490665009	7.70597790168252	7.39231742277876	7.42794133250948	7.51569983828404	7.69696752623429	7.91647664443772	7.9413411054853	7.44956137461324	7.56224242422107	7.59170933316174	7.72109918870719	7.99378756313484	7.92124588858559	7.90749159334305	7.97498811199193	7.50937914891469
54281	8.13493964349298	7.98697970917658	7.83541884047548	7.80992886572143	8.15835722604901	8.19770815795585	8.09381367340273	8.15785216914174	8.09803208296053	8.0805510773276	7.98527271425345	7.85798099512757	7.93251005337989	7.87344411251538	8.17492568250068	7.98071082890019	7.9086928382425	8.27565894469885	7.73335434061383	8.19130601891869
54282	7.31741261376487	7.26584942144085	7.19081236791614	7.5713734359732	7.3566720442121	7.4870360800319	7.26584942144085	7.75622271284729	7.07574653806091	7.60510907383293	7.84109254469343	6.98641093525204	7.5909612413426	7.36544758855011	7.29645740737124	8.47208155013361	8.20750245925879	7.46842040186455	7.50382573799575	7.47897180503294
54283	7.04439411935845	6.86294724802092	6.79571500650173	6.83605035505807	6.58646452588639	6.65535182861255	6.8814199080924	6.6409679104499	6.1548181090521	6.56453060081634	7.08852325661663	6.57818396809009	7.12825215227739	6.77873424411784	6.43379405875492	6.47735352663456	6.19574129324645	6.92659251005107	6.6667565918848	6.69488019279919
54284	5.02236781302845	4.00898878322726	4.29278174922785	4.41953889151378	4.54843662469604	4.0703893278914	4.67807190511264	5.18586654531133	2.8073549220576	4.41953889151378	4.86294724802092	3.92599941855622	5.36806987653208	4.82781902461732	3.70043971814109	3.59693514238723	4.01792190799726	4.67807190511264	4.59693514238723	4.877744249949
54287	6.58646452588639	6.75087443965685	7.16289479937478	7.03342300153745	7.53993424517179	6.96116025813664	6.76155123244448	6.62497817956904	7.10328780841202	7.0703893278914	7.26865895502767	7.14567745519564	7.26865895502767	6.98071082890019	7.06716542701711	7.2240016741981	6.93781516880342	7.17990909001493	7.59395128394841	7.32102612859297
54289	2.86789646399265	4.48542682717024	4.80219321694183	1.53605290024021	3.26303440583379	2.53605290024021	3.01792190799726	4.60288440871842	4.10433665981474	3.08746284125034	1.0703893278914	4.88264304936184	4.95884267524324	3.63226821549951	1.63226821549951	4.5909612413426	4.4594316186373	4.73876783680019	2.13750352374994	3.0703893278914
54290	10.7423936540018	11.1322426563846	10.7856159370886	10.7902670322814	10.7945783228607	10.806549621986	10.876133200043	10.8483099574493	10.7924649599799	10.4965542248298	10.8346290583126	10.8520612792792	10.7540523675289	10.7710767402628	10.8395187526306	10.8280571258486	10.8698251493965	10.9076418036655	10.7770086795745	10.7543029586839
54292	8.91378699987453	8.88965605819216	8.56719556140687	9.03287224946323	8.86108690599539	8.77082904603249	8.63589946594638	8.69870466677034	8.86635165707678	9.28470844869216	9.0698525111258	9.0666274090952	9.0948694327187	9.04875931191986	8.92303029826377	9.231701199029	9.06096607400477	8.62351574149055	9.14389336075641	9.25691629667084
54293	7.91747153796097	7.93487029119203	7.95342045931096	7.78681414361677	8.02458563827827	7.89623147732688	7.95070169008901	7.76332304113005	7.79787764375408	7.78288903376875	7.90126917725986	8.01439249069887	8.14516793901839	8.16373352682175	7.78267065867701	8.11252638733567	8.18239435340453	7.80671071796524	7.94153673841541	8.01141363809141
54294	7.59170933316174	7.17891378466957	7.42710328715284	7.82845387393049	7.76884595975339	7.28725064325462	7.63299519714296	7.45121111183233	7.03672310600552	7.70321146739115	7.0389189892923	7.51096191927738	7.3037807481771	7.15886210620845	7.5337190711399	6.93545974780529	7.10956950937069	6.59544398458948	7.42206476617281	7.60510907383293
54296	10.8828722729475	10.6415099034589	10.6507825065451	10.7323370447384	10.7193032493035	10.7535510546007	10.7114088654966	10.7188753149602	10.7408769787812	10.6858876017781	10.8301982704552	10.5424515312989	10.7042495020019	10.7303852203214	10.7092561672535	10.7272397774848	10.7553883509937	10.7731392067197	10.7742105251667	10.7770086795745
54297	8.11634396123747	7.75421943313514	8.01792190799726	8.25550073314839	8.2336196767597	7.99830835035429	8.10643207781693	7.95419631038687	7.88325423134128	8.27006167272776	8.23409889783732	8.04001567884788	8.25029841790633	8.15177765473205	7.62278396615612	7.86727873970966	7.77676200178623	8.08108392868763	8.34784279363816	8.58308276750293
54299	9.63354019307246	9.62744268721363	9.9090680222461	9.68194113709169	9.56271942704932	9.60047047733195	9.70347104607195	9.52689042542988	9.49745269597724	9.68000781823628	9.82766026862917	9.679304150357	9.64006413604154	9.57591736111815	9.59786633395179	9.58411692384384	9.61213130001343	9.48139582415413	9.60520169380798	9.66578002832948
54300	4.07895134139482	1.88752527074159	3.24792751344359	1.88752527074159	2.82781902461732	1.96347412397489	3.30742852519225	2.13750352374994	1.53605290024021	2.23266075679027	1.88752527074159	5.14974711950468	1.72246602447109	4.5668151540109	2.58496250072116	2.0703893278914	2.16992500144231	2.10433665981474	1.63226821549951	4.20945336562895
54301	6.97727992349992	6.21723071622067	7.09064175191785	7.20261362014849	6.45285896471381	6.8972404255748	7.18189764310839	5.99548451887751	6.43796008833447	7.09064175191785	7.14669594803066	6.92955431573285	7.35226417325832	7.57667329251657	6.69209237542757	6.73335434061383	6.85174904141606	6.92243574023315	7.06608919045777	7.28262513419167
54302	6.76844901518055	6.72191944555154	6.50684309896982	6.38474058729238	6.76500424625004	6.42122329922514	6.68453824857773	6.8008998999203	6.52857131887076	6.80658184262093	6.78868571061353	6.59544398458948	6.62058641045188	6.62263756653746	6.60407132366886	6.77346892790519	6.8522485895654	6.87233628810464	6.78555055173926	6.69821847822441
54303	3.85798099512757	3.8073549220576	3.64385618977472	3.76553474636298	3.67807190511264	3.95419631038688	3.76553474636298	4.06177619758669	3.72246602447109	4.05311133645956	3.98185265328974	3.62058641045188	3.82781902461732	3.93545974780529	3.60880924267552	4.32912359629157	4.03562390973072	3.877744249949	3.8073549220576	3.72246602447109
54304	7.71630503984442	7.64601861092535	7.99435343685886	7.84423498775875	7.81762325751143	7.68439798363757	8.01178633120661	7.40514146313634	7.71355835640479	7.55688918972687	7.66959375118833	7.69348695749933	7.90628934740607	7.75688985507462	7.63154086734149	6.9518675043269	7.60806996772166	7.9413411054853	7.70321146739115	7.92955431573285
54305	8.63154086734149	8.64475759251626	8.66444728454797	8.28978836605652	8.62662165235837	8.55688918972687	8.61581352518973	8.50382573799575	8.85065567642179	8.67860013909946	8.78381675932018	8.42332604706989	8.33851355532181	8.3482855418512	8.59563046362301	8.48964729348844	8.63934070865223	8.36128586004707	8.20383738393455	8.55343730575441
54308	8.5208150858443	8.22833771198138	8.56985560833095	8.80992886572143	8.69835740595729	8.85829188728283	8.61434176271485	8.62570884306447	8.50937914891469	8.52356195605701	8.6006563078263	8.63807383718072	8.51569983828404	8.33181268381921	8.28262513419167	8.36194377373524	8.69974594797101	8.68929916053589	8.6959242370186	8.46270675067016
54309	9.8649599151426	10.2332601564586	10.1146533281931	10.0117863312066	10.1483494668832	10.2028584559642	10.0611011261969	10.179287104646	10.1461867914907	10.1705510353167	10.2049378845065	9.98484564975552	9.95623093654988	10.1366066838573	10.0498485494506	10.1749256825007	10.1582309783971	9.87805091272854	10.0409745988173	10.204204310741
54311	10.4209076225438	10.2699448316634	10.3545799846372	10.3918879853471	10.3134499409631	10.2871351860867	10.1968479845744	10.1224397735089	10.1051227982635	10.2122531796909	9.94324739590155	10.2951949558807	10.2715797460826	10.1994269676709	10.3568920846367	10.2149261879424	10.1621395275448	10.3319246204326	10.5506506025077	10.1273495410591
54312	11.5099728913091	11.4025857582326	11.5263036062065	11.4769992861331	11.5910080084477	11.5063075811003	11.4889447392788	11.5847276679639	11.5792216407049	11.4532706340106	11.6868068922635	11.5676233998656	11.4574321831049	11.5417258417206	11.6582561199029	11.5977732418375	11.5420645422834	11.5839759461684	11.5135302233492	11.6333585506371
54314	4.34340782229781	4.48542682717024	4.53605290024021	3.36457243229586	5.37503943134692	5.31469652565629	5.30742852519225	4.22496636500027	5.53605290024021	4.4262647547021	5.29278174922785	4.5298209465287	5.3037807481771	5.76022094646651	4.78135971352466	4.96809075204526	5.32192809488736	5.03121873061072	5.45285896471381	5.58195375084882
54315	9.49205345672731	9.8910241901495	9.47269083924278	9.6487170873793	9.72468437437077	9.91303898563011	9.81682367037081	9.8607766156316	9.90538700501813	9.77396336843356	9.82670736566131	9.71784775434632	10.025831668332	9.7047682393626	9.81490285121536	9.67613339074906	9.83447104998422	9.58176549547687	9.56738572749703	9.38586240064146
54318	9.96693797927846	9.96477404450814	9.97556140627362	10.1921695019325	10.0690469112682	10.1282521522774	9.99336301213637	10.1405741777099	9.99717948093762	9.90177198109894	10.0794847838268	9.91602871841884	9.95637615724967	10.0310808517899	9.91707366287822	10.038781844462	9.95971220517869	10.1300556823428	10.1472049249422	10.0560957560381
54319	9.81426200943208	10.2772874001304	10.1181624300631	10.1895775009051	10.2249663650003	10.2068922595961	10.1369911120802	9.94807515849108	9.96679381789529	10.2258099406235	10.2623297928572	10.4399347459764	10.3242930769445	10.1926626888584	10.3089078040639	10.1630206395808	10.1667907507182	10.091832039868	10.2472154816577	10.0600203545079
54320	8.31650781910311	8.68825030913318	8.55074678538324	8.65248649491816	8.78757612086964	8.74584236256046	8.63553675191785	8.59021276140836	8.75455350631966	8.54419169841571	8.83794324189103	8.74011804283313	8.84987419379562	9.03782146543497	8.78888143201129	9.31265609860634	9.15380533607904	8.70528679027247	8.87190523765919	9.21989452653681
54321	10.1616357932377	10.4860305073691	10.6895612542855	10.5202257897475	10.4870360800319	10.4861310961815	10.5546847723612	10.2771711428241	10.5358585586166	10.4681148863781	10.4591241934756	10.6851867965953	10.6861503159809	10.495155489916	10.6112092733694	10.702432451001	10.6309041367561	10.7125270004398	10.7639592537342	10.8212956612365
54322	12.8472922935784	12.7189609119842	12.657430108963	12.716926609389	12.6539198731194	12.7161978456101	12.8069120626463	12.7778922621195	12.8128992747457	12.6173297093502	12.551516017628	12.6517244331081	12.7377121083874	12.5467739088083	12.8362673743671	12.7051571700174	12.6386621658597	12.8057237226388	12.7348789406932	12.7638970279239
54323	10.1704258502725	10.072936483297	9.85455675240453	9.95811766641302	10.1290253698256	9.89663514130291	9.86124202615477	10.2260508716597	9.95594045128948	9.88919972573829	9.667288984427	9.81025028602818	9.74416109557041	9.82257083095017	9.28216176658182	9.59058704991503	9.64060646862391	9.4148966042115	9.52591226074335	9.65409894530247
54348	9.74575834572784	9.68422263328295	9.64781815592715	9.71278490856092	9.76155123244448	9.65015421367509	9.62826325508534	9.74970185726588	9.62871892453762	9.59376458772804	9.66159997627773	9.74542222946075	9.80081902909762	9.81698362325538	9.8494832936819	9.83502400343837	9.77815928522804	9.76462282876619	9.78757612086964	9.77651528181284
54349	7.58571370877816	7.49185309632967	7.60288440871842	7.16992500144231	7.55151601762801	7.26865895502767	7.35402893805439	7.58120058192496	7.3819754785573	7.6646250548693	7.43712784427281	7.10433665981474	7.54997714277182	7.08321336824898	7.5894638929561	7.37590826307501	7.3983161634002	6.85174904141606	7.34695688937888	8.26397335480341
54350	9.0837452373945	9.12231034319074	9.02541644454419	9.06474276475026	9.01429949459603	9.03204572693081	9.04220656012069	9.08507405303684	9.04603261475421	8.87159726561385	9.20334800297976	8.82464058085342	8.93928535647869	8.89633240390994	9.19623326086959	8.87252098459166	8.97899639608894	9.17442639367725	9.22424290737999	8.90086680798075
54355	7.86294724802092	7.85424505422013	8.41066334107765	7.84109254469343	8.08480838780436	8.14974711950468	7.876516946565	8.19031854794182	7.84674402324487	7.99265514938683	8.16037568743582	8.03672310600552	7.86294724802092	8.42584530563943	7.81506301719287	8.00730764684644	8.06339508128851	7.99604972751976	7.96866679319521	8.24887634283713
54395	8.56491161099706	8.94632147710713	8.675604252639	8.63263175211247	9.00365845032321	8.42794133250948	8.78888143201129	8.30241045042562	8.55995061271308	9.11868157186106	8.977566144122	8.81313985089045	8.4594316186373	9.14618679149074	8.81410175449819	8.90568784852686	8.92510932390122	8.97498811199193	8.34029521043048	8.66994800411605
54398	7.55918586578773	7.7045953476324	7.92659251005107	7.87098112422465	7.32282949762889	7.5352753766208	7.43379405875492	7.50303064564116	7.68088692071969	7.8801957289431	7.73606362787181	7.53060141451683	7.75622271284729	7.20163386116965	7.48300957716455	7.64313466185726	7.65463602852797	7.64745842645492	7.36806987653208	7.43879185257826
54400	8.08958289312471	8.04848687399234	8.06069593168755	8.12954061806	7.77082904603249	7.91288933622996	8.12437983616298	7.99604972751976	7.73504824129086	8.03039125995948	8.08214904135387	7.80509894811724	8.01262453886506	8.08746284125034	8.0679720778857	7.90628934740607	8.01680828768655	7.94192792470872	8.04848687399234	7.97813841506996
54404	7.02014657311178	6.43295940727611	6.13750352374993	6.43128865429159	6.45121111183233	6.51096191927738	6.20359271420771	6.63662462054365	6.28355142317431	7.13647851834917	7.01457846492289	6.2364926183813	6.9692426044345	6.54997714277182	6.27612440527424	6.97498811199193	6.70182625841205	6.65105169117893	6.49024921062709	6.53449743373817
54410	5.73335434061383	6.19770815795585	4.84297883178833	6.23840473932508	6.00674683244058	6.21916852046216	6.08958289312471	6.64241277290506	5.92837032301897	5.83541884047548	6.08108392868763	3.76553474636298	6.08958289312471	6.34163000932991	5.49825086752783	6.26303440583379	6.00898878322726	5.5668151540109	6.0703893278914	5.75755668893945
54702	8.25738784269265	8.16741814583174	8.07199858075306	7.51727569320958	7.98242322677588	8.14618679149074	8.06339508128851	7.90086680798075	8.00056344271011	8.00393948568806	8.28355142317431	8.04984854945056	8.0601554952546	7.99830835035429	8.02181282358484	8.34207466799914	8.24174486494015	8.12360412414095	7.86666075081999	8.05202456048283
54705	8.68509917200661	8.45573818599339	8.88722061546838	8.74953426766926	8.58759001940925	8.76851518019424	8.63698706120399	8.4520352735462	8.61911951145322	8.5909612413426	9.0869323411374	8.79344074293286	8.94368695159709	8.77774845997228	8.71801906528173	8.21723071622067	8.50223511485679	8.66213427479907	8.89512081866898	8.66959375118833
55939	4.91647664443772	3.86789646399265	4.71149490665009	4.49825086752783	4.62058641045188	3.26303440583379	5.0574502721839	3.41953889151378	3.33628338786443	5.46923479366766	5.32553033156756	5.3819754785573	5.86294724802092	5.42961596420174	4.91169158187234	3.35049724708413	5.49825086752783	4.07895134139482	4.96809075204526	5.42961596420174
56003	8.60547951806167	8.17292748960384	8.66746640495737	9.06689644313624	8.55727222306003	8.44749654666539	8.96376309644273	7.80928581019891	8.52943055414615	8.88294867271663	8.4483228325075	8.40343816300828	8.98612646417927	8.65176927141799	7.90929308582382	7.74214098549815	8.16339809435316	8.45409362036545	8.76221591572778	8.68123841177781
56010	12.5679560754155	12.5239784349258	12.7290258703207	12.8093461088318	12.6949237097298	12.7641251761083	12.6410356707123	12.6628686123208	12.4804368035371	12.7393587074334	12.7480250845982	12.7463883527427	12.6790841837411	12.7579108191051	12.6065902803705	12.6501542136751	12.6675994560379	12.5387466921754	12.717012322107	12.7110000999268
56011	11.9904762928468	11.8329493342873	11.9839911413154	12.1148322388707	11.9863220440672	11.9661629424137	12.0502397933991	11.859476549401	11.7656383368994	12.0996436837848	11.8987525261648	12.038078772511	11.9573560148119	12.0381473799815	11.9891106165221	11.7804167353607	11.961775240799	11.8834260796321	12.0168082876866	12.0492019138545
56029	4.98413359454098	4.98185265328974	5.20750245925879	5.4110872267986	4.88996019965864	5.3019533951261	4.86542397831313	5.12308675098106	4.87528859822269	5.24222139509837	5.14771372235215	5.31831684133498	5.10433665981474	4.7279204545632	4.83794324189103	5.77346892790519	5.38715571766298	5.37851162325373	4.90448409790142	5.16791986555194
56042	10.4806892391978	10.3067452691809	10.1825185042622	10.5397404257262	10.3894162363764	10.1405741777099	10.2627995730766	10.1713019175548	10.2609195336629	10.2712295632156	10.2946207488916	10.0063260785249	10.0248626268633	10.2007760259109	10.3876942577569	10.2229156254355	10.1283810506506	10.4278366034585	10.2518374190396	10.2004082260259
56064	12.431158045193	12.2453744380295	12.2851420941434	12.4756321145549	12.4968288170503	12.3095900369144	12.3926930757013	12.4179579711954	12.3883133304432	12.4663824088136	12.4584578808061	12.498574998625	12.4754294603839	12.5812947495462	12.2230363379019	12.1963562265667	12.3952931306383	12.3447952159393	12.4996466060495	12.5701403226773
56081	7.79701297783614	8.59991284218713	8.2045711442492	7.79636413813963	8.0503928599799	8.57478272083875	8.2635039567056	8.3780780559955	8.3671963100259	8.08799314636232	7.83794324189103	8.40811740799184	7.69696752623429	8.2240016741981	8.26303440583379	8.44708322620965	8.56529252058102	7.77082904603249	7.62205181945638	7.50143914515887
56082	7.61765111942733	7.92896244083598	8.02790599656988	8.08746284125034	7.77280941016073	8.10590850857116	7.97842446544086	7.65463602852797	7.92599941855622	7.80928581019891	7.79701297783614	7.90568784852686	7.78463484555752	7.49505552836802	7.62205181945638	7.78332568481352	7.79246495997995	7.93014594790882	7.81249822533356	7.81634370528486
56083	7.05582470013486	7.1006623390052	6.98128185405741	6.86108690599539	6.83035674741922	7.01959072835788	7.01847839596593	6.90809234081827	7.12670447284319	6.77610398807316	7.08161658331465	7.14873077917319	7.10381232942885	7.01625115501275	7.03287224946323	6.8648051942415	7.2588015567116	7.13185696060879	6.91229058335111	7.19770815795585
56084	9.16062779666161	9.6601742120694	9.16766902750194	9.27542615808425	9.37090532011341	9.49044979387953	9.35799178363106	9.30697305714083	9.52610794674445	9.3151495622563	9.19155278109168	9.50422311991285	9.38413617244761	9.2045711442492	9.47370574961942	9.35292621305926	9.59768014371589	9.31786479839195	9.28053880694321	9.30788384949487
56227	5.76022094646651	5.10433665981474	5.57288966842058	5.24031432933371	5.8972404255748	6.02014657311178	5.70873904135958	5.34340782229781	6.06824086131282	5.73606362787181	5.96809075204526	5.55765515472542	5.78135971352466	6.17392693199981	5.64385618977472	5.94719858426206	4.83794324189103	6.03121873061072	5.5453506448223	5.1333991254172
56266	7.65176927141799	7.80283944093511	7.70666868217975	7.52042224852645	7.68088692071969	7.32912359629157	7.76553474636298	7.58345891013077	7.41700858678878	7.66817586897014	7.32553033156756	7.37068740680722	7.68158981722124	7.78267065867701	7.83668159332712	7.96809075204526	7.57364718749332	7.67383905599044	7.51491126486135	7.54689445988764
56281	8.68766728425521	8.7279204545632	8.48368144186299	8.69627208392586	8.57516103342539	8.58358426921682	8.62253995853763	8.76188361236552	8.58921418373161	8.7232627477201	8.62959947759065	8.45587514854544	8.53501610893372	8.6633208968769	8.64493780550018	8.59469782732387	8.55394921742159	8.55969574211072	8.71516122384786	8.71744794970447
56611	7.24697805961472	8.12928301694497	7.58421090130802	7.76420813013995	7.40002551791402	7.98185265328974	6.76686014382955	7.91587937883577	7.57818396809009	8.00337736020232	7.69696752623429	7.6906964439777	8.2667865406949	8.17791779219584	8.0948694327187	7.97384083953315	8.26959425168337	7.81057163474115	8.1053847492476	7.62716906084185
56646	7.34251918966061	7.24317398347295	7.4870360800319	7.55918586578773	7.16691625156997	7.28355142317431	7.60659028037053	7.43546191447928	7.30833903013941	7.35491051158679	8.08321336824898	7.47816289273763	7.97384083953315	7.68158981722124	7.71630503984442	7.56147889150101	7.62278396615612	7.5298209465287	7.86789646399265	7.99265514938683
56718	9.48341273352902	9.60733031374961	9.5870273824021	9.43754402631547	9.3562318626554	9.62552621187986	9.51036858386252	9.68650052718322	9.35535109642481	9.58327085107544	9.66355810421727	9.52042224852645	9.56871618873173	9.47512542574244	9.33940465790782	9.65517291188375	9.67719108510793	9.57667329251658	9.65445702300123	9.44666978730701
56725	9.74634636083315	9.7195599489941	9.52591226074335	9.83857365266832	9.84690069317399	9.74500197397673	9.64727852807687	9.77856999352952	9.81906139855847	9.7505395133545	9.77346892790519	9.68158981722124	9.59469782732387	9.86310216829392	9.83099048124926	9.85455675240453	9.9646296667206	9.84250749117725	9.75772334925742	9.76652890859886
56759	9.88157285747403	9.61176256006487	9.75655632252409	10.2065870629542	9.6894738949927	9.86193986054711	9.86635165707678	9.60260608421849	9.69174351917128	9.82121592569382	9.74432931046489	9.67454539384586	9.9518675043269	9.75279875843552	9.69705443295645	9.67736729213605	9.87690059104031	9.73580984821637	10.0604257387771	10.039878638236
56761	7.68580001974489	7.67171796512923	7.5077946401987	7.61911951145322	7.57969306345875	7.70182625841205	7.74953426766926	8.00786824333334	7.70113315484797	7.96520709119934	8.0911708900279	7.30103884990315	7.65320336203398	7.84674402324487	8.04439411935845	8.14669594803066	7.83352263642477	7.61102479730735	7.44625622988956	7.4749227003798
56763	8.42017077489094	8.21844214885621	8.43003431857349	8.41616416473313	8.33829069364826	8.00253376108996	8.36194377373524	8.1398071267175	8.05365441760314	8.36325870170799	8.17791779219584	8.37264744263863	8.39510565460353	8.17741953798924	8.30172481316556	8.26795708440284	7.96289600533726	8.12308675098106	8.42982515655197	8.51135734069712
56764	7.15279185163912	7.06608919045777	6.59469782732387	7.01290383323064	6.94485844580754	6.68999797141945	6.67948009950545	7.33539035469393	6.97154355395077	7.08214904135387	7.52591226074335	6.60954813899943	6.91945926911157	7.43212427264156	6.93545974780529	7.23457795978457	7.07146236255662	7.24982454861618	6.75822321472672	7.02624677264819
56765	4.76022094646651	4.83289001416474	4.36457243229586	4.28540221886225	4.61470984411521	4.92124588858559	4.71149490665009	5.13750352374993	4.82273014794452	4.92124588858559	4.96809075204526	4.60288440871842	4.50462039240355	4.8923910259134	5.12515513132229	4.78135971352466	4.96347412397489	4.81249822533356	4.6667565918848	4.74953426766926
56766	8.72468437437077	8.93058951287493	8.96967431209546	8.97685048606829	8.89678648618014	8.86835958369303	8.61157815474208	8.54728015566346	8.96693797927846	8.91109233158713	9.09275714091985	8.95724717460812	9.05704405085477	9.11048330981623	8.76354436429392	8.76038729931084	9.03905612108661	8.79976729566921	8.90312867681232	9.0679720778857
56768	8.17990909001493	7.40811740799184	8.16465556417991	8.66959375118833	8.30309576199304	7.58646452588639	8.22134544356244	7.04984854945056	7.24792751344359	8.40981519582048	8.0547399669703	8.14567745519564	8.25219234012239	8.04138536948611	7.54766574835342	7.55113145277411	7.8835597252632	8.05799172275918	8.29760413268469	8.64259327900988
56769	9.35777191088189	9.51825972915312	9.51904647493452	9.47248777146274	9.60177078840771	9.42731284413496	9.5184564558243	9.58477463757344	9.38067750722289	9.33046876659032	9.4586116725846	9.24887634283713	9.54341854992942	9.34872815423108	9.39381944794399	9.44811630540946	9.4112991229642	9.48562808197156	9.54051554732493	9.37221210918907
56777	8.74180402530956	8.85549144310187	8.53099149023663	8.67877617412388	8.70147974825286	8.68194113709169	8.6748984331333	8.74214098549815	8.53099149023663	9.06958402781975	9.03589878732341	8.7632123668144	8.70563238736142	8.98413359454098	8.45327063401062	9.02597004970865	8.65391987311942	8.46638240881356	8.51175265376738	8.64853734589263
56778	6.62205181945638	5.91169158187234	5.63517394667492	6.01346225980656	6.22110372536788	6.22110372536788	6	6.65821148275179	6.18784690943957	6.27239650903748	6.60880924267552	6.10643207781693	5.68369645430652	6.68229237143083	5.92599941855622	6.8008998999203	6.30924896081662	6.60288440871842	6.00898878322726	6.01569380710515
56780	3.30742852519225	3.30742852519225	3.10433665981474	3.91647664443772	4.07895134139482	3.8972404255748	3.20163386116965	3.75488750216347	3.32192809488736	3.73335434061383	3.56071495447448	3.72246602447109	3.41953889151378	5.28540221886225	3.64385618977472	4.21723071622067	4.54843662469604	3.13750352374994	4.68929916053589	4.16992500144231
56781	6.19377174339668	5.79701297783614	6.02014657311178	5.98185265328974	5.94016675048282	6.18388345903223	6.15987133677839	5.96809075204526	5.78920757534734	6.33628338786443	6.17392693199981	5.84297883178833	6.36282052553426	5.6667565918848	5.68929916053589	5.877744249949	6.26115467261557	6.04875931191986	5.74416109557041	6.42290574261218
