Gene	KFA2a	KFA2b	KFA2c	KFA2d	KFA2e	KFA3a	KFA3b	KFA3c	KFA3d	KFA3e	KFA4a	KFA4b	KFA4c	KFA4d	KFA4e	KMA2a	KMA2b	KMA2c	KMA2d	KMA2e	KMA3a	KMA3b	KMA3c	KMA3d	KMA3e	KMA4a	KMA4b	KMA4c	KMA4d	KMA4e
Gene	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24	6	6	6	6	6	16	16	16	16	16	24	24	24	24	24
213464 0.7994312 1.03220353 0.81578379 0.81206425 0.82390586 0.898260615 0.853817575 0.812325755 0.781185025 0.865373205 0.82731529 0.82692821 0.79944634 0.89489884 0.77542667 1.0039553 0.84668328 0.80922826 1.002896915 0.739125155 0.73994711 1.02288561 1.03805696 0.955625595 0.61836028 0.9499471 0.8028807 1.053910745 1.05209118 0.900613335
213491 -0.0702137 -0.33747615 -0.16632555 -0.096030797 -0.309457833 -0.3145416 -0.044764123 -0.024477553 -0.2498357 -0.06905842 -0.267807293 -0.429356933 -0.1365877 -0.227631423 -0.237227797 -0.202446903 -0.115717313 -0.216062 -0.330987133 -0.206197633 -0.1943861 -0.2898214 -0.2744779 -0.165374197 -0.207593167 -0.152655833 -0.2927201 -0.110874197 -0.30072101 -0.357275133
213499 1.03917133 1.28010275 0.83650212 0.85246108 1.12941458 1.19673714 1.13697267 0.6880687 0.33482802 0.87556527 1.28086383 1.21246511 1.22153984 0.94263621 2.04480619 1.35556103 1.28390538 1.09391557 0.99249764 1.46214938 1.04015913 1.12269235 1.17600664 1.32549818 1.35845338 0.8947124 1.10328859 0.88973784 1.12117321 0.8167952
213539 -1.0773009 -0.7211156 -1.1301549 -1.3763432 -1.0098819 -0.8884994 -1.2255186 -1.0855594 -1.4455446 -1.3506802 -0.9652734 -0.8542339 -1.0274782 -0.8812903 -1.022735 -0.6183116 -1.0629205 -1.3708859 -1.0489927 -0.9761057 -1.1748853 -1.3601277 -0.7347201 -0.9834451 -1.0921064 -1.2027259 -0.7970493 -0.7792331 -0.6090679 -1.0664166
213541 -1.7557333 -1.192797 -1.7469561 -1.8669925 -1.6009235 -1.6187117 -1.6672748 -1.7421744 -1.6923605 -1.5373303 -1.8092564 -1.6532269 -1.8060345 -1.703987 -1.5296265 -1.1770606 -1.466284 -1.6796378 -1.4641398 -1.9875021 -1.9975832 -1.7002495 -1.5994873 -1.3000012 -1.6584535 -1.752635 -1.7532824 -1.714229 -1.3794665 -2.218324
213556 -0.3910836 0.00760388 -0.5990234 -0.3421205 -0.5502198 -0.3779481 -0.3470032 -0.5119698 -0.7130143 -0.5195636 -0.15291 -0.4660319 -0.3996735 -0.4941068 0.13261371 -0.0272666 -0.4412077 -0.5867588 -0.3875344 -0.4345505 -0.4065329 -0.4637458 -0.1541847 -0.3730871 -0.0110431 -0.564647 -0.540314 -0.4121184 -0.2230443 -0.8681737
213649 0.65288561 0.43972462 0.69658216 0.57604425 0.47618175 0.65052593 0.68455158 0.65595513 0.57366097 0.74014416 0.57608632 0.58683402 0.71761767 0.7323879 0.81228381 0.56991723 0.68351965 0.73099391 0.71791155 0.64345226 0.75365573 0.7137743 0.64853145 0.6703317 0.65422348 0.75751308 0.6947527 0.43019881 0.50280199 0.58331794
213742 -0.7508758 -1.1748701 -0.7558857 -0.8776275 -0.862767 -0.840012 -0.8540272 -0.8682726 -0.9257088 -0.7562834 -0.9809368 -0.7185151 -0.7415759 -0.968878 -0.5595134 -1.2154455 -0.6890115 -1.0077893 -0.9875537 -0.7671421 -0.7143495 -0.9017517 -0.7123523 -1.0123449 -0.9850455 -0.8140256 -0.8336842 -1.2073068 -1.110977 -0.7772267
213753 0.84359183 1.01386771 0.9969868 0.791252 0.99176417 0.79214607 0.64158228 0.96842932 1.24377614 0.98555756 0.54882817 0.89694475 0.84735011 0.95640615 0.9399101 0.59755364 0.69270875 0.89056324 1.01676235 0.94655544 0.87763992 0.93988606 0.74147645 0.81712933 0.75087084 0.856444 0.90456012 0.86091145 0.79406073 0.97813811
213773 -0.138590625 -0.05027715 -0.107807475 -0.18956918 -0.08834285 -0.14551904 -0.147037225 -0.175793985 -0.197923575 -0.16548195 -0.147245965 -0.23018974 -0.150731155 -0.127411365 -0.32973783 -0.186663995 -0.23128538 0.059254295 -0.36394735 -0.22623861 -0.225797955 -0.252993485 -0.356822475 -0.30327406 0.219471955 -0.37536317 -0.25112262 -0.3189751 -0.19338272 0.06266031
213783 0.232737653 0.248980207 0.167135533 0.352174707 0.2418277 0.273916993 0.21442285 0.17716754 0.183518873 0.274791977 0.191160447 0.334820007 0.153586023 0.395439353 0.17113747 0.241778613 0.269252283 0.210810473 0.194616277 0.277716193 0.0991183 0.279381997 0.250884427 0.108327093 0.159211937 0.265666237 0.252648487 0.207724517 0.252657733 0.193631827
213819 -0.7980384 -0.7966185 -0.8459686 -0.7242085 -0.9267507 -0.681488 -0.6472476 -0.836379 -0.7311626 -1.0206153 -0.5947478 -0.7318748 -0.7979746 -0.7150831 -1.0142478 -0.4965399 -0.696887 -0.8929511 -0.7025601 -0.8056231 -0.7810755 -0.7172578 -0.7001124 -0.4382206 -0.7934946 -0.6978021 -1.0157717 -0.449422 -0.4438831 -0.7360147
213895 -0.1596261 0.11681099 -0.2440297 0.16302104 -0.2872685 -0.2347096 0.1755684 0.03290597 -0.2025448 -0.0776393 -0.1575446 -0.4487483 -0.1356582 0.07553208 -0.4365148 0.07160864 -0.3935886 -0.2309232 -0.3537873 -0.1482711 -0.2715632 -0.043193 -0.170897 -0.4910697 0.09189308 -0.333762 -0.2286353 -0.1650032 -0.3377031 -0.3382939
213956 0.88139744 0.9280805 0.97795151 0.58490556 0.65839551 0.94713306 0.7033906 0.77443381 1.17735861 0.97571444 0.71093956 0.98925028 0.738811 0.75918096 0.93155385 0.93168725 0.70449976 0.79623744 1.13562181 1.08572129 0.83020474 0.94831126 1.00517776 1.16878099 1.02404553 1.03508454 0.77696087 0.76715012 1.1182097 1.07918237
213988 0.9973928 0.92387397 0.91045757 1.16413527 1.13947686 1.087402745 1.009343535 1.184036355 1.056996955 1.044457045 0.855436225 0.89023831 0.91843478 1.11978906 0.959858705 1.006135765 0.99463873 1.00591056 1.046529005 0.96444537 0.944671275 1.02864487 1.006483595 1.00650431 0.999844515 0.98953099 1.011886065 0.914484255 1.101561215 0.829404345
213990 -1.9916156 -1.7732727 -1.8914551 -1.710569 -1.8676583 -1.83632 -1.8752588 -1.869804 -1.9328115 -1.8095815 -2.0383027 -1.8046334 -1.7772897 -1.7880142 -1.6560172 -2.0189474 -0.6465986 -1.7215793 -1.3696899 -2.0111012 -1.1370751 -1.7105481 -2.1206552 -1.9503178 -1.8161322 -2.1571456 -1.622526 -1.9674535 -1.9573382 -2.0413251
214048 -0.5364269 -0.5145725 -0.446429 -0.5893279 -0.4311481 -0.4414888 -0.5739251 -0.6500631 -0.3517098 -0.543095 -0.4033184 -0.3415396 -0.3249276 -0.6554681 -0.3219661 -0.2960067 -0.371723 -0.5175477 -0.2089216 -0.2636107 -0.426549 -0.2542344 -0.4758692 -0.1287013 -0.3949586 -0.4210005 -0.5052545 -0.4434113 -0.2390284 -0.1253415
214058 -1.2281146 -0.3416957 -1.3700923 -1.3882486 -1.094253 -1.1476124 -1.2510263 -1.165821 -1.0409117 -1.2268923 -1.3087204 -1.1427097 -1.2503776 -1.2364559 -0.9925485 -1.0625565 -1.057238 -1.2249438 -1.1079093 -1.1341837 -1.2084042 -1.13457 -1.0026671 -0.9580373 -1.2542252 -1.2839167 -1.1917772 -1.1523235 -1.0541261 -1.0636355
214137 -0.085912396 -0.124412926 -0.116996552 -0.073464818 -0.166140684 -0.207650302 -0.030410396 -0.153352376 -0.119539206 -0.109711368 0.071729508 -0.180655834 -0.203001682 -0.130087276 -0.227953442 -0.198109818 -0.160040622 -0.20071615 -0.240457036 -0.166811 -0.184619856 -0.14700297 -0.211010696 -0.260801934 -0.262794396 -0.150091066 -0.141284002 -0.22523212 -0.243402242 -0.056107294
214253 0.25756644 0.05973497 0.29159507 0.33309474 0.10395876 0.28846737 0.22627464 0.28956708 0.42101913 0.31711832 -0.2104914 0.30863295 0.32644402 0.24255158 0.46372879 0.22627472 0.15681132 0.3131594 0.32240126 0.23311846 0.52675375 0.36648101 0.09811223 -0.0324327 0.17750229 0.16923937 0.21665668 0.22263595 0.01903488 0.37128493
214290 -0.1369569 -0.168139625 -0.0933174 -0.01880306 -0.04928679 0.17379429 -0.143088525 0.03882793 0.023578015 0.12049929 0.16575639 0.09456138 0.00741199 0.035023375 0.02439552 -0.248676655 0.07698584 -0.00231739 -0.052158695 -0.0986282 -0.03678946 0.125159095 -0.030237905 0.00563467 -0.183443775 0.071244915 0.066482295 -0.0394409 -0.24295795 -0.11993435
214345 -0.9594765 -1.0568277 -0.8965162 -1.3928065 -1.0955473 -1.0319499 -1.2051305 -0.9220472 -0.8870601 -0.7174833 -0.864705 -0.8625342 -1.0066033 -1.0165672 -0.8829094 -1.1070257 -0.7486282 -0.9744984 -1.0394736 -0.921021 -0.7603961 -0.8576054 -0.7519603 -0.953424 -1.2023291 -0.9981816 -0.9371195 -1.2471748 -1.292971 -0.8054942
214424 0.29085729 -0.050012 0.37317277 0.01520287 0.37278216 -0.1018019 0.22483395 0.27755393 0.07526564 0.45864645 0.07363702 -0.1507813 0.23767134 0.05950671 -0.0576029 -0.0229865 -0.0183463 -0.0980837 -0.3782142 0.18818624 0.02724988 -0.0659289 0.27792419 -0.3293377 0.12657879 -0.0336499 0.05339098 0.05879325 -0.2218597 0.08436802
214444 0.091917613 -0.104640317 0.190976823 0.084742037 0.15372577 0.128178433 0.149704183 0.202969217 0.230240263 0.156152347 0.00439707 -0.007354683 0.110833877 0.125907407 -0.040216127 -0.13340615 -0.038284053 0.176234237 0.031174903 0.105130597 0.12558608 0.152648557 -0.186908557 0.109601207 0.02583539 0.115555473 0.11581382 -0.033502673 0.07283932 0.151016607
214459 0.10682088 -0.058761 0.06160057 0.17186366 -0.0824504 0.05772678 -0.3232896 0.096581 0.16207639 0.16712103 0.0688275 -0.0915767 0.09633579 0.15880781 0.15134555 -0.0094143 1.18046474 -0.0515051 -0.0283606 -0.1543843 0.20070099 0.0974218 -0.1185636 -0.2148474 0.09938191 0.05296646 -0.0817966 0.04820661 -0.3223939 -0.045024
214469 0.04911252 0.07261048 0.11889131 0.11749298 -0.094476 0.12927295 0.19055227 0.36665809 0.08848687 0.18947066 -0.0033468 0.20936768 0.13359869 0.24456094 0.15146431 0.0502688 0.0773494 0.16772933 0.12947623 0.20293753 0.14653358 0.23487101 0.06931268 0.15891566 0.02503392 0.32195959 0.25641514 0.13948318 0.10989233 0.08984978
214498 -0.9618763 -1.0383523 -1.016201 -1.0545107 -0.9983962 -0.9090069 -1.0300217 -1.2440244 -0.891431 -0.9256773 -0.5716338 -0.9820271 -1.0836544 -1.1999176 -0.6642747 -0.7377255 -0.6336681 -1.07447 -0.9445314 -0.9686396 -0.7253713 -0.9113236 -1.0573535 -1.0210362 -0.7800014 -0.766018 -1.0588831 -1.0248754 -0.9379646 -0.9569076
214552 -0.0853456 0.09160204 0.0063702 -0.0656855 0.15135591 -0.151622 0.05216244 -0.0228629 -0.1794683 -0.0967346 0.00062324 -0.0554649 -0.0128938 0.26867213 -0.2364162 0.22019103 -0.1268927 -0.1783514 -0.3089579 -0.2228019 -0.2223759 -0.0094211 -0.2159252 -0.0427262 0.07409213 -0.0863557 -0.0825782 -0.577853 0.08504167 -0.6273806
214575 -0.4353701 -0.3658262 -0.3191808 -0.3807273 -0.4110306 -0.2236933 -0.4938363 -0.3587843 -0.3523743 -0.4516498 -0.3627055 -0.3323998 -0.3902535 -0.1211317 -1.1026191 -0.4509621 -0.1686289 -0.4475572 -0.3506395 -0.6578782 -0.3411269 -0.2586768 -0.4868098 -0.3299923 -0.2710398 -0.3658119 -0.2865848 -0.2385853 -0.5176007 -0.5005593
214597 -0.0569578 -0.4468682 -0.0739638 -0.1419067 -0.3351459 -0.2953787 -0.158086 -0.0267646 -0.2872893 -0.088606 -0.4436619 -0.4255199 -0.1132071 -0.0942036 0.19903226 -0.4640688 -0.2140932 -0.0351111 -0.3250747 -0.3010442 -0.0331643 -0.2161514 -0.0393463 -0.3815214 -0.2838742 0.061923 -0.2727447 -0.5300972 -0.4901168 -0.0110871
214669 -1.3039561 -1.2013803 -1.3313578 -1.2526885 -1.2405642 -1.0139204 -1.1238806 -1.4032726 -1.1681766 -1.2879962 -0.7836492 -0.8818461 -1.1430032 -1.1459679 -1.7466237 -1.1104975 -1.6425282 -1.4521896 -1.1673618 -1.2934286 -1.2879112 -1.2731334 -1.0916163 -0.9146602 -1.232467 -1.4388422 -1.1019708 -0.9974148 -1.0079551 -1.1254673
214764 -0.058743173 0.155247353 -0.26991608 -0.087035987 -0.350120913 -0.027303447 0.021082393 -0.0661193 -0.25685487 -0.20835283 0.063224633 -0.054171147 -0.258303967 -0.144258503 -0.16520184 0.200005727 -0.060700837 -0.12888267 -0.121581813 -0.20275443 -0.36902318 -0.216243843 -0.03407732 0.070750317 -0.091277523 -0.30412361 -0.103559597 0.017963137 0.005502987 -0.14139355
214804 -0.1355344 0.14606138 0.27700788 0.2054147 0.19555396 0.23977474 -0.0275534 -0.004468 0.21463883 0.21900241 -0.2533194 0.2424118 0.26358735 0.30998927 0.01191496 -0.0665822 -0.4524461 0.53113889 0.22063369 0.25204089 -0.0770661 0.22179363 0.03829575 0.16863216 0.10272472 0.25083657 0.19551668 -0.0344481 0.09169126 0.29754072
214812 0.48136357 0.469500058 0.579568985 0.46990967 0.42597295 0.441998123 0.43472162 0.52774165 0.574951505 0.581042963 0.331339755 0.509035813 0.49947168 0.44190216 0.41698272 0.417896683 0.417535545 0.589060518 0.383032613 0.438647168 0.46126082 0.479926078 0.39070658 0.385785385 0.33694117 0.461996328 0.474789235 0.457220505 0.42665655 0.574153335
214895 1.11830074 0.97406419 1.12853614 1.29274443 1.10250732 0.94325686 1.24267512 0.88411098 1.29258774 1.29054509 0.89628351 1.13622992 1.07047382 1.11740324 1.22002245 1.00287178 0.94346174 1.19193313 1.22471043 1.11787253 1.0197349 1.27407059 0.93079515 1.18262529 1.13336801 1.08446417 0.69408373 1.07345085 0.85177977 1.17604812
214897 -0.399922965 -0.44999099 -0.17172622 -0.310861305 -0.203267465 -0.346451215 -0.326093455 -0.292297345 -0.340854605 -0.351749795 -0.07427798 -0.40466099 -0.273547515 -0.366498055 -0.42961032 -0.37674518 -0.3911201 -0.117222575 -0.2987202 -0.193839585 -0.208895445 -0.264547855 -0.420993125 -0.201749015 -0.16943588 -0.289200685 -0.27587671 -0.47108226 -0.427185075 -0.328933725
214901 -1.0582107 -0.8132793 -1.1031769 -0.7290916 -0.955378 -0.8109861 -0.9533541 -0.9945363 -1.2977361 -1.0475427 -0.9484599 -0.6758188 -0.9650348 -0.6636492 -0.8147586 -0.4890765 0.82800989 -1.0598403 -0.9615518 -0.7285794 -1.3742122 -0.8587287 -1.0278362 -0.569791 -0.8375481 -1.1205916 -1.1165221 -0.9669289 -0.5952949 -1.0987155
214917 -0.6298985 -1.03259 -0.6934616 -0.7922928 -0.2554258 -0.5873459 -0.5049683 -0.844577 -0.6535186 -0.7531265 -0.6024277 -0.5333991 -0.7946378 -0.8092664 -0.7051453 -0.2788663 -0.5488045 -0.87647 -0.8596277 -0.7659549 -0.503338 -0.8024699 -0.9009835 -0.862326 -0.6973134 -0.6380366 0.09897303 -0.8494263 -0.5310647 -0.6327974
214944 -1.3257636 -0.8165657 -1.4252887 -1.4115387 -1.2514924 -1.1001808 -1.6339972 -1.5588098 -1.2056643 -1.2653093 -1.2664922 -1.0634529 -1.196068 -1.311064 -1.1872701 -0.825293 -1.1415039 -1.2014991 -1.1719651 -1.530318 -1.4632489 -1.4497551 -1.2526987 -1.3810222 -1.6093511 -1.5257981 -1.0602827 -1.2335271 -1.0297341 -1.5076751
214968 -0.77412905 -0.73303035 -0.7450554 -0.9224321 -0.70067375 -1.0003727 -0.74031735 -0.764988 -0.82732855 -0.78228965 -0.80676675 -0.571646 -0.88333305 -0.84290535 -0.9198718 -0.68591425 -0.91473605 -0.660579305 -0.80657295 -0.68732595 -0.8497982 -0.89110815 -0.8292106 -0.6604602 -0.7461529 -0.724397055 -0.84482485 -0.66838055 -0.666862 -0.72009385
215001 -0.3137796 -0.2407045 -0.1384274 -0.1196177 -0.2814904 -0.2693842 -0.2797166 -0.297544 0.02506676 -0.0852737 -0.5078221 -0.2091715 -0.2321213 -0.2686443 -0.2968988 -0.4061568 -0.3811075 -0.2021308 -0.1372001 -0.2024207 -0.2686649 -0.2744932 -0.2781296 -0.1771569 -0.3268445 -0.1439495 -0.2388185 -0.1741719 -0.3354599 -0.0538718
215008 -2.6923847 -1.7781959 -2.6472828 -2.280088 -2.1366302 -2.2222755 -2.3531128 -2.3605917 -2.6318614 -2.7623696 -2.0792136 -2.3780806 -2.0638349 -2.8424506 -2.3356551 -2.0507421 -2.6260323 -0.9010029 -2.3025273 -2.3228384 -2.3738262 -2.1274522 -2.7139982 -1.7155961 -3.1118913 -2.036972 -2.1348145 -2.4897786 -1.5360543 -2.2748394
215095 1.73371988 1.91930521 1.18424972 1.98131347 1.74242432 1.92254519 1.8465099 1.82030066 1.41207861 1.48582363 2.06352067 2.06582431 1.7384865 2.21332799 1.74262419 2.15434916 2.07615571 1.20168511 1.74419507 1.87870953 1.70971838 2.06003244 2.36671924 1.81414096 1.20057725 1.93960931 1.97779913 2.13065533 2.08083042 1.78497369
215114 -0.49401305 -0.74842065 -0.82383845 -0.63071175 -0.6555097 -0.61274105 -0.6372078 -0.56469635 -0.45070325 -0.79899395 -0.625028 -0.7905489 -0.79382335 -0.5674604 -0.49316385 -0.63110805 -0.51910525 -0.498036 -0.49088455 -0.60924833 -0.7532099 -0.6898107 -0.6554205 -0.4944991 -0.7144989 -0.9119888 -0.7312291 -0.5865911 -0.60265155 -0.58187725
215193 -1.601183533 -1.759065867 -1.392147433 -1.6553381 -1.369554333 -1.424646967 -1.561700867 -1.581336233 -1.3307843 -1.327964367 -1.706995433 -1.355800933 -1.4435615 -1.515960133 -1.5009242 -1.622308233 -1.491406933 -1.4207741 -1.306615567 -1.490076233 -1.393423867 -1.374716967 -1.3280814 -1.3613266 -1.658371 -1.292067367 -1.315633667 -1.625782667 -1.449423967 -1.259370367
215210 -0.9665977 -0.8320018 -0.9058093 -0.564778 -0.7283517 -0.8792749 -0.623756 -0.7682612 -1.2295797 -0.6475956 -0.9573895 -0.8449576 -0.840768 -0.8459444 -0.7959598 -0.9192776 -0.8889927 -0.7890786 -0.9799785 -0.7930406 -1.243957 -0.5992174 -1.024898 -1.1262045 -0.8425807 -0.8521348 -0.8053313 -0.9040515 -1.2563302 -0.8400079
215280 0.082254928 0.238655783 0.140207648 0.224846903 0.163162263 0.193385918 0.30934101 0.186609188 0.24802219 0.255681923 0.162806195 0.206295433 0.173216195 0.199925078 -0.049758375 0.247009353 0.057791203 0.108826428 0.190974483 0.02669181 0.040342273 0.16460859 -0.022206093 0.20293076 0.25032723 0.005338465 0.190680225 0.247865378 -0.007399338 0.12038123
215351 1.072265208 1.188128378 1.067049293 1.18467105 1.219645043 1.2225814 1.135252615 1.080686878 1.1627856 1.043109685 1.040459658 1.12145542 1.244346653 1.107566153 1.001716435 1.15670699 1.013148415 0.975530945 1.08786478 1.096652285 1.027583065 1.25672505 1.13708953 1.113405255 1.27684215 1.024187928 1.20709966 1.023790335 1.20505828 1.115424285
215384 1.08890795 1.21731924 0.85488798 1.39820817 1.19599293 1.07857242 1.25969737 1.25916736 0.79883954 0.91525116 1.03411933 1.24772425 1.19010818 1.3731063 0.98791189 1.45011911 1.26657616 0.78720392 1.1280861 1.22118048 1.06837138 1.27550472 1.01558978 1.09774368 0.50470331 1.23274699 1.26526041 1.39433705 1.23414847 1.21232802
215387 0.9292256 0.9734065 1.04833247 0.93552189 0.85144569 1.1179271 0.89967725 0.82714961 0.94435915 1.03602422 1.01319386 1.00151841 0.93555733 1.02000257 0.76102002 0.67435203 1.0146532 0.82146968 0.99661038 0.68103549 0.75175508 0.75372395 0.897436 0.82974181 0.75202662 1.04411135 0.94886843 1.12596961 0.93083125 0.72807755
215436 -1.0473341 -1.5605857 -0.1363549 -0.871489 -1.2775256 -1.0179326 -0.8956438 -0.8352792 -0.9824541 -1.1841598 -0.1321444 -1.1250607 -1.2048969 -0.9247989 -0.7996753 -1.2426694 -1.0319736 -0.9360164 -1.1363486 -1.2684419 -0.9808408 -0.9843986 -1.2573152 -1.0721299 -1.0652733 -0.9038049 -1.0591959 -1.1759362 -1.4219613 -0.964505
215449 -0.5464127 -0.9509126 -0.4706423 -0.5208755 -0.5916137 -0.6528522 -0.6018543 -0.5154574 -0.5439434 -0.4671236 -0.6679737 -0.4110181 -0.5677545 -0.3423304 -0.5235266 -0.7029449 -0.1428128 -0.3920771 -0.7234075 -0.3404407 -0.2586482 -0.5696692 -0.5117347 -0.5859156 -0.3778171 -0.4048849 -0.7070267 -0.7733046 -0.7840052 -0.598312
215474 -1.2672322 -1.4228728 -1.4358769 -1.5008996 -1.7211108 -1.4602379 -1.3588868 -1.3522665 -1.3438646 -1.3091086 -1.1186487 -1.6927278 -1.6479101 -1.7247216 -1.428131 -1.3715884 -0.7514229 -1.4018927 -1.4065042 -1.6424957 -1.1349454 -1.569972 -1.5661429 -1.9042448 -1.4932042 -1.9440143 -1.3998632 -1.4711225 -1.1757858 -1.5960918
215512 1.11290969 0.78056555 1.01395608 0.91731844 0.79619027 0.84724634 0.99861525 0.98750117 1.17594391 1.08701667 1.06468564 0.84753079 0.90196574 0.99342044 1.21420623 0.90534768 1.048414 1.08637929 0.87914283 0.88203328 1.11780894 0.85673149 0.6815808 0.73161159 0.98614266 0.92413778 0.66104925 0.84565174 1.02306573 1.08356551
215705 0.321717595 0.260541105 0.1568698 0.078064945 0.28186018 0.273423525 0.40828416 0.27357794 0.0995392 0.214325885 0.224336135 0.22294487 0.350204245 0.424074145 0.302320665 0.253709665 0.391278895 -0.0043803 0.11446657 0.20880207 0.336176245 0.22856604 0.19173155 0.110860305 0.185275495 0.18701676 0.24335636 0.206772395 0.33895966 0.028258165
215821 0.16530271 -1.7962929 -1.9769548 -2.0035631 -1.718782 -1.6677009 -2.5506479 -1.9248802 -1.523609 -1.9032124 -0.3055278 -1.7832131 -1.5976141 -1.6133038 -1.6648076 -1.8400555 0.14284675 -1.7557183 -1.7158156 -2.0061254 -2.1676319 -1.7500893 -1.5764696 -1.8675387 -1.7336463 -1.9520117 -1.8388105 -1.8366886 -1.9068712 -1.801595
215890 0.94645852 0.74289383 0.62619453 0.95854646 0.71117971 0.90293126 0.95975033 0.9845529 1.21468552 1.04266206 0.72533505 0.64293825 0.69261424 0.76672832 0.92978266 0.72463578 0.76384035 1.11631028 0.81999833 0.96871249 0.91851509 0.72545296 0.79833943 0.59612485 0.86583018 0.95378347 0.79331113 1.00973109 0.56628605 0.76891516
215919 -0.2965284 -0.436311 -0.397364 -0.3065381 -0.2576643 -0.1433724 -0.4114136 -0.2959993 -0.0817579 -0.3121315 0.48146202 -0.3280506 -0.3561632 -0.3175282 -0.7163434 -0.4107244 -0.333983 -0.4234429 -0.1543592 -0.4259512 -0.183138 -0.0883092 -0.3858557 -0.4366045 -0.2911835 -0.2894595 -0.248144 -0.1798837 -0.3721104 -0.5623241
215999 0.95035001 0.82278321 0.97492606 1.06653046 0.8801244 1.0433755 0.99681101 0.99429968 1.14550116 1.08881926 0.95791099 0.91315203 0.84965385 0.97172039 1.01211137 0.78053161 0.86964003 0.97296386 0.97613993 0.99277512 1.06242733 1.01876049 0.74039353 0.59452704 0.89715452 1.02751908 0.67475573 0.57703657 0.52850464 1.11698269
216001 0.2424558 0.406066295 -0.025160975 0.18631116 0.17717244 0.389182605 0.290123295 0.094230965 0.03689725 0.097437895 0.452914165 0.33218952 0.28475213 0.30808759 0.203777945 0.432067135 0.46999516 0.122831365 0.22523896 0.192261225 0.29197708 0.28384165 0.25908415 0.174677275 0.491486705 0.150956605 0.24660705 0.2913171 0.333177105 0.1041762
216131 -0.980825 -0.7867756 -0.9204782 -0.8390049 -0.9062252 -0.7443476 -1.140447 -0.8452843 -0.9084323 -0.7899182 -1.0158868 -0.8281377 -1.1726004 -0.8761431 -1.2248457 -1.2073126 -1.0246129 -0.9389897 -1.0548033 -0.9890351 -0.6385131 -0.8093247 -0.9213568 -1.0551057 -0.8866653 -0.8302551 -0.8292574 -0.8881208 -0.8994536 -0.934019
216136 -2.0784664 -0.7244226 -1.8979615 -2.1073889 -1.820546 -1.9111187 -1.8398856 -1.9607694 -2.0349006 -1.744798 -1.6885823 -1.7976695 -1.8306412 -1.8447877 -1.8122963 -1.7891829 -2.1632222 -1.7364454 -1.9938466 -1.6583594 -1.7909755 -1.8463539 -1.9697808 -1.7707319 -2.1214524 -2.0179769 -1.5697164 -2.1862711 -1.8525649 -2.012167
216156 0.29604864 -0.07753049 0.382683685 0.14658313 0.117241935 0.27580652 -0.03391911 0.14049484 0.145396025 0.300499525 0.08460036 0.126859355 0.26935244 0.171695505 0.458164155 -0.1108811 0.35432615 0.30544532 0.132982055 0.313287155 0.115749735 0.072950245 0.28511095 -0.008790575 0.00981635 0.288029155 0.10453299 0.015987835 -0.09348717 0.20011072
216161 -0.162552285 -0.35706452 -0.12915119 -0.21392076 -0.31344528 -0.268366555 -0.387436395 -0.089348405 -0.177502275 -0.159531615 -0.256225565 -0.22634391 -0.26350199 -0.27567785 -0.14383953 -0.61940179 -0.127953035 -0.25389965 -0.349255045 -0.21811498 -0.252257515 -0.276468345 -0.22762431 -0.38464498 -0.478594935 -0.32341549 -0.316037855 -0.215887165 -0.346973375 -0.283753605
216169 0.49231183 0.62740946 0.44273164 0.60194438 0.52134253 0.63190054 0.5015737 0.47489018 0.40635885 0.48850386 0.78407304 0.64682032 0.61572338 0.63065094 0.94325282 0.68531435 0.58486114 0.59334069 0.48378082 0.40666071 0.6305595 0.67294709 0.60775474 0.51999 0.84470899 0.42342465 0.61990667 0.48945179 0.70404684 0.483137
216190 -1.8057831 -1.7101681 -1.7704313 -1.6781994 -1.832322 -1.8873642 -1.9444378 -1.8131987 -1.826423 -1.8280801 -1.8364489 -1.8884006 -1.8460838 -1.8168017 -2.086779 -2.0193676 -1.9194934 -1.8424772 -1.8109467 -1.9624319 -2.1082478 -1.5719931 -1.7545708 -1.9264375 -1.5298473 -1.8653075 -1.7726792 -1.7810978 -1.7998305 -1.9032734
216197 1.26979243 1.32410472 1.3241698 1.32758651 1.15797328 1.20470005 1.36473564 1.25388928 1.34564939 1.38009656 1.46825674 1.31149736 1.17482647 1.24561196 1.46430134 1.40918516 1.37698114 1.4010648 1.34027767 1.2731285 1.4640645 1.12820386 1.26084705 1.24846663 1.35881039 1.3163256 1.15646865 1.36346913 1.33159677 1.15129129
216238 -0.5252563 -0.5200484 -0.5374795 -0.3732197 -0.3585936 -0.2614656 -0.6929761 -0.5442317 -0.3396299 -0.5530781 -0.6103711 -0.3543235 -0.5627477 -0.319719 -0.4706975 -0.5124794 -0.7313222 -0.3601283 -0.270377 -0.4367307 -0.4474402 -0.3167775 -0.3473593 -0.3830467 -0.1850772 -0.4690317 -0.4224443 -0.306474 -0.3414598 -0.5622343
216285 -1.1340085 -1.4251177 -1.4048528 -1.2128956 -1.3534602 -1.2636996 -1.2188287 -1.0314916 -1.5082699 -1.3115941 -1.2261582 -1.0284236 -1.4465063 -1.1266069 -1.3926631 -1.2474761 -0.8485674 -1.6017806 -1.5453213 -1.130059 -1.2263987 -1.2169546 -0.8920305 -1.130508 -1.3144286 -1.140099 -1.2693822 -1.1085433 -1.4413302 -1.2467516
