Gene	GSM154905	GSM154904	GSM154907	GSM154906	GSM154903	GSM154908	GSM154897	GSM154896	GSM154902	GSM154899	GSM154898	GSM154901	GSM154900
24586	4.44593191794945	4.18090636058065	4.0614824453391	4.32633120672945	4.33390312117137	4.21020700940017	5.177980227923	5.07461246995254	6.03403005385312	5.62351574149055	5.51027309999442	5.91295797734862	5.79604826389217
24587	5.0315010653147	4.74778481115486	5.77300729714285	5.14977150287678	5.08034214588779	4.90657316778118	6.247678816943	6.05915839930715	6.43312971538794	6.39825458885388	6.24899964483635	6.47436140797504	6.19977833486427
24588	3.07288440549959	2.85456223768957	2.58952861053437	2.6464898767491	2.59055890679564	2.74229946435702	2.65369750616166	2.66550419810223	4.09144596516688	2.91320729272771	3.14019622594828	3.40621010853157	2.59665372979433
24590	2.71383362668969	3.25726211215609	2.71814093491831	2.81068164809258	2.80557656355756	2.73076384305291	2.80876189392922	2.75621559500036	2.71052470764893	2.80969294050488	2.64231495322841	2.72361753493155	2.71391352221044
24591	4.84289840055449	4.80891013315641	4.9671178724799	4.88050921774221	5.13532143754823	4.92955431573285	4.89679496102384	4.72976211734144	4.86061772112984	4.44020475217531	5.01960407114049	4.87992382021484	4.81108307425636
24592	1.9051313590727	1.99866849957574	1.88844128618533	1.95430055297208	1.88065810106215	1.90013066463975	1.86527747422563	1.88857376793134	1.89556631568128	1.88789954306491	1.84935080141988	1.88823084899233	1.88754086736043
24596	2.70546264041656	2.7218210393507	2.42538142076403	2.92149345857071	2.47078933090175	2.45846862625772	2.43021032583416	2.45488916638932	2.46559317706302	3.17484580789979	3.498991175893	2.45987222910543	2.4553522103612
24598	3.03149577204725	3.08825186450073	3.01618606788185	2.91278205798781	2.83002608134965	2.85284382506922	2.80271848982323	2.84150220436711	3.06527416057472	3.02829508482884	2.93926983912122	2.86246131012985	2.7825490530981
24599	2.94787184071325	3.0911565000386	2.76881526660255	2.66071645365227	2.68000247165448	2.70035315384168	2.64062555501686	2.68693747154524	2.68419934515267	2.8858281314363	2.61660236034	2.68995437552078	2.69090647838229
24600	5.78212807187461	5.31496474050399	6.26715934487765	5.87732953820286	6.3895392791519	6.280570356128	5.81918533116852	6.01695310694696	5.61356995926299	5.24932397362208	6.34063703657529	5.72556394384865	5.28501744887973
24602	10.3411518483574	10.8887204212645	10.4781932351353	10.5708423779236	11.2056955190733	10.150508905164	14.0276555069363	14.1023858421176	14.2602359434619	13.2387465626148	13.591662588786	14.1227066868736	13.6771690577161
24603	5.52404172918885	5.56802298146013	5.60515056831698	5.76345406854347	5.52629421515854	5.83621702879561	5.77554839085985	6.05861738649642	5.84185238625705	5.65748852570813	5.73924865501524	5.82894124861155	5.82857319441078
24604	6.24705213948575	6.29996992654482	7.0621648953803	6.97905357668548	6.33547432335483	5.9935362440322	7.9253111268258	8.063664718714	8.45820972883768	8.84602625748605	9.1092612975677	8.16247189586379	7.96079548575145
24605	6.91694234001735	6.80847708260231	6.81691772481502	7.094299418647	7.07802268111662	6.97457290470979	6.914326526151	6.92124529341424	6.99946903561403	6.76465931653941	6.89126180881524	7.09726156232884	7.17485679091964
24609	8.40761617870404	8.89932066625708	9.23994454363438	9.29750325742475	9.25217104731952	9.06322248688524	9.54916279878536	9.51446355765567	9.62681144415508	9.01929604378534	9.32623846345071	9.25109653573609	9.15376481036825
24610	2.42215494230983	2.73901853056038	2.42117212220397	2.64689764517292	2.41364282128322	2.43039768639349	2.35593528063776	2.42379865924566	2.55044020896912	2.38850367150117	2.37451370788358	2.42202573296262	2.42279812498232
24611	4.50813799246494	4.53283683439293	4.38935342028411	4.63554836017925	4.76599373678221	4.29621767247625	4.6242480232987	4.42943452803413	4.29301727204951	4.45663204301218	4.53537181231144	4.82883972579635	4.52214020111242
24612	2.77778369693279	3.11002157352139	2.75909936088025	2.91732672413181	2.8695891550526	2.78560286025582	2.76921845904534	2.83000173483992	2.77668726653696	2.82320824820308	2.71535418055943	3.1345947103839	2.77121265678529
24613	3.09944165486061	2.82349462471286	2.6911053125667	2.78763514642464	2.69789833779783	2.73910928825017	2.88457447822615	2.71138697580834	2.7030187259662	2.65947935437928	2.6583211805407	2.72223648654631	2.71355285779482
24614	4.14600345113892	3.2898654429593	3.39541931507415	3.69799616602105	3.21329439490813	3.17310344167849	4.11098121794123	4.32041246925165	4.2493770731438	3.49860830520237	3.47846709697038	4.29484862157613	3.81691708500959
24615	8.40261560090646	8.25307216780998	7.92860127787568	7.75564872368592	7.20458092519938	7.99103425180752	9.22237954007322	9.27809629157318	9.58449843432744	8.93898262031925	9.2821432287815	9.81062946990868	9.38542240860886
24616	2.36662995636321	2.65798749053016	2.35722261029597	2.45833737861923	2.36428666633718	2.37686545721469	2.33100003230187	2.36287942415381	2.37231416313716	2.35760830381385	2.30016180535685	2.37147243771174	2.36474890652644
24617	4.83592912569876	4.46585042656672	4.53554911272774	4.70849903197286	4.06066999536379	4.37858098192497	5.25073802940997	5.4478568654804	5.66202030771735	4.39856585545589	4.92285671264533	5.6241564718337	5.05042768886262
24618	7.51121500147097	7.67162598065921	4.72953645643364	6.341478794157	5.34229516786284	4.88180163947941	7.38117952795265	7.62797884440662	7.21307504943885	7.40826179767923	7.90532682878751	8.85603639981916	7.33987671921208
24620	7.3059158171525	3.52924625223668	2.76299719164639	3.53017064839464	3.40180792572621	3.04183522086446	3.83725704192299	3.78821587089713	4.54717217123966	5.91677279646466	5.39420199985892	7.08532904564343	5.84264451005715
24624	9.60209197046801	9.33144547075363	9.6532714458864	9.46654963264351	9.55246161113751	9.69759140038169	9.18976773929205	9.25701533412091	8.9569539908129	9.03197407267565	8.99770733733896	8.3930643393293	8.67157644813065
24626	8.43378362859113	8.0606283882038	7.77484634722024	7.84965217552567	8.23096910714456	7.86044142706352	7.65235742099958	7.64533779788336	7.6265230967692	8.07790255207689	7.92904235812615	7.71463018505699	8.07712547603677
24627	7.77752442875538	7.43986723653018	7.79447029131886	7.94865720166773	7.54940252932938	7.73201814437933	7.31559294731726	7.25651158729735	7.31782930702443	7.56666619718935	7.45145758552973	7.32760361466321	7.2268184505303
24629	6.40387099180199	5.31085994980895	6.46821347311189	6.15564805269369	6.38457252781851	6.00235072870137	6.18617764242833	6.19887258881095	6.30944967491545	5.75511190393903	6.25715963366395	6.42009945613496	5.79334015938022
24631	4.65346707949673	4.47729523474822	4.69215376539975	4.47990311014117	4.31935058312514	4.37190729759515	4.65343268430049	4.50357771620773	4.45364926604329	4.52377520825785	4.26333493599651	4.85426001727174	4.48852143577458
24638	4.03324678374794	3.46421081834216	4.16952419715	3.73661569819219	3.64907506570119	3.67080635240089	4.48957504655294	4.4356219272389	4.83203933265197	5.27083538908922	4.48731269068884	4.19699252954983	4.6299685427286
24640	4.37505194623758	5.50357421815965	5.17237069984707	5.11877906661906	5.55004944507863	5.40367401968025	4.5535239339763	4.26183421565309	4.62215879462298	4.92467561325615	4.54140022713487	4.29408709195572	4.23893035781509
24642	11.0111853160043	11.0759002640529	11.113989538394	11.142470876988	11.0398717858636	10.9866313617591	11.0066697034084	10.9317938429928	11.1614846386417	11.1048476985314	11.0021961832768	11.0857114500683	10.8049618646111
24644	11.9209168825803	11.9792609564586	12.072489235665	12.0980204663228	12.151601090487	12.0006742858964	11.9947903163563	12.0020692429615	11.8126850480204	11.7557071202756	11.8262866572826	11.8193274572674	11.662105383215
24645	9.9352586228051	9.50532230408324	10.2264874566353	10.0283764540128	10.1212744824096	10.1878246454554	10.2170573981903	10.1731443024777	9.91783823187383	9.60523410939453	9.98326654896691	9.62481921125115	9.47548924632459
24646	5.71498453781141	5.96454495836004	5.47693139697398	5.68599993254954	5.67328692991978	5.66069668058036	5.63233123507582	5.68918918346641	5.60545087376794	5.66516344677955	5.70956083999402	5.52686069899563	5.52654253563974
24648	2.35791228151266	2.65618285636301	2.43155610482596	2.43798404985243	2.6258946648277	2.36168976688715	2.78007488067778	2.3874094166335	2.61428345000424	3.28939627959367	2.29059544097158	2.63804834354913	2.56821455887951
24649	2.74671262349344	2.88092840255522	2.62850065860168	2.77545094180677	2.84764019618577	2.67643216221548	2.66800789941573	2.68919626698789	2.63951002317519	2.65317240073515	2.91559547153059	3.2319883656275	2.82365562283954
24650	6.29044283556278	6.51700004282494	6.37149439291485	6.12929538284946	6.25332371879925	6.21487666083429	6.29208783743796	6.18307357621485	6.40430539406276	5.74317563522575	6.39024291661344	6.48073850948671	6.05406267999356
24651	2.66747094663653	2.80614873711878	2.6496706367827	2.77001287339959	2.66602710810506	2.73524812585964	2.62190651736992	2.68113662877605	2.65853255379946	2.6441216212433	2.59109053933632	2.82139082781138	2.654183459652
24653	6.69022151943219	7.03058989620389	6.47528758552466	6.50033839170199	6.68749466368914	6.68133681393013	7.14568764368396	7.03940163540771	7.78083500173823	6.96345100367679	7.61724704946964	7.4986178782081	7.32968872059084
24654	5.58217360202548	5.50711593829639	4.94838592224956	5.42221281357762	5.50153786925614	5.49242364953276	5.10444569659846	5.13093910436368	5.38892654261425	6.04549539332039	5.61247045754762	5.01169242161522	5.48202217465515
24655	6.69288745240744	6.61960375302809	7.05851132420215	6.93787400508494	6.75540838133071	7.04568322518351	6.87100577493316	7.09296850932414	6.98874148467146	7.41061246642075	7.43900803275573	6.78689689205352	6.55454280748413
24656	2.67003131177054	2.69326614553485	2.4846460148468	2.53612503318895	2.4616883262207	2.48288441451328	2.46612590689433	2.47132014580386	2.47466187257343	2.45410744252717	2.72814908999905	2.51699594705071	2.75329859430717
24657	3.43700130113164	3.92308260764243	3.38792770627504	3.59960344760291	3.64543651767795	3.41481206056585	3.67260637469638	3.40394936423286	3.36636418294565	3.38970446693585	3.31746037115507	3.40699917274447	3.40640061182426
24659	2.8591963267666	2.75424188527788	2.52716544412562	2.78209608696002	2.5352193787454	2.5277459712818	2.4796005019187	2.44280817465732	2.66301436723487	2.52455769918564	2.45853162088332	2.55450290132772	2.54739306787353
24660	8.37647706438844	8.47826362704047	8.42289313158643	8.40211672084207	8.40478393688219	8.50317578268715	8.846378916293	8.93733409219375	9.37145213756396	8.61338504808717	8.90086982616805	9.27310321915965	8.84435112694058
24661	2.17797836817443	2.36993264939641	2.1607814608344	2.28522464546786	2.17075190957474	2.19257294138692	2.1426356252092	2.1943424016726	2.18086393757561	2.16818309826657	2.0891693036383	2.17648235397361	2.18065710756008
24664	2.88936450882629	2.99858005020115	2.88737319487098	2.90947551159932	2.84864397045106	2.84688841086617	2.82516690624508	2.97314285163315	2.82077940713415	2.85634434945562	2.91457791715231	2.95890761825281	3.04373120171844
24666	7.29700366809282	6.27009345186035	7.40941667811367	7.33034954548516	7.25899779636271	7.2009822797414	7.19574719785254	7.304106687387	7.08583393968041	6.25949910670947	7.00803451173509	7.09056659856798	6.46417051234073
24667	9.02220920033563	8.99749348938168	9.00748491231863	9.09745761099417	9.01603520824988	9.10422149823792	9.19324665073064	9.02172983431507	9.18201198441347	9.0471496385826	9.19040259157601	8.88733750914812	8.98746772802317
24668	10.7760793067197	10.7147606739083	10.8112221467376	10.6195780776314	10.7546036106258	10.8483412588029	10.5984619812819	10.7129826069013	10.6217222321831	10.5651116010684	10.5693999484732	10.8682824073996	10.800446964914
24669	11.5505496035866	11.8873501018204	11.4710807422132	11.53198083427	11.5594774733691	11.5019167796744	11.4828029158547	11.4376948626621	11.4937503948062	11.7501333108913	11.605160015555	11.6160617371152	11.6497322063037
24672	11.665682335607	11.5546080363246	11.4976123656184	11.6187204402778	11.7284690167102	11.5673429423122	11.6408911116382	11.6478001715837	11.6610476598471	11.7362581620466	11.6983660884964	11.6315908842677	11.6390602829908
24673	9.51786029149037	9.57299195672213	9.44739736055474	9.61285007194936	9.57071527432899	9.79703243851929	9.52728541594911	9.68193938070513	9.62435134077767	9.36183633499773	9.41821314356941	9.33976762442702	9.44373717433316
24674	8.31794154266321	8.40398737758787	8.60234538462713	8.76553458061216	8.37817852512738	8.53859198627834	8.37535258602711	8.47478272216486	8.47401415105577	8.70318129266575	8.4979972963793	8.43488515875071	8.43865203534951
24675	8.74659829395889	8.60875381019253	8.86050816062606	9.0148308865769	8.99154877235269	8.8463444379007	8.85064786369056	8.86203598016762	8.66949454477858	8.64409962402369	8.74236838914268	8.6818164283321	8.62993940943954
24677	4.36874739983309	4.50227967617758	4.27464931016509	4.81959666001472	4.28992297136084	4.30332778040358	4.33227828305693	4.29508380724586	4.25224911939368	4.71916700878183	4.26129761836689	4.44527645292739	4.4886563923136
24678	3.08413997026594	3.69738741105628	2.99556230472626	3.14287982842924	3.02407229323933	3.01228350299237	2.93056325762636	3.04553732999631	3.22696161286669	3.02636098840175	3.27166022943747	3.38043716788693	3.04624570084977
24679	5.22719811500996	4.3571930455892	5.25476031221783	5.0944936709608	5.20353398729843	5.3447965471964	5.13197628018405	4.90456116803197	5.75226422263817	5.42846402625798	5.40087602161532	5.376637677588	5.12322335552169
24680	7.06485591286536	6.39174796111146	6.55509063810428	6.57516784214313	6.51636033102662	6.62574171422256	6.65646419271803	6.81846330601561	6.91834448919422	6.87057864183323	6.91879110071912	6.61352060282168	6.88013388033422
24681	2.20512659716088	2.28542885298638	2.56295794562934	2.35754918960062	2.36118723485905	2.12202327708343	2.72583057247322	2.64750332559193	2.16251942834656	2.19563421886353	2.31498648546852	2.570499362259	2.07797783411188
24683	2.40023187090102	2.60961314376308	2.37774845771381	2.48497849155536	2.37975679743059	2.4017505951597	2.34531120788093	2.3875555490503	2.39595666434345	2.37752914640255	2.31600378338763	2.39241634704706	2.38949522588164
24684	2.98586773644729	3.27905670269401	3.02449226267429	3.06157576135877	3.10869840604086	3.03154811572737	3.11368883222143	2.98618093524925	3.04137266473291	2.99660447168187	2.91827745571941	3.00523349028931	2.97973575697162
24685	3.12429008176418	3.75152799186228	3.05311307464531	3.31032557724206	3.10239610474549	3.08584441807764	2.94508701055157	3.08672942632244	3.09348242808349	3.1466193823666	2.95172019741	3.09126315184308	3.08848594322783
24686	11.6936481191391	11.4064016748301	11.149378778859	11.1005506506397	11.2668392355741	11.2614602959704	11.5340110063284	11.655087918664	11.7699411256598	11.7365160908288	11.3580137690631	11.4105626499141	11.8785146163613
24687	2.46982087123865	2.89709324380821	2.42333344333195	2.572132964372	2.46161237374356	2.47918657593092	2.41173536154543	2.60750313086598	2.46816361025052	2.62754614094497	2.37417146745545	2.4693963143638	2.45691125979413
24688	4.71843834862086	4.54220232227274	4.95741783239137	5.10809367481995	4.75532558747	4.79892665220745	5.04606318231622	4.8462576113899	5.13375667218619	5.21230085119996	4.9992920040511	5.39081211290233	4.95093959269446
24689	5.54430629530261	5.31453218922358	5.4946782244113	5.71252186473439	5.31129832678415	5.30163678421308	5.63637240477234	5.86232029138868	6.23091132407767	5.81579058750426	6.01726735187449	6.47507136843104	6.41132454841278
24691	3.62172369718201	3.89226472384938	3.76350718437522	3.71312390163565	3.65301414371895	3.66372033157893	3.53697294674817	3.66027834054533	4.00928446060514	3.64899456426205	3.60961314376308	3.66894736972996	3.66278656308934
24693	4.4666923693593	4.07791120170193	4.10293060536447	4.43019158843988	3.86228176921835	4.1602950031781	4.69198102967611	4.99715553934181	4.78207983205953	4.80506669434644	4.57124296553805	5.31386800685182	4.76565673380086
24694	2.28324618402754	2.66161052168263	2.26255643393303	2.38426812917967	2.307492643547	2.28828177392484	2.22753777826937	2.27644008825488	2.27706529402501	2.26047134674774	2.20416889414257	2.27521568665414	2.27424973194641
24695	5.30272847547466	5.44104186551492	5.62381712499664	5.89871383614988	5.18763316100732	4.99866037690012	5.28027710769752	5.35959847567055	5.84357941079627	6.0395310448675	5.71961881235191	6.14035535407172	5.8095996571022
24697	5.16353697285555	4.65189839796505	4.98849155718687	5.10400950000978	5.02996961907751	5.29022532652623	5.24931259489886	5.21922467796808	5.17827244434298	5.67121127015292	5.29082063347622	5.2433434782799	5.50419292273008
24699	7.81634626552223	7.76031543723544	7.18431699617786	7.54959640272922	7.69200865761905	7.50976313024481	7.91820701950447	7.82954769860834	8.05700342243023	8.34611610619311	8.09448786488497	9.25310763348133	7.98033411409157
24701	11.6306478491871	11.3566665427715	11.7628581519392	11.6580239916345	11.8319115394064	11.8521328242728	11.5375808086825	11.5788931251213	11.3710778114739	11.0178112804382	11.3670925388584	10.993601719517	11.056905683811
24703	8.8060791187485	8.85228917025555	8.88376742418589	8.89625065392098	9.04948102371554	8.88174108306745	8.68355610749568	8.68736168511567	8.65395927090682	8.51495464760287	8.61855802799053	8.56020671231207	8.69999921274756
24705	4.74510284645816	4.85243088155859	5.39781836056514	5.06128369666211	4.91361469177392	4.95166705134921	5.24724017130726	5.44690132768916	5.35419824196331	4.90201567734451	5.27025607528759	5.56365389534686	5.17112674665207
24706	7.81916999987629	7.9812647265908	8.26509928751474	8.2153194310983	8.13617087466725	8.09665191167593	7.80479573419951	7.75817656794358	7.59215052545258	7.92431964704979	7.7907915829117	7.23393598053065	7.72428191186937
24708	6.65145358008402	7.10799118832695	6.70326684809559	6.85887618322676	7.03564590186555	6.86554770328563	6.92477688106622	6.78328639163093	6.99844375534508	7.24972975607757	6.80868107654616	6.73843008775478	7.05880351779563
24710	3.00912856554001	3.54640061878371	2.95290941107969	3.05842560285462	2.99402027728002	2.9583341632028	2.96174555401134	2.98942243094514	2.93182864279138	2.95994630901834	2.89455005186148	2.99167874834384	2.99183291314238
24711	2.36429787391179	2.58638525804992	2.34052523985322	2.36453321286846	2.35703394890784	2.33936261023987	2.50839315520487	2.47665127654488	2.35694946566217	2.53573945313153	2.37632372721307	3.07731991782604	2.35594373512619
24714	2.41843285088937	2.63505086241103	2.29918603429535	2.48695115635278	2.40942080810223	2.39752917971139	2.3871943269061	2.42722533684073	2.62412897601011	2.56716087240884	2.45498126083676	2.4725267626937	2.46475189907447
24715	2.28947448408395	2.50886976072633	2.23627217916866	2.4083830738499	2.26207228839841	2.33947378446113	2.22282310456414	2.27074719890263	2.25234904548401	2.25762921461143	2.18474683321423	2.28848554920815	2.31147114564296
24716	4.00608553916422	4.20425290116033	4.87139848607911	4.4175825116023	4.37092681910904	4.33184611646402	4.14332266459843	4.36383922620209	4.11773105419329	4.26313458951085	3.95706643335793	3.88173639340761	4.42847965947888
24717	4.02214584287018	4.24144361668657	4.01043970926026	4.0742656523049	4.11475846530125	4.11264175662448	3.98063772136094	4.01896347833832	4.00180224263399	4.00292750206307	3.92440397902668	4.0194617417636	4.10150721128743
24718	3.87724167271895	3.31514231479048	4.27916853564515	4.09570040521954	4.10460462391917	3.90052196869314	4.18681151809032	4.23605591700402	4.32037166970092	4.73423026782433	4.35900733669208	4.31018231721202	4.29536818370375
24737	9.20199941969885	8.65580781980568	9.10515375898249	8.85608170240453	9.18798215576009	8.97030545921153	9.1460934924123	9.12826540356126	9.27600557582856	8.92852516555618	9.27598652629326	9.77059821590261	9.31294428931337
24747	6.30742852519225	5.67249888925572	6.29106937320694	5.97400380781101	5.7718301298	6.17878235304775	6.14757331219411	6.24306161077005	6.47898150922704	6.48659693210225	6.57057829344123	6.82564572606388	6.7032391580091
24748	2.65112059437127	2.91856751410016	2.63434001955377	2.78712316301748	2.63793709333908	2.65779546951383	2.62543415699966	2.68870854122137	2.64235269546429	2.63671045472029	2.55318353499813	2.63433769596363	2.68631674694477
24750	4.47477347631213	4.65702255509253	4.20610398783398	4.49986501661438	4.64187545308233	4.22630043378588	4.88594523964359	4.53463438210706	4.38308907217279	4.68374136240261	4.44247247023851	5.45815558091723	5.08577729837786
24763	2.87321867764812	3.29942930625457	2.81479854157017	3.12853262040369	2.77671884528362	2.85079942312548	2.68430484018292	2.91331262430696	3.17646001364959	2.8504674090764	2.73339772928591	2.92386416917185	2.93171330984963
24765	3.07404295998817	3.851469218879	2.9709180589315	3.22853550975881	2.98145448756699	2.986640291878	2.83118004031769	2.97223312380739	2.93250154954452	3.0455513086174	2.88142578164804	2.99049566550821	2.9962477242507
24766	2.55503080118221	3.00313265477317	2.59105223002772	2.6587279037057	2.57335271133584	2.54850320908446	2.58469557744743	2.5451974082605	2.66141898231448	2.57623429577961	2.51493019567262	2.78617185437932	2.53685362247954
24767	2.51057714929486	2.61220621645117	2.40565750668662	2.52937870209083	2.59410659679327	2.53088227966591	2.55049685048197	2.51730593278872	2.51993686816092	2.58049043547326	2.50035592113011	2.52337125680512	2.52316296434779
24768	2.45319753012162	2.67497016015676	2.39259906431787	2.492021080372	2.50287793775358	2.41474983327741	2.37421459978537	2.40729156108007	2.48005826922726	2.43642572280893	2.37040284964552	2.48640160505781	2.39606630287336
24769	2.87094069615087	3.35497396409667	2.8938087363515	2.91610780240107	2.88833022593631	2.74874673814536	2.79151821021937	2.89694023631733	2.7225534578847	3.00095907334564	2.86255454355686	2.93666808806962	2.87507230064019
24770	6.66286060338224	7.77178656145712	6.90346011958171	7.15889239340014	6.75910255751965	6.74600366116486	7.78211365253368	7.6849379288566	7.77775503409738	7.23855759957537	8.16091514745002	8.19390477266661	7.57235916830764
24771	7.79499412818662	7.56984042198743	7.78910321750138	7.72256848496905	7.71631190000424	7.9376562988569	7.8598826063341	7.90028116017821	7.66402054638295	7.42899657700921	7.69958633362979	7.71964208324954	7.33571191032046
24772	8.55086591501507	8.34410218905638	8.16980694274691	8.25880344073915	8.59510863464444	8.4797992573682	8.0795827379835	8.24166638121194	8.53830328236616	8.57842037153391	8.48967164256635	8.39784801686271	8.47830205795301
24773	2.59226805426585	3.04999488030356	2.56077730689576	2.65459249642778	2.57629598107317	2.58462703512476	2.5521692352404	2.58733378421703	2.63886623270964	2.56977420766174	2.49109628446021	2.62450685143994	2.88341065231076
24775	2.47449834452689	2.6005242963054	2.49427735083179	2.52654211833025	2.48336436071335	2.50462293459522	2.54537288748658	2.45484443267928	2.50048595096508	2.46708641250935	2.59101631412701	2.45129816554657	2.82910468533521
24777	2.3015057062212	2.52223657703923	2.27974168276391	2.38584514857967	2.29322037960496	2.30531685686898	2.24140700501705	2.29751719697157	2.29474424565254	2.28447859844601	2.23921165850366	2.3012247324314	2.45902235981898
24778	6.71417681626651	6.75751668759819	7.02285602719533	7.16075887605024	6.73416766115076	7.18191751480405	7.26820043822313	7.34728473736141	7.03882024632868	7.13566824886182	7.15751873470035	7.28197637785875	7.37923972304829
24779	3.9522077444552	3.9195336366046	4.35395838889469	4.315080709861	4.57428925215445	3.98645644541879	5.70070881115717	5.4962913661546	5.11941635725196	5.68604243380399	5.94275962537926	8.28024880050146	6.74834382140349
24780	5.22758321468176	4.01861637177057	5.46691093307428	5.23697088625934	5.03500799380723	5.17251551785951	5.42039818517351	5.32611304827516	5.10630225036084	4.71934227060021	5.56371032547881	4.93889266898596	4.82168980901991
24781	8.53035171069485	7.59673392605155	8.44319635988714	8.26043032184643	8.35545241190825	8.29889196485691	7.65535182861255	7.93516504960369	7.38105836652839	7.49204544284564	7.6396518268865	7.06066351121	7.22412712048668
24782	5.10088180116423	5.17481525469566	5.47598806848295	5.31257460297881	5.23231020837556	5.66504052534108	5.71853451997005	5.52440208125561	5.36514869486983	5.39531322662345	5.38660266475441	4.9798652966692	5.05127486010205
24783	2.3410748829945	2.8605417435118	2.78703955663346	2.64001003622331	2.72741950743617	2.70907222957592	2.77062821736074	2.71401027049593	2.5401512920421	3.42815579388003	3.45809322624878	3.77950137519384	2.90345288891559
24784	3.12484092856227	3.61307189742526	3.42014550486889	3.39676231316693	3.40618289172185	3.15058729547283	3.38562430396611	4.0355183428167	3.56148500136649	3.42230028899447	3.82876357899631	3.4412709904386	3.44204111472747
24785	2.46344197790977	2.82426480754719	2.44364377917907	2.54447054870651	2.45365980047026	2.44548835298335	2.34626195980498	2.47083877779338	2.38187029983313	2.4445743116074	2.57058679346483	2.45756802737119	2.46461076714221
24786	12.4918556010064	12.0849345848896	12.391420827	12.3647830652771	12.0585532630311	12.5087084209256	12.3165474157417	12.3140478694042	12.0448039176969	12.0225308006169	12.1975914502135	12.0309533021478	11.9196454785728
24787	11.9151100350783	11.1793493152513	11.9646657625221	11.9688251641975	11.9862153674152	11.8039857761164	11.7746182412293	11.7105180380272	11.5083246539878	10.8746432964332	11.671001392533	11.6196514346955	11.3192487328175
24788	7.64888242977143	7.43911195400391	7.93531240622921	7.67027029870202	7.71012796649813	7.81887292392649	8.09539702279256	8.08725066461331	7.98550327652809	7.76048710181103	8.03202643575066	8.00443397500364	7.727379342458
24790	7.47162693409945	7.50560293346835	7.38046626008052	7.07295448506134	7.51403197052229	7.23031869798839	7.00504735573113	7.12549323626897	7.24941651723767	7.57431014474127	7.14901095404734	7.43053919440071	7.61549854713428
24791	11.1305287356257	11.0400156788479	11.306927502426	11.1970845833844	11.2521775534871	11.0926184135732	10.9443716590442	11.0163382211766	10.7650456985968	10.6385490443603	11.0569221621485	10.5859530741589	10.6142681351642
24792	2.68530553694531	3.15409546691778	2.66589298839414	2.52869133010426	2.95339562518581	2.7866005436095	2.73190875210466	2.36994102225427	2.66207102418047	2.72032662723806	2.54742515060513	2.68625174589033	2.67782617518745
24794	2.77740077755326	2.75550292076761	2.49018758585203	2.71085160759577	2.64795454189103	2.50667556274549	2.46245548393986	2.52064602177435	2.52441477579411	2.53681633162154	2.40977107862602	2.52498387786496	2.62637839036408
24795	2.254829837286	2.97675954344909	2.22030363938666	2.31394525869527	2.22818761385918	2.24710266357487	2.24696438291488	2.23609917203047	2.2278488735334	2.22563278245757	2.14167801516415	2.72786056786573	2.23587867268768
24796	6.62266684764971	6.93209661447725	6.06955395457786	6.46271656488876	6.14715810656571	6.51275310237614	6.56378657890731	6.77919404630654	6.61501012897271	7.98427603370197	6.84057653007846	7.98375748757112	8.44630172700888
24797	2.71083177532762	2.75173578085511	2.65387402706694	2.7717609479384	2.65059225244541	2.66458068544846	2.57056250755025	2.66445098239374	2.64445853346319	2.64822612448001	2.57747716883979	2.66036049688779	2.66139389789498
24799	10.3183071916977	9.88198912650397	10.8431992877758	10.5498771168107	10.6064173862534	10.5849920540639	10.4919935819377	10.5731239973543	9.77537082947546	9.39678963337028	10.0161445301139	9.64768352868191	9.57961132036479
24800	6.52058882461138	6.04602824790676	6.7210034616898	6.80983885520159	6.50904654640844	6.75731666425352	7.30430112025063	7.39720399591063	7.24077225507661	7.06057705304118	7.36519384788586	7.29983991780876	6.96661503777171
24802	3.94400569221772	4.51420433676606	4.38712813899956	3.78423175063498	3.62799197228757	3.62113757886886	3.60494901249971	3.65357599220864	3.63881527299359	4.26843439357638	3.52244500327917	3.62979956146222	3.62965969992739
24803	5.58431479566739	4.6210042036978	5.58915389744816	5.48004533994075	5.40035963096909	5.5709302435936	5.90578097696067	5.6071047917912	5.50219644088064	5.20582549895125	5.38518337629813	5.45012447700332	5.64858178007181
24804	3.41143980482667	3.87581937302451	3.3554251014784	3.56950324398841	3.36879628096013	3.30424817868671	3.61269455269052	3.37343941257307	3.71828489957553	3.41171096007286	3.63998457678333	3.55625772881632	3.37143340541454
24805	2.37566226303276	2.42998546103969	2.28525128287041	2.35503882377797	2.31165714197016	2.38453891357434	2.23982266058627	2.30297407442999	2.31021795174663	2.29117033087615	2.23484463254664	2.30446139355548	2.70513746671902
24806	2.25700458181247	2.38744526180393	2.26239106087176	2.3776124331053	2.25958585307375	2.28046939630803	2.2418859342676	2.25915797092817	2.27432428851964	2.26013709156684	2.22084997438139	2.27078905254467	2.32110263722057
24807	2.3062855746793	2.51097710546104	2.30060405472499	2.41421537974989	2.29680831035706	2.38152564739217	2.2750383452966	2.3270822825119	2.31934191144994	2.33006211936915	2.30747224256141	2.31120373390523	2.26975281787441
24808	3.65906827484323	3.93527114789118	3.72496671324546	3.84959901115145	3.73380985660168	3.7473122013766	3.78042559402326	3.73728655810689	3.73710264368534	3.72591562154524	3.61078272893204	3.73752453020769	3.73548968379907
