Gene	GSM1713809	GSM1713810	GSM1713811	GSM1713812	GSM1713813	GSM1713821	GSM1713820	GSM1713823	GSM1713822	GSM1713819	GSM1713824
11608	-5.41336417438102	-4.96457202859836	-4.32192809488736	-4.44228191941354	-3.68452558573826	-4.79906080689486	-2.94057826579335	-5.22116030897699	-4.5898690730425	-4.32192809488736	-5.65438289382442
11609	-1.91383582916536	-2.04863302752994	-2.52295687239479	-2.13982062048766	-1.55250755289208	-0.308085335362818	-2.23234859135851	-2.08648286288001	-1.87143735623956	-0.993591376711826	-1.46446457284414
11610	1.0127116845104	0.599803371688597	1.44801286552712	1.33452823202839	0.861081941874885	0.903408540037322	1.7954511159127	1.08149643360838	1.87006480513485	0.86020004306455	1.24829801069753
11622	1.49919533205571	1.64276163474797	1.92617025390654	1.50821565546765	1.48309086255492	0.957164276400363	1.33036908766471	1.54294641636952	1.48160894299005	1.72893488407969	1.78078461936562
11624	-1.43384145206545	-1.38629485693387	-0.980272469498076	-0.607856260678557	-1.10302916088627	-1.25226716834289	-1.2603177735715	-1.15981798059065	-1.00779135649913	-1.67404721132488	-1.49249253225516
11629	3.44580614472226	3.97514407059333	3.1515097877487	3.57259867537003	4.02204816518017	3.88146885365875	3.24131394617506	3.54433700407292	2.72742822104653	2.68178656688861	3.09827131882684
11630	-1.90757603855853	-2.18246514863801	-2.08541710809197	-1.51343595307097	-2.01423728534917	-2.00274372794543	-0.662848399586341	-1.84593532632528	-1.65849693918761	-1.87220298202837	-2.407685056503
11632	5.27948243897198	5.49042572536166	5.47115493758937	5.42069460698174	5.44721219490133	5.45787660487855	5.2131839485211	5.39746072605472	5.32797472500578	5.26966904922802	5.24171436165019
11634	-1.37064244726935	-0.621463962113701	-0.44699148837419	-0.681610266441265	-0.724845113641273	-0.955468787408533	-0.161722656519844	-2.61533123847077	0.118279980126387	-1.57466960896498	-2.36766477054535
11636	5.79918576250522	5.79192604495127	5.80106550921756	5.67416401435537	5.80563554506046	5.87592255656326	5.80092836537123	5.86156338205332	5.84536710299782	5.97422183516647	5.90045627567305
11637	3.93405408571428	4.02629547039308	3.91794725250867	4.0490992423018	3.97456602181432	3.95487561326027	3.93234469203627	4.01840272621231	3.92814288518444	3.99292247917538	3.79552800240589
11639	4.57428925215445	4.80506024350575	4.52855256621369	3.88737904423935	4.66916853282079	4.38832732379875	3.91934008244201	3.92870193893605	4.20194745644116	3.56078830998448	4.05668756512284
11640	3.76932743923114	3.87053240772271	3.92058866988204	3.97226989161006	3.95910242974286	3.99164428572424	3.98830294687542	3.94553279495212	3.86562193317635	3.8048486399406	3.88074428964642
11641	4.07201144754108	4.18919991458708	4.46547824875571	4.26983359017721	4.36830739514557	3.87594712298479	4.01873208323922	3.68401078162731	4.06820645982867	3.96703023500434	4.02177285610435
11642	-3.71616259967643	-3.23933449513493	-3.30377822346299	-3.86796072306084	-3.18124104169775	-2.5355659285906	-2.49411719815232	-2.81406750442279	-1.91128306847953	-3.45759969389383	-2.3449926273212
11647	1.58821931270067	1.10895260185714	1.3091994753461	1.63175154509158	1.00811394016734	2.06470008944225	2.24773919148434	1.83598469041963	1.94414254158074	2.00154285841162	2.06262256073799
11651	6.01424146199035	6.07485219637993	6.3390375903092	6.19886538768404	6.17375907405853	6.06005387059349	6.06465655070591	6.04772377398314	6.12957152710309	6.06628512528447	5.92152678205531
11652	5.07495492408447	5.20955084173053	5.10974918214078	5.14254414045046	4.98380080185414	4.84046323386954	5.10122984509298	5.07589625401775	4.95431265207001	5.0373207172494	5.01702662500817
11655	4.67851704310554	4.63683919641082	4.74046888951452	4.7955435870064	4.81155323303354	4.48219001621545	4.56576775471017	4.46730556874202	4.49132080397463	4.57191946324556	4.49728023291403
11656	-0.885848895682302	-1.89691466574816	-2.38952670539806	-2.18962106306329	-2.36297409056036	-2.34869154630888	-0.915892182811079	-2.35648732795458	-1.95896453401945	-0.79940274254546	-2.40104030574788
11657	-5.05286621454318	-5.47104228063388	-4.79853877075638	-5.36396299352815	-4.82849390205969	-4.39899956757649	-5.36480097329126	-5.1432886574455	-6.09671240435374	-6.1425648249215	-5.05889368905357
11658	5.22195439385221	5.06946587933455	4.9093891022653	4.88466140989615	4.97082605149273	5.50956283933283	5.4016338794664	4.98592843920141	4.94979636862321	4.66567132255793	4.93541731497419
11666	2.14966583862121	2.26358432849579	2.15878295267868	2.23243666122073	2.18639596480145	2.48543197964333	2.70714485179485	2.34924353798629	2.44629064238837	2.24656010189706	2.27794905131076
11668	4.75637217952128	4.66292894489556	4.40354041774525	4.47032861261884	4.7211538870083	2.60951622649811	4.27005045639619	3.56910217295356	3.01509430632388	3.71235366027696	3.61645180319293
11669	5.45893314697311	5.15523921329883	5.45459047680267	5.48162185827136	5.43232809008501	5.14675296237497	5.55778685972573	5.10426116798285	5.2946905846683	5.30834631186256	5.11911543108398
11670	-0.161671014869242	0.0759980519945137	-1.07742458795794	-1.01326433562424	0.153623772020181	-0.468014262612626	0.031465776498189	-0.0489941747381303	0.584038880304918	1.45772035473006	1.24889910707633
11671	4.62737337344092	4.50474114156072	4.38093719492782	4.19018024805351	4.60030543978534	4.52403859393469	4.42794133250948	4.36652505165242	4.51230907100711	4.403097261532	4.39185018873307
11674	9.60260979556504	9.72517195392608	9.7820415536672	9.52435365291623	9.62804630585781	9.48483900242111	9.36413903343856	9.50248575438426	9.66546383521222	9.37385045632177	9.47588336619887
11676	8.35893246055047	8.37772243358952	8.67363062024995	8.54332961128362	8.55785806730533	8.45442268349989	8.63364190284767	8.53091738396523	8.72650769126556	8.39293988008834	8.35443012080424
11677	4.31250544606275	3.91922565397492	4.54046130236645	4.33761833427238	4.49872955858156	3.52438970005492	3.40183522519526	3.29114822396148	4.14287901176496	3.86514679586495	4.51653840738129
11682	0.284916799799067	0.301025676216756	0.761829904957503	0.617411335926772	0.990831454788652	1.24413812429861	1.00404109460043	0.86950032334465	0.872229892194867	0.373375374897808	0.529321225345698
11684	-2.17874368291892	-1.89538422247252	-1.53480493186989	-1.7476327868795	-2.19990481780393	-1.82101899069298	-1.00346952205436	-1.97868516144519	-1.93370548773687	-2.08119246852177	-1.71143590162956
