Gene	GSM13328	GSM13329	GSM13323	GSM13324	GSM13325	GSM13326	GSM13327	GSM13331	GSM13330	GSM13320	GSM13321	GSM13322	GSM13313	GSM13315	GSM13314	GSM13317	GSM13316	GSM13319	GSM13318	GSM13305	GSM13303	GSM13308	GSM13309	GSM13311	GSM13310	GSM13312	GSM13306	GSM13307	GSM13304
29476	10.5449644327892	10.7992006599326	10.7424357611172	11.2071058588369	11.0207369236043	11.7439087364477	11.3259799793944	11.4876139670979	10.4738579246146	11.3357811247269	11.0754122946007	11.3590631836783	11.5580140608747	11.3014390347757	10.895120818669	11.3877211794853	10.9035806253486	11.0969127704112	11.2165943066388	11.004431165884	11.115401352555	11.1184869155778	11.1279298559508	11.037203741152	10.8805401343337	11.2272850121039	11.0652141566972	11.2700032533784	11.3154892463706
29477	13.5901230736993	13.7983806678515	13.8229989554845	13.9980908765085	13.2893513116292	13.6051438070204	13.6383604888151	13.6317947231991	13.8028798203253	13.1138018430845	13.5528291746341	13.6073303137496	13.6787101635068	13.8356754266151	13.8282654321959	13.714696289437	13.5924297840279	13.7636930467273	13.6372437349253	13.584124755533	13.8505905690355	13.8440518664535	13.6854240864677	13.6108633614007	13.040049936967	13.697061674947	13.558436658086	13.7023963752373	13.7966210054137
29478	13.4148833945934	13.5710889649004	13.4281900335401	13.7797603868421	13.7278034860433	13.4069888658244	13.2933135759809	13.4902742850588	13.5567814432764	13.5220788051913	13.3219421836373	13.3652425214294	13.6565030741789	13.3663768607503	13.5017252473239	13.2230966903477	13.399958784251	13.4196178920728	13.3665407878453	13.6365453245102	13.4591241934756	13.3057482737629	13.3000379018006	13.2938739379752	13.4566624309884	13.1870427143399	13.6989542088604	13.2715067983278	13.4297336386311
29479	7.56985560833095	7.09908476089186	7.04875931191986	8.37242979233409	7.60659028037053	5.35755200461808	7.20163386116965	7.00337736020232	7.54997714277182	7.79506558265962	8.43796008833447	4.82781902461732	6.76950729143624	8.0805510773276	6.37503943134692	6.76686014382955	4.83794324189103	8.22255342742343	8.63335855063711	8.50303064564116	8.50700173276412	7.31379002544369	5.83289001416474	6.82400405093315	8.77643303244473	7.64817779572482	8.73944309777245	8.10433665981474	6.31650781910311
29480	10.6386169183243	10.3269911749008	10.3388477832952	10.7323370447384	10.1922928144708	10.3813266388608	10.6737507394381	10.6042752263725	10.2879431922915	9.667288984427	10.199181548764	10.7149323517857	10.44366880669	10.7358944463951	10.6419614088114	11.1248321423042	10.5921766936378	10.3533674042067	10.0513449095347	9.76917666348914	10.2151689432923	10.3776443583999	10.0691812091543	10.4039706603534	10.317864798392	10.0633950812885	10.1009251010569	10.6797439829999	10.3750394313469
29482	9.15169310613175	9.32125167303819	9.37199439319365	9.81746337553189	9.1331422124006	9.26865895502767	9.50898318485542	9.41904723525498	8.92590054626472	9.06537125312477	9.43553136664157	9.38499954473004	9.49984588708321	9.44839166830401	9.41531924814038	9.87554459038776	9.35755200461808	9.26146813161537	9.53423802619618	9.01596321881198	9.53611119762271	9.26873691957906	9.67230746991449	9.43087066354815	9.00328365132366	9.77022339215661	9.19401808422215	9.66994800411605	9.63656420491346
29483	12.5130243327688	12.4080311388744	12.3938864661882	12.1306590393823	12.5528851974301	12.203011457252	12.3814685974814	12.3979286061979	12.5159769687554	12.3445802572798	12.3588640733549	12.3153547976387	12.3105346808967	12.4422891080604	12.4132841374137	12.57931593758	12.6914763690716	12.4920409350176	12.4633774908565	12.1439571164203	12.4255699759023	12.406351181188	12.6121543431312	12.4481421229136	12.8152832163823	12.3974406706573	12.3315467995494	12.4932237567047	12.4127484526149
29484	10.8384948663842	9.79083718699795	10.055418020769	9.29347164883813	8.62716906084185	10.3240680075149	9.98071082890019	10.1006623390052	9.99180525537646	10.3002381469858	9.87835751033693	10.1594929580445	10.6712756784092	9.78103179102276	10.0602906233436	9.97613447283165	9.99943633715208	9.42940674151398	8.61139372584558	9.38737115782479	8.78201533500419	9.89208739652348	9.57591736111815	10.0061857999463	10.0746766862945	9.81458246590628	9.74146698640115	9.55516428014005	9.06716542701711
29485	6.99095486039699	6.27426166125705	6.92362461136832	7.88325423134128	7.91826695909256	8.30332412685951	8.13750352374993	8.34651373316563	8.16591193893569	7.65535182861255	7.75428625396102	8.60880924267552	8.56719556140687	6.55151601762801	5.68650052718322	8.06555077095502	8.76121877592938	7.35931031689044	6.02014657311178	7.69418374333315	8.46719795153787	7.87590290312483	7.23457795978457	7.75428625396102	6.76686014382955	7.26115467261557	7.2667865406949	3.44625622988956	8.62278396615612
29486	10.5552601625739	10.4999455172784	10.5177677950805	9.90974310767542	9.91722287889334	10.3813266388608	10.6502439865534	9.5352753766208	10.5966556676747	10.6562460795808	10.267254872152	10.3373989025267	9.60288440871842	10.477252323938	10.0248626268633	10.3773189996222	10.3024104504256	9.8525295094042	9.79100004696775	10.0499846463367	9.83114887121932	9.93058951287493	10.4442902115988	10.286557761608	10.038781844462	10.374713484505	10.602698865018	10.5041237846946	10.580729651599
29487	10.4371798735943	10.2246649684126	10.4192755250695	9.79303424690558	10.0105980360889	9.03273452858671	9.55093913189921	8.92035285541508	10.0041502262909	10.7497856447643	9.8304359793736	9.10472978258593	9.65087224033712	10.1814007617393	10.1610058779149	10.192601049712	10.4940055137356	9.98562850479038	9.87190523765919	10.418537843148	9.50928016808786	10.2271947449341	9.86897684545916	9.94383344040677	10.3668685861671	10.1959872980285	10.4832615630945	9.88569637333939	9.79449709689211
29489	12.8489358555246	12.9428260293209	12.858991149777	13.0699531794855	13.351160098022	12.7850437147797	12.935349243034	12.8991491900958	12.8794300891433	13.3843385716886	12.4228531959443	12.3673874479029	12.9081111101466	12.7241940714405	12.8075561768589	12.804796540704	12.4009327894022	12.637462626431	12.9855751418032	13.2186540450218	12.9639797878153	12.7385778626916	12.7210137184598	12.7554926726182	13.1637911714239	12.7010898248172	13.2233229895363	12.7615304561566	12.8796406805971
29492	6.87282875953489	7.46270675067016	7.92005505480697	7.42290574261218	7.65370495715594	5.63807383718072	7.49265437101891	8.19475685442225	7.93840342367024	6.57742882803575	8.15987133677839	8.18883607303053	6.37503943134692	8.20163386116965	5.89965902637744	8.39188798534714	7.97613447283165	6.88386515450979	7.95419631038687	7.65370495715594	8.55612281784117	7.96058121135347	8.03617361255349	6.92599941855622	4.69488019279919	7.93428059364002	5.88264304936184	8.36806987653208	7.83099048124926
29495	12.0046418346824	11.6804034806454	12.8218138348743	12.3415188232452	12.6133290543711	12.3955609112911	12.227706184235	12.4423474318913	12.1917378250272	12.277083943696	12.326120465605	12.6008885622887	12.514516816454	12.5325263889734	12.5489663633467	12.5542530790534	12.2886642441956	12.2852288075944	12.3081114577687	12.4744918143763	12.5538212565327	11.944821851009	12.4405577609742	12.2141976767129	11.8282951877904	12.4033849024622	12.5454230480697	12.3169320122556	12.7322522376937
29496	7.72337652941825	7.80544294347904	7.49505552836802	7.77700319830403	7.70023162211829	8.10241318271631	8.26068435637966	8.15802054109045	7.55842071326866	7.55842071326866	8.24966655759145	7.91926061919169	8.32583011235636	8.387012073013	8.03048322458363	8.61605867303075	8.61948637605555	8.3334535510229	7.6925573859202	8.41800718150187	7.88162383699809	8.11478344724985	8.58896443127865	8.71413101351583	7.77544567410286	8.48233739943217	7.39945595807998	8.46147944728616	8.47505785378669
29497	8.24222139509837	8.08241519669839	9.59674883192776	6.80154670335678	8.61452581515382	9.50997289130906	7.6906964439777	9.48894473927884	8.18239435340453	8.83920378809694	8.59301756115296	8.58908931290962	7.27211652811202	8.8298812642924	9.7176764230664	8.59954096564405	8.97470137939814	8.667288984427	7.7323370447384	9.12502594439219	8.36937923530375	8.5928307440545	8.75755668893945	8.981995317818	8.44708322620965	8.46147944728616	9.01485738131639	8.98142457503897	7.29874994724805
29498	6.74953426766926	8.25691629667084	8.4262647547021	9.14210705730255	7.46188866443282	9.00168966840421	8.24935052362723	9.52630360620646	7.90809234081827	5.97956810009519	9.24317398347295	9.6614218327891	9.27589169375814	9.07226661513207	9.31944632940715	8.88294867271663	8.57288966842058	5.04439411935845	8.1548181090521	8.88569637333939	9.52140414133022	9.54109661534952	9.74045539698897	8.72314895704758	7.76221591572778	9.06339508128851	8.36806987653208	9.16566075149867	8.56643464628328
29499	8.93928535647869	8.99717948093762	8.87559578337043	8.39317591434881	8.64529816394863	9.11738336693148	8.94719858426206	9.4245862262511	8.65785433581572	8.50104099556592	8.81185631429254	8.95971220517869	9.21747308414075	8.54225804976692	8.98840066372944	9.22472525276759	9.16766902750194	8.88874324889826	8.93191939010004	8.12722055048807	8.76088624278491	8.49425558654498	9.39145842004967	9.27658971572526	8.61728378777904	9.20506011054465	8.10747864662662	9.1766718338829	8.79344074293286
29500	9.02569327368077	9.15456498245423	8.95448714700532	9.11894107272351	8.82940562440429	9.10721707559138	8.4801843236987	9.8376279331714	9.31876874268273	8.98840066372944	8.79279029430106	9.87713072876566	10.0585329702016	9.130544823146	9.07440909934374	9.79230226530361	9.17966032804503	8.8607766156316	8.60102789702112	8.60547951806167	8.96318509361413	8.67313237214536	9.10013667128545	9.16515824538391	8.58308276750293	9.31469652565629	8.65928239338433	8.75555526197214	9.07601387708528
29501	7.88233736124948	6.10118781525974	7.27426166125705	6.54225804976692	7.34029521043048	7.2240016741981	7.09750545581802	6.39403389536778	6.37503943134692	7.07681559705083	7.55765515472542	7.10956950937069	6.80413102118332	7.13185696060879	6.21334728173344	6.77676200178623	7.15228484230658	7.52669484554198	6.83951875263065	7.69835740595729	7.31197531446116	7.16942397867607	7.35314682549808	6.96058121135347	7.76619759730084	7.35579154675365	7.30697305714083	7.33695280016051	6.69209237542757
29502	9.59301756115296	9.54515755172947	9.35292621305926	6.15177765473205	9.79230226530361	9.56052390699477	9.46882765523095	9.50759645419098	9.48763908737229	9.78447126541778	9.7901855632105	9.63299519714296	9.03452387533439	9.35645197022176	9.47106549611535	7.44708322620965	10.0061857999463	9.95477792500507	8.85549144310187	9.48119397804804	9.72383156649532	9.86557863287092	9.75772334925742	9.25502856981873	9.3741700760685	9.58759001940925	9.14644139222216	9.83304819573838	9.32889927925141
29504	7.03121873061072	7.18437948621294	7.24507727535967	6.28909670241999	7.38780194165627	6.4245862262511	6.83415498140132	6.656782364219	7.7797193551434	6.4667902378031	6.88691589584725	6.40854204229686	5.8814199080924	7.20603754624659	7.74079267227768	7.09697863637054	6.97613447283165	7.20261362014849	7.16641418264516	6.93957921431469	5.90207357931074	7.00674683244058	6.05907401466356	7.28586454703185	6.42710328715284	6.90327934205614	6.53449743373817	6.762880292917	6.70321146739115
29507	14.2313637028193	14.2527097769032	14.159335270945	14.2881307004577	14.0781341252256	14.0502142807234	14.0610842453642	14.2786817575593	14.2152978904597	14.074551261091	14.0606959316876	14.1759003579427	14.2457829367838	14.0110000689857	14.1420432198264	13.9467418241599	14.1451440510318	13.8438425564964	14.1776764718033	13.9440806065496	14.1076257594957	13.8142519940202	14.1490405212167	14.0844430182126	14.0326914881165	14.1056875707942	13.9621187934345	13.8873348687351	14.1797225225589
29508	8.13852780142227	9.1532986828549	8.0746766862945	7.21819994369474	8.61544572530479	7.88752527074159	8.10695545712283	8.1168637576909	7.97670731184688	8.11945993445933	7.24792751344359	8.29691620687929	8.28725064325462	8.41278152533848	9.11660388287422	8.3562318626554	8.09328550387792	8.31469652565629	6.38543103719352	7.94661390541276	7.68860001099912	7.48944659862258	8.02458563827827	9.15709425210782	8.42710328715284	8.07146236255662	8.4882418427773	8.80960737378898	8.38973887867698
29509	9.51412226017071	9.4023725783222	9.60529430783728	8.98042523154384	8.51766938813381	9.4722846750957	9.84846645742676	9.64655871015455	9.37134104800584	8.84329297333358	9.37959497168707	9.81362088286186	9.54051554732493	9.27821712147131	9.65785433581572	9.91214085629572	9.76868057945391	9.20701432017753	9.33516701000103	8.96981818594658	9.651410525913	9.36128586004707	9.75822321472672	9.56890615450208	9.16012353414655	9.6947061119494	8.5980525001616	9.85813644957963	9.71304277058447
29510	7.35049724708413	6.61028665708102	5.69766263347052	5.76022094646651	6.4870360800319	7.49984588708321	7.36282052553426	7.59768014371589	7.59320435406329	6.70321146739115	6.21140163741847	7.38111029409905	6.27798474729977	5.77082904603249	7.96231765494231	5.70043971814109	6.73470962022584	6.73606362787181	6.80606622608903	4.11270013274936	6.01346225980656	4.78135971352466	3.93545974780529	8.1532986828549	6.00450139223494	1.32192809488736	6.22689381357139	7	8.09434164963584
29511	10.9928675446822	10.806871795958	11.0812836972196	11.0769224593923	11.0104581722942	10.8952420229907	10.9600019320681	11.1258654527318	10.6024669018306	11.2049073263789	11.0535865436392	11.0489295595028	11.3417189520284	11.0566715807965	11.1215982688062	11.2837539696359	11.0248972466975	11.2663766259199	11.1522214536099	11.5985410721961	10.9290734358768	11.1727712641669	11.3693247024073	11.0697182757183	11.281060671677	11.3174408794566	11.3759354056373	10.9678026451964	11.217654833364
29515	7.39463417862822	8.33015500568664	8.85206127927917	9.65963918701565	8.56376827845203	8.4590217038623	8.34996674697119	8.98561427485345	8.30665414392568	7.93946167836279	9.13249972962851	8.77856999352952	8.44679383141877	9.11204847952861	7.62789861587175	9.2246046815385	7.57114586360253	9.00562454919388	7.61875255353673	8.18957750090512	9.36007890515674	9.55122760359829	7.12049709844425	7.56696732900612	8.56376827845203	8.81842240174108	6.43879185257826	8.02347715183043	8.14277079965784
29516	7.96231765494231	8.49545533300987	7.46352437327118	7.03232128705788	8.04111153536915	7.90689059560852	7.93073733756289	7.37242979233409	8.2588015567116	8.20652601587743	7.77214959078454	7.82591279878497	8.18982455888002	7.06285565520599	8.01457846492289	7.31379002544369	7.96751448080097	7.95710204156229	7.66391384211598	7.56071495447448	7.62935662007961	7.82145511910246	7.87958324961278	8.08799314636232	7.56224242422107	7.38887833881199	7.55535603863583	7.3819754785573	7.85549144310187
29517	10.9854861991046	11.5959567439432	10.8539332886779	11.4560463334527	11.2640906804686	12.4452994240664	11.5327942197906	10.9363434813955	12.0002113168045	11.8112141175132	12.1530136122054	11.0802845778273	11.3776985777299	11.0182697381315	11.634357301138	12.1385278014223	10.7379233158834	11.7107203514749	11.862676097507	11.8032431839878	11.8625211314722	11.7339474321087	12.0233385311202	12.0916667808109	11.7115809426725	12.2361338133952	11.5445781173388	12.4124904593473	11.4253208227599
29520	7.60436789989375	8.49705344454508	8.10747864662662	9.26021388677142	8.39188798534714	7.40514146313634	6.98299357469431	8.41405094472604	8.40811740799184	8.8648051942415	8.73674015545321	7.98925256516599	7.76884595975339	9.07895134139482	8.67136414660119	8.75020450927987	8.3389591754152	8.55266909751427	8.64421681845824	7.44708322620965	8.16188768237689	8.77214959078454	8.70632333327543	8.14567745519564	8.75855636218021	8.73674015545321	6.26491169307446	8.27379559921426	8.20408201217437
29521	10.7910814700589	10.9216178226517	10.6171919402513	10.3983161634002	10.8137010392661	10.6349017828557	10.9324362336935	10.451932279076	10.9021489690132	11.1085244567782	10.7653689860318	10.6572291158532	10.0609660740048	10.4554299727024	10.3642441117845	10.7241727501414	10.638526418996	10.7905928625669	10.6345388178771	10.2736790601746	10.4514171964039	10.5494959075558	10.7369937715286	11.0135320479329	11.1247675358225	10.4610701140331	10.5977732418375	10.5114561791201	10.6247040853266
29524	10.1326282490746	10.158988298646	10.1251551313223	9.93855044991657	10.8473706009055	9.82591279878497	10.1578521691417	9.95332344858296	10.2705289423807	10.728090573665	9.37721053038855	8.91856512898944	9.97613447283165	9.96000193206808	9.96794670581271	10.1019756709492	9.75705659243867	9.64169052255661	9.95681173166275	10.5812947495462	9.90388184573618	9.72723977748481	9.65642486327778	9.67295564708347	10.489245875834	9.88218449290063	10.6972282306968	9.95113898083473	10.2778685461768
29525	12.5037760575591	12.6817215721985	12.3745504834645	12.4303741421956	12.6204260410002	12.791732689408	12.4553272203046	12.8334435738112	12.3270192535501	12.7290471200175	12.5000700453477	12.3237866213423	12.5965857905365	12.3139033691245	12.561478891501	12.7585147229554	12.577405223539	12.5218212434954	12.4332724581704	12.431575952694	12.4440313254135	12.5980292306991	12.6870913158817	12.561311814839	12.7775635504331	12.5044714280391	12.4152664244199	12.6181560477785	12.3515742252576
29527	9.51747255410105	9.21140163741847	9.39199535668949	9.36106648879432	9.25396563699115	9.54119343727103	9.5003439692704	9.71930324930346	9.4898479604393	8.74281466986289	9.2962279528911	9.76180052456402	10.3583764803282	9.51382627212914	9.5480512380126	9.83146559900125	10.0598176196492	9.61544572530479	10.072534599723	7.98641093525204	10.0646754104684	9.12386274116071	9.48522554429013	9.71964550540871	8.97412774319142	9.4558409091264	8.99166355768535	9.96369085875196	9.81297947125148
29528	11.568098627171	11.5278190679885	11.5383344554835	11.4884929165568	11.5511795289872	11.4858293087019	11.4333246267159	11.4536307483094	11.5974939294477	11.4152664244199	11.570567288872	11.581200581925	11.4318109724758	11.5458332645173	11.7203297741313	11.543660203343	11.6052943078373	11.4659234633537	11.4580989695546	11.7724382988941	11.3695428216262	11.3766138037843	11.5921299644027	11.507596454191	11.7110216167918	11.5861830152593	11.6641361337669	11.4145266891791	11.2845349540084
29530	8.22351908679073	7.9159988517389	8.30970371103028	7.9159988517389	7.9159988517389	8.6748984331333	8.04494049127973	4.47248777146274	8.59320435406329	8.80122333788621	6.54997714277182	3.51096191927738	6.12928301694497	8.57667329251658	8.5762953763282	6.11478344724985	8.84956148217829	8.45038647903429	7.74483383749955	8.07841770164733	8.4801843236987	7.9159988517389	3.27798474729977	8.54187100884149	5.32192809488736	7.36018867006271	8.36937923530375	4.49825086752783	8.19770815795585
29531	8.0698525111258	7.11582397743624	8.71149490665009	9.24792751344359	7.84046323386954	6.90568784852686	8.13596574242734	4.58496250072116	7.87958324961278	7.18189764310839	6.73199778664374	7.70182625841205	6.95884267524324	8.28123458464702	8.44003860049473	6.32373033752135	8.29920801838728	8.05799172275918	9.09249288685906	5.19377174339668	8.44045394382303	8.04712391211403	8.23314029644597	8.05853297020161	6.96231765494231	8.76884595975339	6.95419631038687	8.79863380155554	8.35402893805439
29533	9.89693781518231	9.3271034862193	9.80703285596834	9.84658733630028	9.96837880137054	9.92258440271366	9.667288984427	10.0574502721839	9.61820194159408	9.62497817956904	9.40854204229686	9.85393328867793	10.0226452277088	9.6497950662894	9.67295564708347	9.68106267695319	9.68580001974489	9.81137469350994	9.60991744529631	10.0529755342247	9.64835758200967	9.80380823450765	9.72468437437077	9.72740997686457	10.1607538347555	9.50163817875799	10.1452953349336	9.50263293508292	9.63226821549951
29534	9.16979976206198	8.97699364608239	8.91945926911157	8.81985974678364	8.55439699117587	8.81025028602818	8.91916128397349	8.90628934740607	8.90011206297746	8.59227014756759	8.96636124729361	8.91662592221124	8.69731512171625	8.87282875953488	8.68264352028029	8.82304872916275	8.99647348873323	9.09816370971495	8.82320799339439	8.8414070971946	8.68404726161302	8.76404221730659	8.70942850136835	8.92896244083598	8.70355756192103	8.76254814256653	8.9901039638575	8.95492329203032	8.94222124483597
29535	8.64457735701838	9.84830995744929	8.22110372536788	6.84297883178833	3.98185265328974	8.39574832817903	8.50342824659197	8.4674832826105	9.70563238736142	6.63952159951083	7.06931549454008	9.51036858386252	8.4674832826105	7.3019533951261	8.22737527362621	8.403012023575	8.50263293508292	8.4674832826105	9.56033283421244	8.4674832826105	9.59077415776056	8.4674832826105	8.29001884693262	8.20114373205303	8.4674832826105	8.4674832826105	-2.32192809488736	7.3371758685863	6.39746072605472
29538	7.73403213956493	8.25455625190949	7.45779126025604	7.08852325661663	7.46597446450407	7.73944309777245	7.6560672737256	7.21723071622067	7.67171796512923	6.94368695159709	6.90929308582382	7.86418614465428	7.84423498775875	6.40769264866568	7.39746072605472	6.71561885907482	7.44625622988956	7.18685706717715	7.41193462479118	6.5713734359732	7.57667329251657	7.56224242422107	7.79051141189419	6.00674683244058	6.93899143877554	6.77214959078454	7.41616416473313	7.52042224852645	8.12308675098106
29539	10.2599785944214	10.3334908217784	10.2400757687642	10.3371758685863	10.8804253416719	10.2612722277218	10.9150577346887	10.6115781547421	10.2086001686889	10.8702105772636	9.92525771115163	10.5467980198301	10.4038641766068	10.1532986828549	10.1351962366534	10.2519557357691	10.2072584103635	10.582424281834	9.46229776553889	11.1741766844528	10.5899319812899	10.7093423368841	10.6121313000134	10.4091787595007	11.1802821525626	10.636987061204	11.1879087520373	10.4535793089127	10.563386966162
29540	8.49904859773388	8.71630503984442	8.97096866052181	9.03342300153745	7.66888498426625	8.9898202201176	8.71493235178568	8.60473853445992	8.62534355757299	8.23553560671046	8.65069276717138	8.22544846861074	9.11504365016171	8.7007864781574	8.38067750722289	8.57893871309339	8.29186136958522	8.80671071796523	8.20701432017753	7.95070169008901	8.55074678538324	8.81474266745448	8.69453201009184	8.70977310785294	7.65463602852797	8.85517994681633	8.03507399737762	8.64205169292798	8.76752238622854
29542	13.4537850554962	13.5525370205179	13.4675673426109	13.699783897152	13.5729133469133	13.557960230644	13.6327339802819	13.6294818485889	13.4727860174262	13.4664270207249	13.5476235791722	13.5805942306746	13.7544334576737	13.278522055782	13.3574007996153	13.5008294338939	13.5038940458029	13.4993351743164	13.5761654447713	13.4204142394059	13.5396495638968	13.5930117234848	13.4347194356033	13.4810993529636	13.4960985360557	13.3513119584782	13.4790539348224	13.4421659722293	13.6296127576819
29543	11.6897359570032	11.5969817162429	11.6957937728028	12.1230220662885	11.5176693881338	12.1815249981261	11.8319405603359	11.9548142681346	11.6273058805148	11.5036270059835	12.040906125667	12.4328550418808	11.9834924442271	12.0573487275743	12.0663583248753	12.2853155158338	12.2215871212648	12.1433513238266	12.0782175358418	11.8155033819677	12.1560830762887	12.0574841187989	12.0494061458821	12.0862025848185	11.850811922162	12.1997950177705	12.1584519045384	12.0222984510226	12.009093789235
29545	14.5483683866381	14.6020105987322	14.5197611401452	14.4924165390398	14.4048599363607	14.3679152209991	14.4341047561366	14.3478543252628	14.7168230330601	14.3796288132208	14.2772462267392	14.354224124458	14.4280591436051	14.3665612774226	14.2635210728607	14.1732294774873	14.4440011189989	14.4084956040068	14.3613406976486	14.4187749963319	14.3711254699239	14.4644351360704	14.2769361775854	14.4049087087127	14.3779741611555	14.3024104504256	14.2662399617754	14.426908983173	14.4433169901259
29546	11.2465105207536	11.5843224915963	11.1275349448021	11.108521189802	10.8901692597299	10.9798002901499	11.2026059683597	10.8851815779343	11.5104056744758	10.7978438774662	11.2218212079379	10.8155334019445	10.6816073852468	11.2390092189329	11.2627041613492	11.0642122646373	10.9812461716058	11.1876304394689	11.0821823134573	10.8632280287675	10.9021075051644	11.0433776586791	11.1296935469621	11.0881091246259	10.7725413949332	11.1715833976682	10.8150630171929	10.9802734849493	11.1600683697393
29547	6.35491051158679	7.84423498775875	8.18561880854746	8.59693514238723	6.08108392868763	8.03342300153745	7.7921395522779	7.70632333327543	8.63680585225558	8.40577968258532	8.92213836930746	8.98967832731779	8.00168966840421	8.76719130302781	7.7790626892054	8.75181181986212	6.57742882803575	8.90523655973504	8.2223119115543	7.86139712963725	7.86666075081999	8.65427799526124	8.62716906084185	7.63553675191785	7.82425869660337	7.96347412397489	7.39489136644259	8.51017075115177	8.06204613772049
29548	8.21674585819531	8.05528243550119	7.87897051015108	6.90929308582382	7.00337736020232	7.62058641045188	7.69488019279919	7.53760669149529	7.59469782732387	7.46597446450407	8.44956137461324	8.22833771198138	7.31560245663795	7.63662462054365	6.75488750216347	8.14414836650889	8.58157721553652	8.07734982962161	7.58496250072116	5.73606362787181	7.38284014447524	8.13134253912326	7.65176927141799	8.35579154675365	7.19967234483636	8.02624677264819	6.52669484554198	8.00730764684644	7.85237344958027
29554	12.7242260527983	12.6015386759398	12.5153672114335	12.4515588624721	12.8405714162052	12.6345388178771	12.5582652420642	12.557810691686	12.3025532505169	12.7005480895996	12.479603452332	12.6360127953815	12.4099742610413	12.4526788224514	12.4993974660415	12.5090450614039	12.4842690669176	12.6386621658597	12.4958425381295	12.625160880138	12.4272735545193	12.5794455857205	12.3500551772045	12.5498568490161	12.8250283286055	12.3936719968472	12.7146211705887	12.3887572842166	12.4812444422221
29555	8.06069593168755	8.44997398581035	8.14363830992204	6.99095486039699	7.08214904135387	8.1006623390052	8.17791779219584	8.18437948621294	7.04111153536915	7.25266543245025	7.52199295640167	7.77748547040023	7.71355835640479	8.07414146275251	8.04657836662033	8.40002551791402	8.36150519794804	7.66177809777199	7.26959425168337	6.8703647195834	7.67171796512923	7.31922050252387	7.77748547040023	8.1405741777099	6.43128865429159	8.23409889783732	6.85174904141606	7.77748547040023	7.54303182025524
29556	9.61268423328404	5.85549144310187	6.99435343685886	8.5816901864493	8.35843142862635	9.41531924814038	8.04111153536915	9.31015831794782	9.21431912080077	8.31015831794782	5.3110671022556	6.12101540096137	10.070255142425	9.03837033173068	7.18289089274548	9.3169602873649	9.00450139223494	8.66391384211598	4.41278152533848	7.50541460934675	7.77676200178623	8.31741261376487	9.25620868852739	7.63517394667492	9.11270013274936	6.7983097824546	8.850811922162	6.56985560833095	9.55650605467193
29557	8.96058121135347	9.13955135239879	8.76950729143624	8.73097953342592	9.00253376108996	9.05934446082443	9.4708621994137	9.12023787734196	8.75455350631966	9.14644139222216	8.65176927141799	8.73741636593706	9.10956950937069	8.897542972507	9.18338726124887	9.08666701791074	8.69348695749932	8.75488750216347	9.02513956227851	9.00450139223494	9.63335855063711	8.8838651545098	8.98270842891991	8.95535930524299	9.00253376108996	8.76851518019424	8.95390541512611	8.88508622529017	9.61360531806338
29558	10.545382824492	10.9141857822807	10.8876521914536	10.7021149533164	10.6283544004902	10.8691054084257	10.9795919161797	10.9713519482607	10.6460486217432	10.5393850224335	10.7028941411194	10.8422717631125	11.0865785659907	10.5677026152882	10.9670100545684	10.9564971633341	11.0501207303854	10.7097731078529	10.9490485056073	10.9094431087056	10.8402534025782	10.8885403239326	10.909693112179	10.9779238400653	10.8692853773339	10.8750837717808	10.8313072438021	11.1006623390052	10.8518271072174
29559	8.29416121869475	7.61544572530479	8.19377174339668	6.82273014794452	8.17592374206376	8.30742852519225	7.95477792500507	8.09275714091985	7.58270652678079	8.49904859773388	8.51293794347466	8.27379559921426	8.03617361255349	8.77115929555685	8.84987419379562	8.76752238622854	8.51727569320958	8.36106648879432	8.02624677264819	8.61323695471633	8.32732808262995	8.14108531856233	8.55688918972687	8.57326847767598	8.59916899321943	8.51963625284321	8.50898318485542	8.35049724708413	8.2803068064537
29560	9.17866485100647	8.5208150858443	8.25644459647344	7.95710204156229	9.00450139223494	8.49864978776841	8.3562318626554	8.41193462479118	8.84392105128904	9.42773186680445	9.02624677264819	8.44708322620965	7.84549005094437	8.97068112787693	8.61470984411521	8.84549005094438	9.20506011054465	9.12075627297847	8.74247786700368	8.2728630232019	8.80799883862303	8.66604642940879	8.7279204545632	8.75955534320631	9.77643303244473	8.74214098549815	9.24436383512051	8.80574387215162	8.41700858678878
29561	11.1387837572538	11.2625059783665	10.3397386795279	10.8299605223636	9.83209884603913	10.6748984331333	11.6039508221603	9.95710204156229	10.9587701907535	10.1979538276101	11.3943555067474	9.97211821838414	10.036860446673	12.5972378455773	10.1193302365188	9.29852085712595	8.98327866412136	10.7092561672535	11.3281700079019	10.280422811362	10.0965833955003	10.9367115440147	9.76520320665317	9.70839418775667	9.46597446450407	10.8177031918573	10.5609059766583	11.0135320479329	10.5664346462833
29562	11.6594162013368	11.5771455485818	11.5370242158636	11.5730790854813	11.7928309559333	11.5839759461684	11.7565563225241	11.6760452145402	11.4382200661776	11.6822484718145	11.3259799793944	11.5133821761746	11.4614282869804	11.4388438219247	11.3987436919382	11.4218018604699	11.2827409528439	11.3699789611575	11.2976614450311	11.4029054690463	11.1804064853106	11.5194888309679	11.2844192792937	11.1899480720037	11.6983139924779	11.2936440722044	11.4225378757388	11.2619773572769	11.3138466983972
